chirp_mass	mass_1_source	luminosity_distance	mass_ratio	chi_p	total_mass	mass_1	chi_eff	ra	total_mass_source	chirp_mass_source	mass_2_source	phase	a_2	geocent_time	tilt_2	theta_jn	phi_1	psi	iota	phi_2	phi_12	dec	mass_2	a_1	phi_jl	tilt_1	redshift
9.840980971489823048e+01	7.214842408533837670e+01	9.989229910183716129e+03	4.515689003429048110e-01	7.269244938225628561e-01	2.479757219800919188e+02	1.708328980605140259e+02	4.524008608145422827e-01	3.553294819884939670e+00	1.047284086110281862e+02	4.156174112876585269e+01	3.257998452568980241e+01	5.578191470770734739e+00	1.329699926402725108e-01	1.238303737209896088e+09	1.333477433096551534e+00	8.451152781581287021e-01	1.304832299151612141e+00	1.197836482927939539e+00	9.795358458756097120e-01	6.740314344047622086e-01	5.652384442432737188e+00	9.420519709633820016e-01	7.714282391957787866e+01	9.702171349168964287e-01	3.520861871229256312e+00	8.469122699329012516e-01	1.367798052781443507e+00
5.655590516313787930e+01	1.066010972814189159e+02	5.452570161771249332e+03	1.314582689815061156e-01	5.016015397633615258e-01	2.216008698773382264e+02	1.958542139400461792e+02	6.034084309557639081e-01	6.164099023472765282e+00	1.206146930015633956e+02	3.078270018729290314e+01	1.401359572014446897e+01	6.895076435216673794e-01	3.155074172349835449e-01	1.238303737182323933e+09	1.924225270370104601e+00	2.743913793917132082e-01	8.956095480573011969e-02	2.639878580490176319e+00	3.401243740988305064e-01	7.336883551691357752e-01	6.441274003634055445e-01	-1.290987964323951687e+00	2.574665593729203650e+01	8.587982416923164442e-01	2.627632049842199446e+00	6.237385092861789104e-01	8.372626448957247725e-01
7.778771093517691781e+01	9.649656296622831064e+01	7.895529444214730574e+03	2.109759712266000564e-01	3.264347154837486942e-01	2.489624365299319777e+02	2.055882548005947683e+02	7.128668272993365918e-01	3.183552133752272084e+00	1.168550190580570955e+02	3.651106797679450722e+01	2.035845609182878491e+01	4.692424050034254890e+00	5.762509861419654600e-01	1.238303737204502344e+09	2.157813366555418444e+00	2.204377543217256097e+00	2.738162328400152390e+00	9.789239685877243469e-01	2.368627589061495620e+00	1.310938723862522082e+00	4.855961702641956812e+00	6.698959107625128695e-01	4.337418172933720228e+01	9.861951312729029251e-01	4.294519868911339522e+00	3.373675498015982765e-01	1.130524119004592709e+00
9.033525706994578286e+01	6.911858947184853719e+01	1.437124534948818109e+04	2.996296235282932541e-01	3.692950350566552298e-01	2.549705131625493095e+02	1.961870586408640236e+02	7.804383051404475413e-01	3.032763286584412299e+00	8.982856641410516829e+01	3.182598073240570002e+01	2.070997694225663111e+01	1.499718069681826194e+00	3.723353391138034540e-01	1.238303737204833508e+09	2.659682809518860713e-01	4.748528980321292114e-01	6.597262655024929145e-01	1.547226842675628600e+00	6.057547081298612079e-01	1.715615784163272650e+00	1.055889518660779958e+00	5.923085671894446902e-01	5.878345452168527885e+01	9.789669515956446189e-01	5.505462245576344671e+00	3.868027565880547969e-01	1.838412359684647335e+00
5.650883615534879567e+01	1.051005515135921371e+02	7.154292393105729388e+03	1.118979928618784314e-01	3.456752472544501464e-01	2.388366221347985459e+02	2.148008393468403199e+02	7.566913332666949099e-01	5.639558640227726016e+00	1.168610922766395532e+02	2.764937913360968835e+01	1.176054076304741791e+01	3.249484027176100742e+00	1.274789471040610744e-01	1.238303737170083761e+09	2.260975850355190442e+00	2.465706437815467833e+00	6.003857852739241885e+00	1.022596265975435514e+00	2.551497584159238219e+00	1.671359775562377692e+00	1.950687230002722927e+00	-8.118537464144512938e-01	2.403578278795823309e+01	9.180135962321743781e-01	5.781814741094094323e+00	3.860660968143513894e-01	1.043765101642318394e+00
1.011999469546396710e+02	6.789915213460606935e+01	6.472849831441626520e+03	7.638854279163527217e-01	3.829093348067975078e-01	2.350324330922773584e+02	1.332469951690213179e+02	5.373876843722277252e-01	6.106722151066598769e+00	1.197663250181071533e+02	5.156882213794699510e+01	5.186717288350108390e+01	6.007239800465031365e+00	5.764268798463985100e-01	1.238303737166721821e+09	1.127902454056526116e+00	2.073557532840320849e+00	5.837143434585698287e+00	3.091501570803670162e+00	2.095210321343397908e+00	2.701719568185451337e+00	3.147761440779338837e+00	-9.434218790336883487e-01	1.017854379232560262e+02	7.775341912419100332e-01	5.560922411006617772e+00	2.176707119165979532e-01	9.624250226993559254e-01
6.193214352636600495e+01	9.894435713666048571e+01	5.827089678445816389e+03	1.678715252038222583e-01	1.652927367427205196e-01	2.176727046145734050e+02	1.863841183871523697e+02	6.922725693451510232e-01	3.703781762251054488e+00	1.155542972795033734e+02	3.287745855353988844e+01	1.660994014284289122e+01	5.871441724122627548e+00	8.204949810605260963e-01	1.238303737213967323e+09	1.622879591911948749e+00	3.808649284161009785e-01	3.485814052694569121e+00	2.057024670654962417e+00	3.630067979318926663e-01	3.997233590878899179e+00	5.114195381843301691e-01	8.166346098969587963e-01	3.128858622742103890e+01	8.322357931138896214e-01	3.003843425694825431e-01	1.999423879519271197e-01	8.837266093883593410e-01
5.270374117295316552e+01	9.863944243311999571e+01	5.175497406762963692e+03	1.375740645829149900e-01	3.041328074294270545e-01	2.022530697843199903e+02	1.777933200845915280e+02	5.513077174651381807e-01	3.246633417412994049e+00	1.122096714568367588e+02	2.923994917787753423e+01	1.357022902371677553e+01	1.579717898290053268e+00	1.131234296597914274e-01	1.238303737217480898e+09	2.537045985054018793e+00	2.749706450366510069e+00	2.532874375410663959e+00	6.719804059243816852e-01	2.571848535697288440e+00	3.167951911649360408e+00	6.350775362386960055e-01	5.998759213566046133e-01	2.445974969972847290e+01	7.085497958834745535e-01	6.526669110127528706e-01	4.436431668657327410e-01	8.024566613415302641e-01
4.771604341412277961e+01	1.252546364873914939e+02	5.090346127176813752e+03	7.765626178244378064e-02	5.923822437644542527e-01	2.418437368747303822e+02	2.244163983000671863e+02	7.216098222579119259e-01	3.120518065694085408e+00	1.349814433279211983e+02	2.663199176943011182e+01	9.726806840529707898e+00	3.302331588774162441e+00	6.316287344092320621e-01	1.238303737228317261e+09	1.637102161333679140e+00	3.505742333392942167e-01	4.741725728657792516e+00	4.087803193682320591e-01	8.256592867766626709e-01	5.329550219200116956e+00	5.878244905423245514e-01	1.047730138035718461e-01	1.742733857466318881e+01	9.801618484202039294e-01	5.136788641364755215e+00	6.489772120512851128e-01	7.916813668023988670e-01
7.660421783102221127e+01	8.287366278957129850e+01	8.393283220982524654e+03	2.566996948118471233e-01	1.911468775942458120e-01	2.278637722021623233e+02	1.813191911662539724e+02	7.289301235072480623e-01	5.795013879635909859e+00	1.041473067355941851e+02	3.501268716208866039e+01	2.127364394602288300e+01	3.600570699684887632e+00	8.502693136545290686e-01	1.238303737172608137e+09	1.142468599623603698e+00	3.956331172926736972e-01	6.018010848876053309e+00	3.921504554295431877e-01	3.387182849438593601e-01	6.678307578158095836e-01	9.330052161193430615e-01	-7.425651698239437160e-01	4.654458103590835805e+01	8.472345108280190384e-01	6.405656205770247080e-01	2.275719203294528370e-01	1.187898845820905214e+00
9.217867924455762818e+01	6.318263064190772127e+01	1.594381912555613962e+04	3.305447889811093387e-01	2.711452848306417085e-01	2.523060649906567505e+02	1.896261344075948330e+02	7.736589933104196515e-01	5.898698956762920886e+00	8.406731995470848062e+01	3.071354833004761886e+01	2.088468931280075935e+01	5.216773431707562914e+00	2.860169960384172927e-01	1.238303737164252758e+09	5.002323385767559749e-01	2.473951145240704808e+00	2.911959394582682492e+00	9.151175590749835997e-01	2.592072408487396284e+00	2.722957119635820433e+00	6.094183032232725061e+00	-9.238804763265515696e-01	6.267993058306191045e+01	9.845052480341279777e-01	4.935080396203379571e+00	2.790190171881105630e-01	2.001238354292576460e+00
8.898529003147442040e+01	6.340857210869124572e+01	1.281424895015933726e+04	3.800823032311769212e-01	2.158442436010533927e-01	2.340332777329180658e+02	1.695792179821287675e+02	6.277091802014385102e-01	5.809563836583940599e+00	8.750904824036277319e+01	3.327312300831686542e+01	2.410047613167153102e+01	7.335216903087016238e-01	5.322534155291440694e-01	1.238303737168751717e+09	1.277370575707726719e+00	2.845568860713201698e+00	3.922250589730806425e+00	1.949605003014907245e+00	2.761593983500822080e+00	5.664213188684239064e+00	1.741962598953432861e+00	-8.765206973008505820e-01	6.445405975078931249e+01	8.361188348371257906e-01	1.937752253283190784e+00	2.611070115311750484e-01	1.674389476732673243e+00
4.998560099471640683e+01	1.292228458285856902e+02	4.294018026697520327e+03	8.818503935804512806e-02	4.242807779844867122e-01	2.374932503356975815e+02	2.182471195117719844e+02	6.413890472302137269e-01	3.160327141867782075e+00	1.406183675739381158e+02	2.959618264579675895e+01	1.139552174535242557e+01	1.451269406724711608e+00	2.971293902343775661e-01	1.238303737214547396e+09	2.425424562415402718e+00	2.910065349775844634e+00	3.877606660651931492e+00	7.492541967906055644e-01	2.739184433931703300e+00	6.135877605696355985e-01	3.019166407097290783e+00	4.021117059814662831e-01	1.924613082392558994e+01	8.337440652227283699e-01	3.300513744016501771e+00	5.338903337649476555e-01	6.889205473873957208e-01
6.706955274041287396e+01	8.288225324731209298e+01	9.998128655864287794e+03	1.762219081545035038e-01	1.702632987102817852e-01	2.309279964502154030e+02	1.963302969016639565e+02	7.477219646980135526e-01	2.990622513326997023e+00	9.748792206669824623e+01	2.831389624087988466e+01	1.460566881938613371e+01	1.696996258163601778e+00	7.125907792814617503e-01	1.238303737209565878e+09	1.756793066080764021e+00	3.439631779052485516e-01	4.372721325877878762e+00	5.990153994282951810e-01	3.053861758405209681e-01	1.862737297946370774e+00	3.773201279248079132e+00	4.106189216764621897e-01	3.459769954855143226e+01	9.186255712802656737e-01	2.591468064063295884e+00	1.864236451665192973e-01	1.368785707548690667e+00
7.584326193565911467e+01	1.046884663523987342e+02	7.560501071173212040e+03	1.805611849515468825e-01	4.096845819834362135e-01	2.584928683955646420e+02	2.189576209099012658e+02	7.402922337372721540e-01	3.929870234056323852e+00	1.235911398877479996e+02	3.626233579910243776e+01	1.890267353534926187e+01	2.633230892231109288e-01	4.008411367043062667e-01	1.238303737200844765e+09	1.418553555115417808e+00	3.066923479570325295e+00	4.122331788994515023e+00	1.969773478597087735e+00	2.926145651098455591e+00	6.253112747061986276e+00	2.130780958067471254e+00	7.661643683053542819e-01	3.953524748566336910e+01	9.552920335274683872e-01	5.720290217662648224e+00	4.432281876915855623e-01	1.091516176890523937e+00
9.363208319767959154e+01	8.206142728318826585e+01	7.714545647905927581e+03	4.018662978894774751e-01	1.543827651080169894e-01	2.426742233710534151e+02	1.731079659568117677e+02	5.843636778874026216e-01	5.468888922579019152e+00	1.150391492650096978e+02	4.438607053251826073e+01	3.297772198182143200e+01	4.896999006274989519e+00	2.113434910754286855e-01	1.238303737170217752e+09	1.881758277528319701e+00	8.541486598727936475e-01	5.355767543243836748e+00	2.452681465397133387e+00	8.198338166866915300e-01	3.358563288878027464e+00	4.285981052813776948e+00	-9.095431573992485141e-02	6.956625741424164744e+01	8.591709033929600947e-01	6.624926796156754838e-01	1.806693553193344237e-01	1.109492506868400508e+00
5.383609964769311773e+01	1.108978815794536246e+02	6.018430060447785763e+03	1.057130642276109533e-01	3.142446570413001128e-01	2.338661253700649638e+02	2.115070653826729483e+02	7.685485741746485022e-01	3.201717363579263065e+00	1.226212364575683864e+02	2.822747028628876720e+01	1.172335487811477428e+01	1.046463809022609492e+00	3.791300759111314034e-01	1.238303737212945223e+09	2.260866861746717582e+00	2.537092646117860451e+00	1.875112229926717333e+00	7.256392568298117851e-01	2.626812068013185009e+00	3.340923237267414247e+00	1.465811007340696692e+00	5.320114459623856984e-01	2.235905998739201550e+01	9.300075641267220306e-01	5.723256497236487661e+00	3.446791676871024945e-01	9.072236761451311082e-01
4.076981957944440893e+01	1.011039580354506597e+02	5.021560163347851812e+03	8.630516986706412985e-02	3.209612400695169843e-01	1.958208440728924131e+02	1.802631981369064533e+02	6.641052761021991602e-01	3.026063927947433285e+00	1.098297523079327647e+02	2.286650947323407479e+01	8.725794272482092495e+00	1.238378256777102671e+00	9.808803920403285082e-01	1.238303737224039555e+09	8.601220368405708694e-01	2.399797397616964811e-01	1.174441391726564810e+00	2.633346281613804685e+00	2.875879558695706439e-01	2.928889369546954669e+00	1.754447977820390081e+00	4.058353076710428109e-01	1.555764593598594914e+01	7.394823588361109090e-01	4.426362927204041675e-01	4.489668659079767976e-01	7.829489729145888699e-01
5.780879117510036025e+01	1.002434595405688498e+02	4.884145125548324359e+03	1.629287778368027628e-01	4.979585213833302992e-01	2.058064348053969184e+02	1.769725186337063292e+02	5.552109954715670481e-01	3.951162585475429978e+00	1.165760038896467279e+02	3.274493273865095233e+01	1.633254434907786745e+01	1.648726274354720411e+00	3.466183863374179275e-01	1.238303737214583397e+09	8.209222704096444945e-01	2.413531352563242027e+00	3.946959496689456337e+00	2.547844548710335832e+00	2.229210812448329637e+00	6.213973561113777855e+00	2.267014064424321074e+00	6.962155854589706649e-01	2.883391617169057497e+01	7.852589287276156016e-01	2.755753777712413477e+00	6.868865946515321230e-01	7.654270856652247712e-01
6.028682592127839257e+01	1.070462305495769328e+02	7.717520925221057951e+03	1.147434321726114592e-01	1.255099431452987579e-01	2.517651559481917616e+02	2.258503155811438887e+02	8.304766809245763826e-01	5.553583428801168509e+00	1.193290824439760485e+02	2.857413526328574704e+01	1.228285189439911029e+01	5.296482413601742323e+00	7.876889519024377062e-01	1.238303737170691013e+09	1.948014438882251786e+00	2.362231560214355930e-01	3.061584484146933960e+00	3.010839492753156765e+00	3.134487623623274377e-01	1.485521080084625467e+00	4.707121903117278627e+00	-5.484231547439253340e-01	2.591484036704787641e+01	9.672371196314453190e-01	5.290092793530796200e+00	1.301282375236373912e-01	1.109839033300145328e+00
9.093691480521326298e+01	6.310912067427427985e+01	1.052191809957098303e+04	4.778339102052431286e-01	3.388113665319337220e-01	2.263209664066823166e+02	1.531437090757043222e+02	5.284358224996271725e-01	3.199008996681840244e+00	9.326479857567731813e+01	3.747427017946547778e+01	3.015567790140303117e+01	3.694052503561519707e+00	9.528205948842487505e-01	1.238303737210787773e+09	8.713146513268849036e-01	2.197970735572576828e+00	2.333909315015450403e+00	1.968007396858009406e+00	2.225264274728303349e+00	4.617843512388001059e+00	2.283934197372550656e+00	5.181256324511398503e-01	7.317725733097798013e+01	5.939332127828570451e-01	3.457870512080739367e+00	6.070580800797132914e-01	1.426649388225933901e+00
7.889623355904565472e+01	9.314242190478228167e+01	9.823839345488699109e+03	1.937398003115350376e-01	2.090734244769882344e-01	2.612261025160839836e+02	2.188300184411299654e+02	7.881217191250827758e-01	5.882630312537905581e+00	1.111878161251475348e+02	3.358125327230551704e+01	1.804539422036526375e+01	5.049456789337511964e+00	1.778815110549656908e-01	1.238303737158951521e+09	1.675925691233271397e+00	3.139538614635155600e-01	1.306923947123413754e+00	1.345464050819252355e+00	2.956860748816680928e-01	6.268426234663548868e+00	4.961502287540134226e+00	-1.231582328279422267e+00	4.239608407495404663e+01	9.672937245816786156e-01	2.801476151296743211e+00	2.178619879252034763e-01	1.349413016818863609e+00
6.679598281867951926e+01	1.045642738148056736e+02	4.754666444966175732e+03	1.982527378682877872e-01	3.216923862910665566e-01	2.191174393998040557e+02	1.828641258017217126e+02	7.158515963555392991e-01	3.621788560947351243e+00	1.252944273818002188e+02	3.819488052432261327e+01	2.073015356699453804e+01	1.191670019216379384e+00	6.395897798661812073e-02	1.238303737210495710e+09	2.548101673468616379e+00	1.168179097259403942e+00	2.997957041579850213e+00	2.541653518419719759e+00	1.006093756832657782e+00	3.557826947995224032e-01	3.641010960399258423e+00	8.102455795324052801e-01	3.625331359808233600e+01	9.259595149837904771e-01	1.092702399966395177e+00	3.548131653303217559e-01	7.488203105163175888e-01
8.635924164431168037e+01	5.065112320214222308e+01	1.280270308707709955e+04	5.465247824132395404e-01	6.113531732772430338e-01	2.093973419344524700e+02	1.353986333201225136e+02	3.232719362163693488e-01	5.482905076859417193e+00	7.833321728917918847e+01	3.230603205445740400e+01	2.768209408703696539e+01	2.184254789168880606e+00	1.624474814600903594e-01	1.238303737178535938e+09	2.864717492401925636e+00	1.627204022113227788e-01	5.288129671589981484e+00	2.412827962713599561e+00	3.373091070570766736e-01	4.826245465119601619e+00	5.821301100709206366e+00	-3.458233331988482817e-01	7.399870861432995639e+01	8.463955147835479087e-01	3.819780172361279647e+00	8.071251799096486046e-01	1.673161516670888194e+00
