mass_1	phi_12	tilt_2	chi_eff	mass_1_source	mass_ratio	ra	chirp_mass_source	total_mass_source	phi_2	phi_1	chirp_mass	psi	theta_jn	geocent_time	dec	phi_jl	iota	luminosity_distance	total_mass	tilt_1	chi_p	a_1	a_2	mass_2_source	mass_2	phase	redshift
1.825357686206487813e+02	3.854735817017595156e+00	1.023454592911552163e+00	-1.099884562833064877e-01	9.777044503926174457e+01	3.939616530629893032e-01	2.582511283471035313e+00	5.231542976381762600e+01	1.362882511876334490e+02	9.820225659983616850e-01	3.410472056160353205e+00	9.767202326657347555e+01	1.067673168303596487e+00	3.013785979204846921e+00	1.266214786639692068e+09	-3.090333824850373112e-01	2.592340375253463058e+00	2.515352358060687354e+00	5.691532514983676265e+03	2.544478617695629055e+02	1.908118377863895931e+00	7.550422276470495353e-01	8.001343210586266963e-01	5.438052093438826562e-01	3.851780614837169736e+01	7.191209314891412419e+01	1.555684450071417757e+00	8.669831005407386826e-01
1.598471013192246915e+02	3.616602943388639968e+00	1.844139761448174930e+00	1.741149695694459154e-01	7.213442692739010909e+01	8.160028673272232691e-01	3.055257624014416251e+00	5.666753098906416142e+01	1.309963261331465105e+02	9.122019005827715077e-01	3.578784264373717772e+00	1.255730578775802826e+02	8.897464081060760810e-01	7.041419050886775777e-01	1.266214786646372318e+09	9.000612492248971641e-02	7.688498503712550836e-01	5.760959652149902910e-01	8.638812393527652603e+03	2.902827943296572357e+02	1.121120345082301517e+00	6.968989336904514165e-01	7.738265888307764850e-01	9.155917857877020338e-02	5.886189920575639434e+01	1.304356930104325158e+02	1.513901502760170159e-01	1.215961339515809758e+00
1.521016274197478140e+02	4.374928539483746270e+00	1.053250459243799675e+00	9.931570412541863846e-02	6.490900153725989696e+01	7.571323220933340314e-01	3.096440721440671950e+00	4.907350830289488641e+01	1.140537045959252822e+02	7.313182539910325630e-01	2.639575021686873413e+00	1.149942272919133615e+02	1.510923121507329769e+00	2.585993107182639861e+00	1.266214786652797222e+09	3.365665537819002573e-01	1.324601928758996294e+00	2.451568729443610373e+00	9.769007654395698410e+03	2.672626857822365878e+02	1.919185593829817016e+00	4.612339826215473559e-01	2.889758190706854246e-01	7.292302441811142621e-01	4.914470305866537814e+01	1.151610583624887880e+02	3.024526813059710051e+00	1.343305609660880195e+00
1.408816655905229709e+02	1.294311739120931337e+00	1.488226900509415529e+00	6.073804735871654982e-04	8.515701573120634293e+01	9.426469897239982965e-01	2.797219912011428278e+00	7.196993435777341119e+01	1.654300202641071564e+02	5.306899182995526765e+00	4.012587443874595650e+00	1.190652835553528064e+02	1.702965653475289276e+00	9.729801982993320220e-01	1.266214786629038095e+09	-7.700086646983383964e-01	1.136178063562224505e+00	8.766755687947436204e-01	4.033096210598949710e+03	2.736833435667324466e+02	2.550565168895410295e+00	3.568183014902782668e-01	3.444209731641429545e-02	3.830394825883347010e-01	8.027300453290082771e+01	1.328016779762094757e+02	5.272310750429110016e+00	6.543753251664967685e-01
1.406955441342941810e+02	6.295648122222826659e-01	5.028853547493205012e-01	-1.704705746106455547e-02	7.810183117380265116e+01	9.249660268234399796e-01	2.411858007813066251e+00	6.538107721136046280e+01	1.503433716422699717e+02	4.224607775467307924e+00	3.595042963245024925e+00	1.177799047229533187e+02	1.144840016031315022e+00	2.154873674054205157e+00	1.266214786642755508e+09	-3.004846201965230001e-01	5.873634651690254893e-01	2.107144038581522771e+00	5.167428351041028691e+03	2.708341425839541898e+02	1.788044289289416167e+00	2.516946999912557659e-01	2.577533657806583278e-01	2.806085362405439862e-02	7.224154046846732058e+01	1.301385984496600372e+02	1.507643459003545350e-01	8.014372008922506785e-01
1.569636304456318783e+02	1.097712172300132627e+00	1.360739317688886896e+00	-1.921411058912979863e-01	8.315072734893574591e+01	6.377020662595955791e-01	2.401525564869302798e+00	5.751614469552534814e+01	1.361761179903403161e+02	4.396516942329111721e+00	3.298804770028979316e+00	1.085732280219372115e+02	2.155122855721153599e-02	2.742052475539006107e+00	1.266214786635398149e+09	-3.984062184197718626e-01	5.772634955757682818e+00	2.783350881442630875e+00	5.859355756432909402e+03	2.570596619084188887e+02	3.124417610993887706e+00	2.977682655459132355e-01	3.823546966209813713e-01	5.085957595956569488e-01	5.302539064140458436e+01	1.000960314627870105e+02	4.802845419713224651e+00	8.877000292125631908e-01
1.988353309714438808e+02	3.973052560409128908e+00	1.693100954433557570e+00	2.959609646359097623e-01	1.059663676842758662e+02	2.905740560915971438e-01	4.133428002190271400e+00	4.796954103045077034e+01	1.367574449515894344e+02	4.435837315090517485e+00	4.627847546813894652e-01	9.001006428526723369e+01	5.172427565624259510e-02	2.536226783990469524e+00	1.266214786629441738e+09	-1.318214595677105194e+00	3.835632500817068191e+00	2.618779574854279701e+00	5.767694032361079735e+03	2.566117195861314713e+02	5.119693845233265206e-01	2.207365846696396627e-01	4.505793154796632338e-01	3.059836844818565882e-01	3.079107726731358596e+01	5.777638861468761888e+01	1.332952932843557980e-01	8.764003647258038487e-01
1.448723088621255215e+02	5.394258076087474763e+00	2.267437966157727303e+00	-1.590568464262731574e-01	7.936994463305005354e+01	8.474827259209315455e-01	3.329762008214970592e+00	6.356506756697385896e+01	1.466346016668607035e+02	2.755626388716782671e+00	3.644553619808895473e+00	1.160239955310478450e+02	9.621692098206514610e-01	9.425765603999661790e-01	1.266214786645954847e+09	3.455241018818799859e-01	4.040719287213571320e+00	1.029993927664799580e+00	5.356832221174818187e+03	2.676490880870587716e+02	2.237232215458340168e+00	2.859703318924120552e-01	7.912201980923794231e-02	4.504411986593475081e-01	6.726465703381066419e+01	1.227767792249332643e+02	4.304156026305087757e+00	8.252791977103124399e-01
1.692655652768228833e+02	1.031636990350025984e+00	7.137141948938697800e-01	2.474271899657875529e-01	9.258525286541225796e+01	6.602697834487243345e-01	3.218875301942830447e+00	6.521371450520378232e+01	1.537164977254034000e+02	3.186652963765223667e+00	2.155015973415197905e+00	1.192245623130805399e+02	1.467503853788047596e+00	2.166750138488963806e+00	1.266214786647919655e+09	1.860371660934521110e-01	2.480015197413058647e+00	2.106371717841923452e+00	5.380238003774678873e+03	2.810265034074766390e+02	1.901430319874803043e+00	3.374016207070822393e-01	7.003746055364411770e-03	8.275933800186304756e-01	6.113124485999113489e+01	1.117609381306537557e+02	2.411744388829730301e+00	8.282130257059182599e-01
2.061087660447133203e+02	3.850716845231450414e+00	2.093154679684940067e+00	5.274434425596657983e-02	8.442671033489767751e+01	3.609635818708655242e-01	3.048965558547138244e+00	4.307136139752944359e+01	1.149016781029563674e+02	1.939765699092326656e+00	4.372234161040462475e+00	1.051490116610789727e+02	2.126318668899093378e+00	4.097333760270693848e-01	1.266214786643144608e+09	1.012867910070260891e-01	5.562464026119755545e+00	7.391069529977173369e-01	1.065504707378189414e+04	2.805065244911972968e+02	1.285040196335177853e+00	6.408521092900063554e-01	6.679377974318733147e-01	6.468691283579031115e-01	3.047496776805868635e+01	7.439775844648394809e+01	4.023227493845765501e+00	1.441274393223852979e+00
2.147308619476378624e+02	3.298612799048311395e+00	2.592225916629341764e+00	1.545773956577737862e-01	1.085666385467819026e+02	3.390766265052996831e-01	3.115513307245350916e+00	5.351974279864854367e+01	1.453790480962449578e+02	4.636446521169439450e+00	1.337833722121127167e+00	1.058551748142923259e+02	2.501183405300543949e+00	4.609768633458624643e-01	1.266214786638543606e+09	-1.804500215998059431e-01	3.960738675460115488e+00	6.747700843111535951e-01	6.601197282473991436e+03	2.875410782234181397e+02	8.389855135404283848e-01	4.300349774753768339e-01	5.780307243270877970e-01	6.198819133763958655e-01	3.681240954946304100e+01	7.281021627578027733e+01	6.023193636621654079e+00	9.778715157981913153e-01
1.748327157290447076e+02	3.173311355187923066e+00	2.202250427017198753e+00	2.015458389408264217e-01	8.894680849881821416e+01	8.461738596849939231e-01	2.513695652086539667e+00	7.117895589772874132e+01	1.642112727529252254e+02	3.905816952652271024e+00	7.325055974643479573e-01	1.399084505940779479e+02	1.670259264008824074e+00	2.176593959022184777e+00	1.266214786639874220e+09	6.865919451451496514e-02	4.015293542591724218e+00	2.257544860792992658e+00	6.499084038808653531e+03	3.227715895966998119e+02	7.802804805886280892e-01	5.133740636041070893e-01	7.297648083276435660e-01	2.934201399243786534e-01	7.526446425410702545e+01	1.479388738676551043e+02	1.028138564348809736e-01	9.655872839031387489e-01
1.615778150979260772e+02	2.388888299658408487e-01	2.522315152664616811e+00	1.051420504273406636e-01	9.475839887539311235e+01	8.925016884405653217e-01	2.595065871878546204e+00	7.790689335105241753e+01	1.793304298656060212e+02	3.814590277152217102e+00	3.575701447186376392e+00	1.328433759764492663e+02	2.551139254129051626e+00	2.068116865321548037e+00	1.266214786635379553e+09	-3.744347450869227600e-01	1.114260949120116306e+00	1.877810750523087435e+00	4.417861271010541714e+03	3.057862878873625618e+02	1.266225062374090937e+00	6.676735562695259585e-01	6.998853517679085590e-01	1.500222196406597076e-02	8.457203099021290882e+01	1.442084727894364846e+02	7.156945092603547165e-01	7.051556064217613384e-01
1.783552522219330854e+02	2.529853813937133378e+00	4.566505472544332700e-01	-6.832404427852531437e-02	1.066440274919320217e+02	3.376697408430663350e-01	2.302916502972152557e+00	5.245199900081365740e+01	1.426544886175935574e+02	1.727185101356937480e+00	5.480516594599390778e+00	8.772258260822385978e+01	2.022614688922787174e+00	2.487759625615108217e+00	1.266214786643769741e+09	-3.698069497431217822e-01	5.346867183009165636e+00	2.578725724593370128e+00	4.169059310595685929e+03	2.385804240177129714e+02	2.230712750222942908e+00	1.298300737237763069e-01	1.643328228114094014e-01	3.084884360745441048e-02	3.601046112566152857e+01	6.022517179577987889e+01	3.108380634927827124e+00	6.724354510657081230e-01
1.655607169887950079e+02	1.948803004836056729e+00	5.044058521706042963e-01	6.250312641366416455e-02	9.253213642900509228e+01	6.525671105946367900e-01	3.088023970950530384e+00	6.477924430975326686e+01	1.529155653356296511e+02	6.018631361106902666e+00	4.069828356270845049e+00	1.159045770238289634e+02	9.357759292851792754e-01	7.181134204596898440e-01	1.266214786637878180e+09	-3.636536350063330758e-01	1.256714469667907563e+00	5.595041845981104656e-01	5.070968885416552439e+03	2.736001957021493354e+02	2.230353494707969730e+00	4.003362302877023216e-01	5.065856493428819718e-01	7.241577550888179671e-01	6.038342890662458728e+01	1.080394787133543559e+02	6.151266562485613321e+00	7.892239753463468066e-01
1.504513405040608234e+02	5.064481925439800136e+00	1.315476908463365513e+00	-3.850354458380154249e-02	9.905085923612863041e+01	6.158092503164332987e-01	3.095815029940354179e+00	6.727410895426744730e+01	1.600472946055275543e+02	9.478457354753251352e-01	2.166549117215112119e+00	1.021846751400414490e+02	9.483696901425547887e-01	1.122037210223069348e+00	1.266214786646813154e+09	4.692897018359531991e-02	5.107842481342766972e-01	1.091171152007776701e+00	3.046811925294150114e+03	2.431006677089689560e+02	3.011192766062913861e+00	1.947653277598018207e-01	1.176248689931891217e-01	3.498582970242517520e-01	6.099643536939893096e+01	9.264932720490813267e+01	2.568996298828593705e+00	5.189301906548627885e-01
1.488455741729263195e+02	1.621486330320200953e+00	1.009411903682149170e+00	1.060401989883159521e-02	8.321591571106606011e+01	8.334144236356668678e-01	2.908389879600804306e+00	6.608012795027980246e+01	1.525692601407183986e+02	5.136779175451563262e+00	3.515292845131361865e+00	1.181953536428113551e+02	3.123590011501487310e-02	9.294954532690694604e-01	1.266214786641007662e+09	-4.196720153361426231e-01	5.417917360306851116e+00	1.010741308300748154e+00	5.066580208501023662e+03	2.728956225829755908e+02	1.857610529523676002e+00	2.742826434251183221e-01	2.859642853272032492e-01	2.261569951774376752e-01	6.935334442965235269e+01	1.240500484100492855e+02	4.538173933803475002e+00	7.886671425900421140e-01
1.428338063832943590e+02	3.189541884926071269e+00	9.407905484078495917e-01	-9.539035690070285164e-03	8.811302694397116397e+01	9.025509652224968926e-01	3.159339503304295249e+00	7.285441946858738049e+01	1.676395244609282145e+02	1.883695391714953260e+00	4.977338813968468223e+00	1.180991552039232317e+02	1.242067144016949509e+00	1.233332506409934082e+00	1.266214786643846273e+09	3.325687348463099990e-01	1.442312482192731560e+00	1.087759007997600058e+00	3.784695130466720911e+03	2.717485962009399145e+02	1.860247612268969730e+00	6.768311826496493655e-01	7.062090280898949413e-01	3.449488228306969995e-01	7.952649751695705049e+01	1.289147898176455556e+02	5.905461016867568524e+00	6.210293907405853853e-01
1.791184610081304527e+02	8.639324692431261665e-01	1.674639928668302913e+00	3.202079503187618692e-01	8.801529385100857894e+01	7.745423665333353025e-01	2.501497402189784225e+00	6.732369993567397159e+01	1.561868678414956833e+02	5.115080833715428099e+00	4.251148364472301822e+00	1.370093422884471579e+02	3.069586593499158411e+00	2.513883072401462027e+00	1.266214786644095182e+09	-3.374406834595387039e-01	2.864771068086776840e+00	2.385806467637495487e+00	7.080916368201445039e+03	3.178532976871767914e+02	7.359376842457100443e-01	5.917153641535073394e-01	8.528990849546203012e-01	7.964898710699359619e-01	6.817157399048710431e+01	1.387348366790463103e+02	1.039930495250489084e+00	1.035083372116446077e+00
1.582258557728008554e+02	4.132013390572955913e+00	1.599054840020198265e+00	1.036396585115955116e-01	1.135414403546526927e+02	7.889148853082175172e-01	2.723353934990086600e+00	8.767071611111541074e+01	2.031159727497733627e+02	6.182816849560520467e+00	2.050803458987564554e+00	1.221736666327844318e+02	1.297944983729424795e+00	1.499824902821240480e+00	1.266214786625495195e+09	-8.680617131353298710e-01	5.917054013286265679e+00	1.535875240189820357e+00	2.192836887121060045e+03	2.830525886325946203e+02	8.668745494370917459e-01	4.138533749999339095e-01	3.051574757721137732e-01	5.427909726067596807e-01	8.957453239512065579e+01	1.248267328597937507e+02	2.124016618069262119e+00	3.935515991216426146e-01
1.753402726341548998e+02	3.979890331745882026e+00	1.022906401623621564e+00	-3.327468461678546180e-02	9.773191018594202717e+01	6.919583856459093907e-01	4.825534098565547936e+00	7.053528701039402904e+01	1.653583249842974681e+02	8.289437803643551206e-01	3.132238755798059771e+00	1.265469633326561905e+02	1.679466578738844973e+00	6.277754435914179032e-01	1.266214786613014460e+09	-5.662377816560160149e-01	3.611585663099353027e+00	8.390112831126227411e-01	5.109388905385414546e+03	2.966684446247983260e+02	1.778941598650517708e+00	9.076685891378737381e-01	9.276920153806752500e-01	3.756713095360771359e-01	6.762641479835545510e+01	1.213281719906434546e+02	4.081802110277191531e+00	7.940943986519586328e-01
1.720445784203567143e+02	2.152669927533172878e-01	1.708588370472916784e+00	5.097048560673980017e-02	1.031029779961974100e+02	8.912156274331375361e-01	3.046530775768701460e+00	8.470570781930442195e+01	1.949899632213034693e+02	2.519178372768637431e+00	2.303911380015319921e+00	1.413456533923551888e+02	2.521636844507263442e-01	1.375021445552949473e+00	1.266214786623525143e+09	-4.256715025610364744e-01	5.894338123563128917e+00	1.479374458845268858e+00	4.140610726147651803e+03	3.253733953237245942e+02	1.250378196557653254e+00	4.587251164370365064e-01	4.833244939776495941e-01	4.561020645942470142e-01	9.188698522510604505e+01	1.533288169033678514e+02	3.193119666696388470e-01	6.686674018931051400e-01
1.383979910210272806e+02	3.720498336308490916e+00	4.349864028130547844e-01	7.048067478320335644e-02	7.099488838078040942e+01	9.525667927538897795e-01	3.110144083751151811e+00	6.031747647077005325e+01	1.386222615075807880e+02	4.141687248347372119e+00	4.211889120388807584e-01	1.175833606813946659e+02	7.846826307944446688e-01	5.161030103546597747e-01	1.266214786641535044e+09	-3.640547725305249838e-01	1.974137962000436231e+00	5.087561371030239199e-01	6.365086151842243453e+03	2.702313214515088475e+02	7.303085376328402045e-01	4.836599502668809114e-02	4.403746757852600169e-02	1.213295265889723917e-01	6.762737312680039281e+01	1.318333304304815954e+02	3.443973543599886944e-01	9.494078260779982292e-01
1.673627105965926205e+02	8.071157958659574971e-01	4.114653492172806737e-01	3.645797910493268623e-01	8.053685090781667100e+01	7.547748423172035981e-01	2.541593175780803904e+00	6.079121366275809635e+01	1.413240398524881130e+02	4.000410766621016023e+00	3.193294970755057971e+00	1.263295272210393136e+02	1.656092813473568848e+00	2.564860328388311128e+00	1.266214786641366959e+09	-4.205088987119536270e-01	2.826515694890893826e+00	2.524005671205472368e+00	7.445832486100172900e+03	2.936838740969155879e+02	1.090681199139632795e+00	2.299021499051625561e-01	1.979840228260383583e-01	7.926101112134272819e-01	6.078718894467146328e+01	1.263211635003229816e+02	2.218668168044460209e+00	1.078088585660715193e+00
