phi_2	total_mass_source	luminosity_distance	chirp_mass	phi_jl	mass_1	psi	mass_2	tilt_2	a_1	chirp_mass_source	mass_2_source	a_2	iota	mass_1_source	mass_ratio	chi_eff	phase	theta_jn	phi_1	chi_p	dec	phi_12	total_mass	geocent_time	ra	tilt_1	redshift
4.852513956945358586e+00	6.197957080644095385e+01	1.382255499999999984e+03	3.353222478714074839e+01	2.973720968477670201e+00	4.573218200000000166e+01	1.948984483970882753e+00	3.262713200000000313e+01	1.743608011961095938e+00	3.851368197606190313e-01	2.652285726355496465e+01	2.580695943822447447e+01	1.002979492754238200e-01	2.570529979768882090e+00	3.617261136821647227e+01	7.134392144245380596e-01	4.372254077917583220e-02	3.817220899976456749e+00	2.599718287497245317e+00	2.066616806016018160e+00	3.751306395252920201e-01	-7.305276200000000442e-01	2.785897150929340871e+00	7.835931400000001190e+01	1.262879936103514910e+09	8.116780500000000398e-01	1.342348817344169110e+00	2.642764862750045518e-01
5.275656502668920389e+00	6.327938664552951309e+01	1.666478900000000067e+03	3.610035227741938257e+01	1.032195386145225546e+00	4.239778900000000306e+01	1.614674952474812297e+00	4.056338099999999969e+01	2.410166228910581410e+00	6.001077314421606745e-01	2.753587190010269481e+01	3.094008763315325794e+01	1.827849989711373691e-01	1.621980470580652589e-01	3.233929901237624449e+01	9.567334041876568440e-01	1.649469537628761029e-01	4.507225213108224438e+00	2.560418619152344255e-01	5.631641586060171178e+00	3.937093391829709632e-01	-8.985629200000000427e-01	5.927200223788337219e+00	8.296117000000000985e+01	1.262879936103514910e+09	9.443575100000000111e-01	7.155921550816581878e-01	3.110299324600194204e-01
4.201042418594960637e+00	7.356806779364070792e+01	7.813812199999998711e+02	3.656613869658356464e+01	3.287295269457555236e+00	4.922753500000000315e+01	2.493533862719415239e+00	3.601427100000000081e+01	8.030431186720082826e-01	6.197060237692262330e-01	3.155846053498594728e+01	3.108217029642178630e+01	7.430248131314491911e-01	8.662736079292020497e-01	4.248589749721892161e+01	7.315879415859436463e-01	2.264535008583447862e-01	3.930907303506252948e+00	8.266270202398825484e-01	2.172498923922596248e+00	6.195342235418873633e-01	-4.270614500000000091e-01	2.028543494672362613e+00	8.524180600000001107e+01	1.262879936103514910e+09	5.240780400000000228e-01	1.547248868312988357e+00	1.586794183463437757e-01
3.087422794052443464e-01	7.216347646054596510e+01	9.473019299999999703e+02	3.720718275694104449e+01	3.553802736013706554e+00	4.625917400000000157e+01	1.964042358692105195e+00	3.953689599999999871e+01	2.801212556008316756e+00	9.019138034290442585e-01	3.129513574507254958e+01	3.325466846930230957e+01	3.449325723664783960e-02	2.417085650073612424e+00	3.890880799124365552e+01	8.546822734015957490e-01	1.994159874926552389e-01	2.709992477867825489e+00	2.351889269443869335e+00	3.761399768192886572e+00	8.095238072594750367e-01	-2.958529200000000192e-01	2.830527818391943562e+00	8.579607000000000028e+01	1.262879936103514910e+09	5.122254200000000424e+00	1.114208888143157106e+00	1.889126495576664844e-01
1.554675352103552122e+00	6.683781405859662073e+01	1.580815499999999929e+03	3.773119431190261963e+01	2.976893408667960816e+00	4.403687999999999647e+01	2.955407069650913154e+00	4.265976700000000221e+01	1.233327863154918491e+00	6.483398245644756974e-01	2.908844386597472109e+01	3.288807206729755706e+01	5.474301473999111378e-01	2.726468873687386996e+00	3.394974199129906367e+01	9.687281887363502486e-01	1.994454063148130563e-01	3.899786500509084597e+00	2.857787961704996604e+00	1.576894384995513931e+00	6.109222168053596302e-01	-6.312404099999999740e-01	6.260966274287624422e+00	8.669664699999999868e+01	1.262879936103514910e+09	8.334173200000000170e-01	1.229396876848577236e+00	2.971197251303456799e-01
1.439371059088951910e-01	6.110036117155876667e+01	1.464748499999999922e+03	3.312462242918844879e+01	4.364151482749589576e-03	4.705132299999999645e+01	1.290366729342156349e+00	3.103661699999999968e+01	1.696596281797208450e+00	2.906867465102356274e-01	2.591855277645857214e+01	2.428478082842677921e+01	5.141146771076453570e-01	4.112605205280748244e-01	3.681558034313197680e+01	6.596332477197294208e-01	-7.092426502116670056e-03	1.402364638225503501e+00	4.026118343732552063e-01	2.396744307351887926e+00	3.172939567202064381e-01	4.720764900000000153e-01	4.030378105736593497e+00	7.808794000000000324e+01	1.262879936103514910e+09	4.618365700000000018e+00	1.464714027327879586e+00	2.780274699316947484e-01
2.515433700651145799e+00	6.511987121134980327e+01	1.124237699999999904e+03	3.442418058023532268e+01	3.571548142967847284e+00	4.324066200000000038e+01	2.321033332063232368e+00	3.621829199999999815e+01	2.235614991314734734e+00	5.430397410116477586e-01	2.821202763304904337e+01	2.968237551346397396e+01	6.509055783528705508e-02	2.190240857952341358e+00	3.543749569788581510e+01	8.375979997716036518e-01	6.120036509057056456e-02	5.696426760849702120e+00	2.132944341253672160e+00	8.523979103105245869e-01	5.230183394434106958e-01	-8.506041300000000138e-01	1.663035790340620768e+00	7.945895400000000564e+01	1.262879936103514910e+09	7.541887900000000533e-01	1.298407129734251209e+00	2.201951957508023749e-01
7.900848467754109095e-01	6.716660062092438466e+01	9.792724899999999479e+02	3.487879474888320885e+01	3.100630659597647831e+00	4.202940799999999655e+01	2.520141698039884748e+00	3.821014399999999966e+01	2.289940989146363570e+00	3.798385520454222175e-01	2.919620085911537544e+01	3.198479325652279215e+01	3.092154625024775561e-01	2.312542535824316126e+00	3.518180736440158540e+01	9.091287700269298222e-01	6.621173097592263079e-02	4.369268887191682715e+00	2.317252431051180839e+00	2.668319967806358051e+00	2.172304208536509351e-01	6.263366400000001943e-02	4.404950186148639091e+00	8.023955200000000332e+01	1.262879936103514910e+09	5.270324400000000686e+00	6.088225665834816613e-01	1.946347032337827354e-01
3.236957078864963755e+00	6.461793008538867866e+01	1.114144600000000082e+03	3.417728986122492785e+01	4.501143065893534967e+00	4.201457200000000114e+01	2.706591736501431811e+00	3.671818900000000241e+01	2.451839233285431963e+00	3.792218208941169899e-01	2.805014962908128595e+01	3.013552858465217099e+01	8.475816004437670970e-02	7.516897312721162461e-01	3.448240150073650767e+01	8.739393798894345977e-01	7.574542084453723956e-02	1.143801867448390741e+00	6.741431340484695944e-01	2.164752298150718346e-01	3.227618515968174728e-01	-3.919174699999999900e-01	3.020481849049891920e+00	7.873276100000001065e+01	1.262879936103514910e+09	6.651502299999999535e-01	1.018107912990910302e+00	2.184352066981939400e-01
1.097402852116421634e+00	6.480531202385593303e+01	7.957988500000000158e+02	3.272688653375964662e+01	1.431766712435739164e+00	3.916004600000000124e+01	2.156952008072984928e+00	3.610121199999999675e+01	1.791311957202381233e+00	1.667021201849237522e-01	2.818018393194574500e+01	3.108571887144607970e+01	1.500539378800656853e-01	9.461663008976716194e-01	3.371959315240986399e+01	9.218889068720703683e-01	-7.191753937148066822e-02	4.263067498961345514e+00	9.966271799541224219e-01	5.816926824470543878e+00	1.334248856588304555e-01	-4.967680199999999768e-01	1.563661334825463545e+00	7.526125799999998378e+01	1.262879936103514910e+09	6.305998600000000121e-01	2.275252437181863208e+00	1.613439647091745865e-01
3.861596627547957183e+00	6.186783328429026341e+01	1.415571599999999989e+03	3.411130381079901497e+01	5.777834600522817610e+00	4.181071500000000185e+01	2.197222024232090121e+00	3.675207900000000194e+01	2.346366406896615242e+00	4.861355762221556409e-01	2.686249240672740157e+01	2.894209053235894302e+01	2.932259916413104683e-01	2.643446669106210400e+00	3.292574275193133815e+01	8.790110142818653438e-01	1.119862100545472028e-01	7.003061105969473621e-01	2.619030552980214477e+00	1.453338910683301677e+00	2.890348960106596810e-01	-4.766015599999999797e-01	2.408257716864655062e+00	7.856279399999998247e+01	1.262879936103514910e+09	1.222101600000000232e+00	6.367135194163343614e-01	2.698488023492648935e-01
5.371890157905608199e+00	6.608618972108220646e+01	1.601552600000000211e+03	3.735831685023539706e+01	4.395431709453179181e+00	4.503005600000000186e+01	2.396140484927500869e-01	4.091508499999999771e+01	1.001519332275498497e+00	6.499816473823785135e-01	2.872610116521838464e+01	3.146102313991438137e+01	5.135799978330988225e-01	2.954795377170236659e+00	3.462516658116781798e+01	9.086172355637307518e-01	2.542367059842082777e-01	2.659034137738585546e+00	2.775935559678693654e+00	4.106017084433984721e+00	6.065124424259105140e-01	-6.241859100000000105e-01	1.265873073471624366e+00	8.594514100000000667e+01	1.262879936103514910e+09	1.090856700000000012e+00	1.203001246983244732e+00	3.005007757707446325e-01
5.311357344773890432e-01	6.307138956525002982e+01	1.273478100000000040e+03	3.399238360205394116e+01	2.893062061877198943e+00	4.327751200000000154e+01	2.393854973120800533e+00	3.530304000000000286e+01	1.247705281541035882e+00	3.032158329907975181e-01	2.728342845462018218e+01	2.833540528803620973e+01	8.674225435642520798e-01	2.336831774307836174e+00	3.473598427721381654e+01	8.157363574874636480e-01	3.907895035854943439e-02	5.123273973702007211e+00	2.424802767795729785e+00	9.723821772727561097e-01	6.517997102333400461e-01	-7.232240699999999967e-01	5.841938864384217389e+00	7.858055200000001150e+01	1.262879936103514910e+09	9.111730599999999791e-01	2.102386650434690196e+00	2.458985372235234779e-01
1.860948980952901621e+00	6.504230463098178916e+01	1.159007499999999936e+03	3.429869857121828858e+01	1.827933223498754867e+00	4.551418699999999973e+01	7.530483545744005580e-01	3.424306899999999843e+01	4.715171204372313185e-01	6.799587641056598075e-01	2.797070151103743285e+01	2.792533541271440356e+01	3.297043073993697337e-01	8.567610600683799038e-02	3.711696921826737139e+01	7.523603354707839586e-01	6.176582121009107501e-02	4.197776446313188359e+00	1.559154481341737120e-01	3.299161360284759148e+00	6.705451316151830321e-01	-7.747634899999999991e-01	4.844972927847727817e+00	7.975725600000001236e+01	1.262879936103514910e+09	4.801992999999999956e-01	1.737388522526182921e+00	2.262366232639459185e-01
2.202631525743724339e+00	6.665616704157200445e+01	1.557378500000000031e+03	3.729753123304393370e+01	3.331619187858247066e+00	4.741350599999999815e+01	3.975790840109428848e-01	3.879209500000000332e+01	1.542143247162634623e+00	5.669056797067762998e-01	2.883931488521291442e+01	2.999494620091483554e+01	2.267046195789911012e-01	2.635615411482227888e+00	3.666122084065716535e+01	8.181655033061676630e-01	2.613445269589494413e-01	2.756334974471968735e+00	2.625797793181964046e+00	4.049510521868501911e+00	3.172058440566712378e-01	-5.904669000000000167e-01	4.436306311054808660e+00	8.620560100000000148e+01	1.262879936103514910e+09	1.010297400000000012e+00	5.938294870976306150e-01	2.932877005399282533e-01
1.596798550481381085e+00	6.466344983551636005e+01	1.487713500000000067e+03	3.607798406869247287e+01	5.422237027422033506e+00	4.170614599999999683e+01	2.439376432929106109e+00	4.118128999999999706e+01	8.381251278499501911e-01	2.858931712427387750e-01	2.814572419627571165e+01	3.212699546016662566e+01	1.489175229464752004e-01	7.638812334323470399e-01	3.253645437534974150e+01	9.874153799778098151e-01	1.672854747756893634e-01	5.971630391969873664e+00	7.266539435205491282e-01	3.128611255338945796e+00	1.640892230289269227e-01	9.320403400000000227e-01	4.751372602322021521e+00	8.288743599999999390e+01	1.262879936103514910e+09	4.510608099999999787e+00	6.113249249097453264e-01	2.818282385310367233e-01
2.191416469497632136e+00	6.560072229274763345e+01	1.308305299999999988e+03	3.571199710944868144e+01	4.555755451964740854e-01	4.266462700000000297e+01	1.979601288988693142e+00	3.945527599999999779e+01	1.717554736373884117e+00	6.303180182980836488e-01	2.852819742001338454e+01	3.151848101744239372e+01	1.352610638853118386e-01	2.730408662387215024e+00	3.408224127530524328e+01	9.247772399369620366e-01	2.065064381434751906e-01	2.008923674180899954e-01	2.796176585868998199e+00	3.889394207920625846e+00	4.737464113991801118e-01	6.672303000000000539e-01	4.585207568756591634e+00	8.211990299999999365e+01	1.262879936103514910e+09	3.785604600000000097e+00	8.504829106298397168e-01	2.518140064606971817e-01
9.889416643085864322e-01	5.997712512990611344e+01	1.252117600000000039e+03	3.199478739012564432e+01	4.197673693954507179e+00	4.281876400000000160e+01	2.369027399931618927e+00	3.168814100000000167e+01	1.089240147148268223e+00	3.124573944396931147e-01	2.575540303012597221e+01	2.550855652762798798e+01	1.918777250344450847e-01	2.811431177685590477e+00	3.446856860227812547e+01	7.400526787741934509e-01	-8.971090470676676421e-02	3.358897854962023644e+00	2.771683254746032610e+00	4.005042220589945856e+00	2.200074636824354002e-01	-6.092213399999999446e-01	3.267084750898226364e+00	7.450690500000000327e+01	1.262879936103514910e+09	9.564550499999999733e-01	2.360409731988410087e+00	2.422553571653098259e-01
1.226118008109685853e+00	6.440722094285520427e+01	1.267301300000000083e+03	3.482631206906399512e+01	2.218291864017463144e+00	4.245134399999999886e+01	4.531681219230713209e-01	3.772574199999999678e+01	1.548358563670648058e+00	2.175413192556609199e-01	2.797639684805992033e+01	3.030554390848217849e+01	4.296406166834952356e-01	2.581698553695187748e+00	3.410167703437301867e+01	8.886819225322994953e-01	1.054048702311743968e-01	3.852465860769128003e+00	2.638818918882670506e+00	3.829460122967032198e+00	3.753433341281435243e-01	-4.697460800000000103e-01	3.679843192322238998e+00	8.017708600000000274e+01	1.262879936103514910e+09	6.141639899999999930e-01	5.038269208811769762e-01	2.448462272753001712e-01
2.717304744904989633e+00	6.316982634894989701e+01	1.300087900000000218e+03	3.437759800811598865e+01	3.141442066011933765e+00	4.006510899999999964e+01	1.133470735784795291e+00	3.892376699999999801e+01	1.404483690770573556e+00	1.400330214257932415e-01	2.749281932390951866e+01	3.112853007601964350e+01	1.129822690481331326e-01	2.564262998096675794e+00	3.204129627293024640e+01	9.715128192962110276e-01	6.503154145921541396e-02	4.503443780753618064e+00	2.564391908094527217e+00	7.042607776271481157e-02	1.078032167034869288e-01	-4.503462400000000088e-01	2.646878667142274821e+00	7.898887600000000475e+01	1.262879936103514910e+09	9.599429699999999510e-01	6.667902789722800483e-01	2.504209773138481032e-01
9.736808704138937287e-01	6.299444028741896062e+01	1.071920100000000048e+03	3.295240952565912096e+01	5.295404672719641326e+00	4.244784200000000141e+01	1.224875964279183105e+00	3.384101500000000584e+01	8.630202218763511901e-01	6.448700803551767891e-01	2.720998420766363068e+01	2.794373755898780232e+01	9.185585495648646015e-01	6.358832655146396950e-01	3.505070272843116186e+01	7.972375839506752326e-01	-2.287700304213938912e-02	7.042119256852141795e-01	4.038341736232042289e-01	1.546735356450072985e+00	5.387647067265268763e-01	-2.395096700000000078e-01	5.710130821143406976e+00	7.628885700000000725e+01	1.262879936103514910e+09	4.876673300000000211e+00	2.501529347610771836e+00	2.110411117540505754e-01
6.150925040365364360e+00	7.448439981084382566e+01	4.588192700000000741e+02	3.446219046303268385e+01	2.068022965200900121e+00	5.008658199999999994e+01	1.352137740715090297e+00	3.161781699999999873e+01	8.299121839647757293e-01	2.798888460936870271e-01	3.141685887446496039e+01	2.882383508596758759e+01	1.670738386941773568e-01	1.511564007489346606e+00	4.566056472487625228e+01	6.312632193588294527e-01	1.122192496243824972e-01	2.438804150980491414e+00	1.582098262768245167e+00	2.816815064138832980e+00	2.565575892384166501e-01	-4.468646299999999849e-01	3.334109976226531824e+00	8.170439899999998090e+01	1.262879936103514910e+09	4.244690300000000249e+00	1.159594224114342875e+00	9.693303842806877402e-02
1.196174900820511589e+00	6.484214063941423944e+01	1.003218200000000024e+03	3.383713536318517612e+01	1.279021315690659133e+00	3.911798900000000145e+01	4.013590836193223210e-01	3.862123900000000276e+01	5.457200796880915528e-01	2.248480751426651658e-01	2.822348956249669172e+01	3.221390120964966286e+01	2.324800440769996535e-01	6.739220267015367805e-01	3.262823942976459080e+01	9.873012388239079673e-01	4.785306711457251727e-02	5.420978694833316069e+00	6.998869458471483895e-01	4.782342517827320449e+00	2.008412343726216631e-01	1.855879800000000135e-01	2.697017690172776483e+00	7.773922799999998290e+01	1.262879936103514910e+09	5.075749199999999739e+00	2.037111949387483190e+00	1.988997777279775669e-01
5.670345349567020854e+00	6.772008275826279089e+01	1.230858700000000226e+03	3.644567380405763402e+01	3.623978582338578391e+00	4.422203799999999774e+01	5.196661001225278964e-01	3.965727199999999897e+01	5.048604695503811080e-01	4.478902312256616836e-01	2.942446768090286824e+01	3.201735614905436478e+01	2.636836155950027516e-01	2.646994348495304017e+00	3.570272660920841190e+01	8.967762182285673456e-01	1.703636778800467488e-01	3.949234240045107924e+00	2.611689107210149352e+00	2.638334770800719653e+00	4.325603376679909018e-01	-2.945779900000000118e-01	3.032010578766300757e+00	8.387931000000000381e+01	1.262879936103514910e+09	4.927299099999999044e+00	1.308407503369095837e+00	2.386179488205893151e-01
