mass_ratio	phi_2	phi_jl	geocent_time	theta_jn	chi_p	phi_1	chirp_mass_source	phase	mass_1	a_1	mass_2	phi_12	mass_2_source	iota	mass_1_source	ra	dec	chirp_mass	tilt_1	total_mass_source	psi	luminosity_distance	total_mass	a_2	chi_eff	tilt_2	redshift
5.895279648263440642e-01	3.255963935082063720e+00	5.178418486748004312e+00	1.266238148168664217e+09	1.822669685322509503e+00	3.092312784989115215e-01	4.239656591749307424e+00	3.355799272710513748e+01	5.014098159711394054e+00	6.798193019444379104e+01	1.574703585138624226e-02	4.007724895249703678e+01	5.299492650512342529e+00	2.980240927840665677e+01	1.902674880659786849e+00	5.055300351559316852e+01	3.890893254086336128e+00	6.383090025626747543e-01	4.512762764602169341e+01	1.338736422367353018e+00	8.035541279399983239e+01	7.443821861436490661e-02	1.877976213060046121e+03	1.080591791469408349e+02	7.145595340202625101e-01	1.646562052347595173e-01	9.113164073187801639e-01	3.447654039680280169e-01
7.831072901373149486e-01	6.878115133096285305e-01	3.570110360055086751e+00	1.266238148155271769e+09	7.317237306362661675e-01	5.651888975431650364e-01	2.548138923580175685e+00	3.337708176354430378e+01	4.889580542605235891e+00	5.426750887990289840e+01	5.699634450482103931e-01	4.249728182144343691e+01	4.422857896909039965e+00	3.397913856683069866e+01	8.211852665724979072e-01	4.339014461335506212e+01	7.682845536976401490e-02	9.183800620641050516e-01	4.174429693951488218e+01	1.700323606270146337e+00	7.736928318018574657e+01	2.840566808621066475e+00	1.301659000378991095e+03	9.676479070134632821e+01	6.328708726957339437e-01	1.225457556076121612e-01	9.404261329931143942e-01	2.506874398201451304e-01
9.368099669559681875e-01	4.476132477150382982e+00	4.464598264963820284e+00	1.266238148126624346e+09	1.176018337629214594e+00	8.494555284915151772e-01	1.117055556535378358e+00	2.726940512199190181e+01	3.492761385119140249e-01	5.218590116724860906e+01	9.162515800705046676e-01	4.888827234805759048e+01	3.359076920615005513e+00	3.032170843029929586e+01	1.349401645572070763e+00	3.236697889629143532e+01	1.206392230523420039e+00	-7.289546554940065093e-01	4.396698515316135314e+01	1.186596287756047641e+00	6.268868732659073117e+01	2.499769087813354052e+00	3.720388798405147099e+03	1.010741735153061995e+02	9.686970767495813872e-01	-2.561072605371885746e-01	2.751932364601227476e+00	6.123191890865044007e-01
9.250040309227336444e-01	7.179323961975079271e-01	2.863009057895905762e+00	1.266238148165568829e+09	7.971776199616200653e-01	5.513865339025185719e-01	5.301406947008893589e+00	2.738408053241995788e+01	6.051632927165664810e+00	5.455587022229087779e+01	3.307121639402879620e-01	5.046439986611659378e+01	1.699710756368200792e+00	3.025812008251040552e+01	7.633881919036916708e-01	3.271133862230476552e+01	3.854657430070005830e+00	3.419221413547932631e-01	4.567108551970974872e+01	1.836198545966743367e+00	6.296945870481516749e+01	1.976694761758007068e+00	4.134044833934111011e+03	1.050202700884074716e+02	6.117345613948553806e-01	-9.522003196251505042e-02	1.742268614193873022e+00	6.677969328069950361e-01
9.040170823194260130e-01	3.654057070917793748e+00	3.059109762732357130e-01	1.266238148158145189e+09	2.576552119477445224e+00	5.413788936841368304e-01	4.282717956995434783e+00	2.920549842786094175e+01	6.214567158105817946e+00	5.923769317929372136e+01	1.055428669448158219e-01	5.355188655127847142e+01	5.654524421101945642e+00	3.190578580492064731e+01	2.507494445577116871e+00	3.529334393002879011e+01	3.520475082476991702e+00	-8.408017037067416766e-02	4.901962133279107547e+01	9.343449348008947553e-01	6.719912973494943742e+01	1.593042100012064533e-01	4.214466665611245844e+03	1.127895797305721999e+02	6.111114856292323427e-01	6.423790433085399543e-02	1.462738225981227380e+00	6.784381014373721541e-01
8.511266538536194082e-01	4.599075569935368257e+00	3.045659051596664835e+00	1.266238148156720877e+09	2.740272558270889558e+00	4.213237048814825747e-01	1.400661032337175982e-01	2.868102514290366400e+01	4.089643511706768653e-01	5.560316327306094308e+01	6.421392648441549555e-01	4.732533430027682186e+01	4.459009466701650659e+00	3.041442241970820959e+01	2.689403589981845144e+00	3.573430849803820308e+01	5.888749098702760421e+00	1.011033307406721260e+00	4.462814003934593643e+01	2.639812239994766774e+00	6.614873091774641978e+01	4.690162942328722218e-01	3.310721873342282379e+03	1.029284975733377649e+02	5.882299362694317635e-01	-4.416405305177552587e-01	2.104160849858064175e+00	5.560162099152843318e-01
6.991883139974729433e-01	2.181524787350202388e+00	1.269632192453690411e+00	1.266238148163663864e+09	2.102221888721577336e+00	3.455339812691552437e-01	4.425701634124553863e+00	2.685090849178973471e+01	1.162712467385991433e+00	6.166924263387457472e+01	2.444633670613047260e-01	4.311841378267984481e+01	4.039008460405233869e+00	2.587289055640856361e+01	2.009679235116473617e+00	3.700418047390602538e+01	4.702813664457721643e+00	1.060936102250859658e+00	4.474832760822270217e+01	1.558163603400349650e+00	6.287707103031459610e+01	1.245949895053691803e+00	4.124628077493521232e+03	1.047876564165544266e+02	8.153094774569801251e-01	-2.566316039047864539e-01	2.450218725270588926e+00	6.665479911752522080e-01
7.200504853645834924e-01	6.086910041705873908e+00	4.272058439256448459e+00	1.266238148165185213e+09	9.048417593729213282e-01	2.932543458489735369e-02	2.648304447848193632e+00	2.871948666376733783e+01	1.284984982234030237e+00	6.833156883988650065e+01	3.233398944010188771e-03	4.920217930888372138e+01	3.438605593857681608e+00	2.806920360771568212e+01	9.117535807053079866e-01	3.898227162988910521e+01	4.366985403393414344e+00	8.638928098467235639e-01	5.034205288608017526e+01	2.010344829281247581e+00	6.705147523760479089e+01	1.715086381218136946e+00	4.786314482801663871e+03	1.175337481487702291e+02	4.442852822728098061e-02	-5.986734435554807131e-03	1.853423465117248536e+00	7.528883254585461149e-01
7.383661048635065116e-01	4.873959764006426276e+00	2.274481420891065753e+00	1.266238148127510548e+09	1.607957934038768411e+00	3.537569371318831091e-01	5.788208953028206594e+00	3.164235551799480817e+01	5.950720172827569598e+00	6.597414955515493773e+01	3.710264286939448097e-01	4.871307582872218944e+01	5.368936118157806803e+00	3.130442676823063053e+01	1.499556128998987825e+00	4.239689032586013440e+01	1.787947535994248938e+00	-9.471652170134761128e-01	4.923892953413722751e+01	1.877099459492414413e+00	7.370131709409076848e+01	2.768165563459496159e+00	3.311382581570841467e+03	1.146872253838771201e+02	7.913283565160676714e-02	-3.364920219234437959e-02	4.186429807447533125e-01	5.561082203926113188e-01
8.111311215203967917e-01	2.975981178019443618e+00	1.890356047244048598e+00	1.266238148165822506e+09	5.369865004796996466e-01	5.980298690997353228e-01	4.747420719327109850e+00	2.473033422479195309e+01	1.639447582573584361e+00	5.753557334510043830e+01	2.986753785028615216e-01	4.666889413473036541e+01	4.511745765871920000e+00	2.561276060862261161e+01	3.491392681125701780e-01	3.157659708656431974e+01	4.286072109701422050e+00	9.603432584769523439e-01	4.506102905068230058e+01	1.517095169037350422e+00	5.718935769518693490e+01	8.598770952012323443e-01	5.331456845093402990e+03	1.042044674798308108e+02	9.738929285580913975e-01	-2.641249365333795951e-01	2.247022314207126392e+00	8.220954331263748971e-01
5.808088956189856322e-01	3.788753032870814330e+00	5.320097067608405617e+00	1.266238148159864664e+09	9.319719137339156356e-01	4.378362962113174217e-01	2.415224468837241290e+00	3.180534058425303812e+01	5.931299766921109828e+00	7.288312844319608530e+01	4.476777221712902599e-01	4.233116934034939760e+01	1.373528564033572819e+00	2.804718173084102872e+01	1.103490039101455711e+00	4.828986253895146774e+01	5.354214063983022243e+00	1.215835052206155176e+00	4.800329926621581222e+01	1.360728231037647618e+00	7.633704426979250002e+01	1.326159550381723062e-01	2.978975377943545936e+03	1.152142977835454758e+02	7.163585026670143963e-02	4.609983050982063846e-02	2.085378730373249834e+00	5.092842392004583996e-01
4.814946198306083724e-01	3.884350052625194394e+00	5.337442258386592364e+00	1.266238148163395643e+09	1.364314990139504857e+00	1.122808805023210454e-01	1.904634877610195787e+00	3.585979424258711390e+01	4.974332946724865145e+00	8.236132799911045765e+01	1.328372642327135256e-01	3.965653631367572984e+01	1.979715175014999717e+00	2.895905492050433594e+01	1.388662291160236206e+00	6.014408827806267510e+01	4.115746041853640236e+00	7.316288167951766619e-01	4.910641029155966919e+01	1.689991461912310478e-01	8.910314319856701104e+01	5.514258394504075594e-02	2.035668106183536338e+03	1.220178643127861875e+02	2.648563152243118557e-01	1.082095421880820280e-01	1.338429706277481479e+00	3.694002246460427741e-01
8.135553755748292648e-01	3.737464443581051565e+00	2.522654232512502315e+00	1.266238148160643339e+09	1.860223747326324784e+00	6.357530307772029099e-01	1.221054751081820378e+00	3.154490640458845974e+01	3.468982955167140503e+00	6.041885818074911896e+01	6.368535549057797729e-01	4.915408685904169772e+01	2.516409692499231632e+00	3.271826419727064206e+01	1.774491721739960726e+00	4.021639482641618457e+01	3.610477030851257041e+00	1.203004920628929497e-01	4.739129985694136593e+01	1.511999003704048050e+00	7.293465902368683373e+01	2.251792772212831029e+00	2.930377257716808344e+03	1.095729450397908238e+02	9.872954485947841308e-01	-2.518014352302553882e-01	2.233339487396137191e+00	5.023439679646004574e-01
6.684742023699623559e-01	1.650802760609062503e+00	7.886843788831887636e-01	1.266238148161319494e+09	2.443234204994217063e+00	6.408560139381416221e-01	2.158362749834637384e+00	3.001354712387185941e+01	2.075355306032626856e+00	7.169474696900495303e+01	6.671995714973227853e-01	4.792608879422186163e+01	5.775625317954012239e+00	2.830186695548662001e+01	2.194650359118860639e+00	4.233800923827297424e+01	5.245162939550141346e+00	1.115853740265117189e+00	5.082463028854672160e+01	1.288851744577482306e+00	7.063987619375959071e+01	5.086947468752769236e-02	4.328032479964843333e+03	1.196208357632268076e+02	4.580290025410054811e-01	4.175219686889148490e-02	1.959250670116127413e+00	6.933896576363797193e-01
4.082173524290746425e-01	7.993694530252071218e-01	1.568353071795737463e+00	1.266238148167271852e+09	2.083343106046353199e+00	9.704512353156485860e-01	6.181480501287826002e-01	2.388057124656723929e+01	4.077073284469575398e+00	7.761939922256388513e+01	9.742522691965295190e-01	3.168558564777040232e+01	1.812214028964241608e-01	1.787043953146098119e+01	1.378703503297865840e+00	4.377677584042893955e+01	4.399343681564573671e+00	8.756128619792216128e-01	4.234198516598705453e+01	1.659159531022465828e+00	6.164721537188992784e+01	1.505471449979346676e+00	4.944004157405764090e+03	1.093049848703342946e+02	9.696263517841908763e-01	-2.968260913551137858e-01	2.565905078550385632e+00	7.730725420596286090e-01
5.074323810003356083e-01	1.877382149507335285e+00	2.244046042649297856e+00	1.266238148171405077e+09	1.417580120778832553e+00	5.243459225615331176e-01	5.412941673884112959e-01	3.330617575424359700e+01	4.704140212982645508e+00	7.436765562964100695e+01	7.829078932540313174e-01	3.773655656556174876e+01	1.336087982118923767e+00	2.756281743472909085e+01	1.240187902446532986e+00	5.431820764057794548e+01	4.115861727455126129e+00	8.775807011048798456e-01	4.559985162289373051e+01	7.338606559843183774e-01	8.188102507530703633e+01	3.913329201314107442e-01	2.033801259898022636e+03	1.121042121952027628e+02	3.937120991356193311e-01	3.678561366866746063e-01	1.705674742090889318e+00	3.691110008954951449e-01
9.750983730597923005e-01	5.381348512629149816e+00	2.171084578632300310e+00	1.266238148159929037e+09	2.170470245104259899e+00	2.278025953053037511e-01	5.961933958070273043e+00	2.978131532391230607e+01	6.149083813427896672e+00	5.586547279197380078e+01	1.342444066968940808e-01	5.447433162966974862e+01	5.702599861738463005e+00	3.378166056867598144e+01	2.109304714776200296e+00	3.464436153520739481e+01	5.289828025000247180e+00	1.145853317309359687e+00	4.802360866851101662e+01	1.272537353702779539e-01	6.842602210388336914e+01	4.242616606822136038e-01	3.722027521974995125e+03	1.103398044216435494e+02	4.825940080229766949e-01	-1.408272536931407526e-01	2.634269373683329363e+00	6.125415599072424611e-01
5.851107849151817586e-01	4.882078968807674002e+00	3.988938976805745273e+00	1.266238148161417484e+09	2.802072829420070854e-01	8.521920272314753575e-01	5.962664641678644628e+00	2.821879803753868288e+01	1.822471603503556636e+00	7.166848198584209229e+01	8.804825498164717823e-01	4.193400174841563199e+01	5.202599634308615606e+00	2.497156015673482088e+01	7.345783926113275131e-01	4.267834536728753392e+01	5.129570080970665913e+00	1.151527580714453380e+00	4.738699219500675497e+01	1.824978369939710410e+00	6.764990552402235835e+01	1.525221869952803289e+00	4.220771050499511148e+03	1.136024837342577314e+02	7.057370399997726640e-01	-2.211700964360998889e-01	1.888967839116454606e+00	6.792703974127161093e-01
9.418465363420531755e-01	5.060575824922331378e+00	2.172514984551046080e+00	1.266238148166728258e+09	2.868269929709664545e+00	3.157298097983263774e-01	4.970446040594377557e+00	2.294479541166853309e+01	1.845543807845382023e-01	6.037336114918037566e+01	3.482632159056723853e-01	5.686244108568341460e+01	9.012978432795343275e-02	2.558110077534941595e+01	2.784698989136943137e+00	2.716058273644173937e+01	4.155598177602882970e+00	8.217678483925696664e-01	5.100238214050192909e+01	1.135117711066222723e+00	5.274168351179115888e+01	6.576051393448750781e-01	8.699111219497703132e+03	1.172358022348637974e+02	2.303912728609069926e-01	1.853107987378672383e-01	1.952756257532612394e-01	1.222830111379627160e+00
6.521506958822783639e-01	4.777570048509494072e+00	2.027329676418098803e+00	1.266238148166175127e+09	5.629905951391193097e-01	3.304608383948474670e-01	4.569613825641313909e+00	2.598506432891730000e+01	7.391859286260286099e-01	6.860106325944866512e+01	3.626546436656243322e-01	4.473823114291364789e+01	2.079562228681804958e-01	2.421435541539240077e+01	4.083679862452336828e-01	3.713000011850544269e+01	4.374961287051633008e+00	9.312208500068048789e-01	4.800977743440557077e+01	1.995338586381460111e+00	6.134435553389783990e+01	2.262388775097618154e+00	5.535371832714094126e+03	1.133392944023623130e+02	1.986385179722546801e-01	-5.189959760940335981e-02	1.057314494347893596e+00	8.475912480608416288e-01
6.998349278149257335e-01	3.712087848434473702e+00	3.558841377235380854e+00	1.266238148162237406e+09	1.900859400355170648e+00	3.383718128803988034e-01	1.659219878211143140e+00	3.373420668200150629e+01	3.184612255798075164e+00	6.248788866204402126e+01	1.498207625538272858e-01	4.373120705110869721e+01	2.052867970223330563e+00	3.251996703460628879e+01	1.938063231103041684e+00	4.646805373967606556e+01	3.622874841777161237e+00	1.898014239464815844e-01	4.536405512175398513e+01	2.742665204488325514e+00	7.898802077428234725e+01	3.134352277406443399e+00	1.877874812894645402e+03	1.062190957131527114e+02	5.085790194243369200e-01	-8.419290216866115451e-02	1.585006345230470126e+00	3.447494274693422844e-01
6.263335108284016073e-01	3.731997565865834865e+00	4.501727160983378440e+00	1.266238148168590784e+09	6.301518539340633662e-02	5.397194909792483175e-01	1.576537835048006819e+00	2.252161136942888575e+01	6.179465977044799274e+00	5.891807929893347051e+01	7.741055955530373733e-01	3.690236745856716993e+01	2.155459730817828934e+00	2.058560530315524417e+01	3.508632276438113928e-01	3.286684321892388994e+01	4.089043205945131376e+00	7.396406057825627434e-01	4.037290943231688800e+01	2.370084893926658332e+00	5.345244852207913056e+01	2.380585455458571253e+00	5.097828245927123135e+03	9.582044675750063334e+01	1.050055468643746742e-01	-3.586085952840089575e-01	2.015477627711009134e+00	7.926296999831714540e-01
8.075802808505975205e-01	1.871882381928891448e+00	8.635734905029092134e-01	1.266238148127763271e+09	7.684871673164050954e-01	3.408659697957228674e-01	2.078397035626453615e-01	3.178664908265362143e+01	3.454438506224770222e+00	6.840857719020215200e+01	3.945715910980274188e-01	5.524541797985323655e+01	1.664042678366244976e+00	3.285024015072305303e+01	6.865719016891175253e-01	4.067736784771785352e+01	7.693800818443605749e-01	-1.553650852458381415e-01	5.345673902817620160e+01	1.042939985717353579e+00	7.352760799844091366e+01	3.131473702751947474e+00	4.239456311773174093e+03	1.236539951700553956e+02	1.544965219269067713e-01	1.437156061492190773e-01	1.059605957614081051e+00	6.817355893405013800e-01
7.050720071644371867e-01	1.571296442122812387e+00	1.123665192283986425e+00	1.266238148134952068e+09	2.324744791695286139e+00	4.162202866423344028e-01	4.254736402225368863e+00	3.120520454420074685e+01	6.790766818659143000e-01	6.468827544771158955e+01	4.269573709540742668e-01	4.560989220992399140e+01	3.599745347077029312e+00	3.019040698298275771e+01	2.250372260159513971e+00	4.281889888721924109e+01	2.583567680280907553e+00	-9.673524006744780301e-01	4.714298871333102880e+01	1.346056376599357840e+00	7.300930587020199880e+01	5.715298054634462277e-01	2.989200063428939757e+03	1.102981676576355881e+02	5.958894324739419934e-01	-2.734469395795204733e-02	1.914991447779996303e+00	5.107412177527994590e-01
