luminosity_distance	ra	dec	mass_1	mass_2	a_1	a_2	theta_jn	tilt_1	tilt_2	mass_ratio	total_mass	chirp_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	chi_eff	chi_p	redshift
4.475414459446250959e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.569415705611499012e+00	1.210111449573860520e+00	1.160724401001289596e-01	1.080008910996018839e-01	2.740800929838613342e+00	3.463827920412272388e-01	2.826338365022560861e+00	7.710585826604551274e-01	2.779527155185359533e+00	1.197688375541552830e+00	1.553822484321299768e+00	1.198088162466728557e+00	2.751910646788028103e+00	1.185788520194277496e+00	1.694326741149413534e-02	3.940632240155133442e-02	1.003539429216734023e-02
3.679933487016643312e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.429428250117971144e+00	1.324218455813906070e+00	1.923548291303671387e-02	1.027473801213535896e-02	2.403773033334856368e+00	1.570426927912407677e+00	1.637780269736702321e+00	9.263972890591870568e-01	2.753646705931877214e+00	1.197544207796777060e+00	1.417714036904817121e+00	1.313366440449778905e+00	2.731080477354596248e+00	1.187730292211191641e+00	-3.270372661007175984e-04	1.923548160064267668e-02	8.262747569833351485e-03
3.087991480917789033e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.649585724430056466e+00	1.154896663705328619e+00	1.792795696870540800e-01	2.666736618708651085e-01	2.320687548957059754e+00	2.045271293449395067e+00	6.032853218164855313e-01	7.001131536248917930e-01	2.804482388135385307e+00	1.197788851044140124e+00	1.638215531975759864e+00	1.146936242408828965e+00	2.785151774384589274e+00	1.189532784351584160e+00	4.225407210353000070e-02	1.594750427219893407e-01	6.940596174536074227e-03
4.480142862275831561e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.912936135544982985e+00	1.009677271852988500e+00	5.519855265136550670e-01	3.500982476566721346e-01	2.839917474129920016e+00	1.315474610452779469e+00	1.928936692746663351e+00	5.278154628854548891e-01	2.922613407397971486e+00	1.197775860857373420e+00	1.893910071802213935e+00	9.996350212117106615e-01	2.893545093013924596e+00	1.185862781557561974e+00	4.884986250572272148e-02	5.340913116804543170e-01	1.004591718796028939e-02
3.465137733674451681e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.614650500773995745e+00	1.177810300452357462e+00	4.896288705303655092e-02	1.619648074139401484e-01	2.379161999495034152e+00	1.589183981195190443e+00	1.390202819807447643e+00	7.294521631075979728e-01	2.792460801226352984e+00	1.197553462373142974e+00	1.602180270344645052e+00	1.168713863891217342e+00	2.770894134235862172e+00	1.188304545892392872e+00	1.174954402622599252e-02	1.111430198815002296e-01	7.783287973374066089e-03
3.314165658184800378e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.845699431686706360e+00	1.042271344075433870e+00	5.775638551341671922e-02	2.290493871588782648e-01	2.311399965282281865e+00	5.926817625498277398e-01	1.309040959219959444e+00	5.647026412761835257e-01	2.887970775762140008e+00	1.197750902578773147e+00	1.832057770733391600e+00	1.034567862103702884e+00	2.866625632837094262e+00	1.188898263064995797e+00	5.200807979041165846e-02	1.153877449351278089e-01	7.446086674359579660e-03
3.569841056914000177e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.847212803311741869e+00	1.041295977978703435e+00	1.585986066963919749e-01	3.606786532979292526e-01	2.439536594778014322e+00	1.147035834957077283e+00	1.561938483334279093e+00	5.637119752049329913e-01	2.888508781290445526e+00	1.197622465726092100e+00	1.832521391646502407e+00	1.033014253290342355e+00	2.865535644936845205e+00	1.188097431776578006e+00	4.285654884923435770e-02	1.877248881183147255e-01	8.017047840319894633e-03
4.264156264396568474e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.535566274062944769e+00	1.235158896969104525e+00	8.917061229248501864e-02	4.581839215088500117e-01	2.645157882977069441e+00	1.615279910015935849e+00	1.549393987692433639e+00	8.043670389432333589e-01	2.770725171032049516e+00	1.197501724756731889e+00	1.521017609000702819e+00	1.223456430332412026e+00	2.744474039333115289e+00	1.186156039585589239e+00	2.173542118502286638e-03	3.572235802216753853e-01	9.565086542160655333e-03
3.530321275165156436e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.557075992738388814e+00	1.219291824833999227e+00	3.232497226148248887e-02	5.904127787389940735e-02	2.364066061266112406e+00	8.840690857003620229e-01	1.377586972574258439e+00	7.830650723023880877e-01	2.776367817572388041e+00	1.197719394482188671e+00	1.544827326091530395e+00	1.209700321800569300e+00	2.754527647892099473e+00	1.188297589979449675e+00	1.647250726197639972e-02	4.382263486266541747e-02	7.928825726981336697e-03
4.393441832107581746e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.749441389169819505e+00	1.093695928558715114e+00	8.219359582077251369e-01	2.555095370886937833e-01	2.915161443645660544e+00	1.358636915407793078e+00	2.755256116559420043e+00	6.251686597387055011e-01	2.843137317728534619e+00	1.197617210144050537e+00	1.732372423718787413e+00	1.083024946304567138e+00	2.815397370023354551e+00	1.185932287796803042e+00	1.545249756610708042e-02	8.035069080406326281e-01	9.852942252677453563e-03
3.760017333335513712e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.429926973179599159e+00	1.323915282785723013e+00	2.762329381428017816e-02	2.298919421704594818e-02	2.494629005108607966e+00	1.842395317704505153e+00	7.628121734574593305e-01	9.258621647242952779e-01	2.753842255965322394e+00	1.197613327834870622e+00	1.417957398422885040e+00	1.312833106390642435e+00	2.730790504813527697e+00	1.187588394725677343e+00	4.141599451876977825e-03	2.661071124475699809e-02	8.441420574431389434e-03
4.045779205261010958e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.393501424806421696e+00	1.358183948378622885e+00	1.708920808607929109e-01	4.155964699758546432e-01	2.577391013698993483e+00	1.125401589238573141e+00	1.730012264424424906e+00	9.746555864248901413e-01	2.751685373185044803e+00	1.197622237156515057e+00	1.380964226179531185e+00	1.345964497698805662e+00	2.726928723878336847e+00	1.186847344788322545e+00	4.761491327349949738e-03	3.984762000272278337e-01	9.078583202386652021e-03
3.451631845930491238e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.725593916585465237e+00	1.107531460382545685e+00	1.701911062800582908e-01	2.894422467691450812e-02	2.336307028257464946e+00	1.322170370274395657e+00	1.152505200062531099e+00	6.418262429749890252e-01	2.833125376968010922e+00	1.197632698111828597e+00	1.712318093599870306e+00	1.099010688793300217e+00	2.811328782393170300e+00	1.188418734415575662e+00	3.010389699759200705e-02	1.649579766666425251e-01	7.753128951458240076e-03
4.413246565878273486e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.421334097678031538e+00	1.331606802835986425e+00	3.031284002839741976e-01	8.549281951257932111e-01	2.795672742222345075e+00	1.472368759549469441e+00	1.627660687281549778e+00	9.368710741629090455e-01	2.752940900514017741e+00	1.197523184821855047e+00	1.407404970822933921e+00	1.318557006797099751e+00	2.725961977620033228e+00	1.185787413210835251e+00	-8.123078096466495104e-03	7.922506412326353331e-01	9.897028320820218036e-03
3.617819012477502127e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.874530636375259629e+00	1.028054634719640203e+00	1.367624879178934716e-01	4.804698005378406633e-01	2.394482328878391630e+00	7.329704643423460286e-01	1.630452637147706385e+00	5.484330929408376409e-01	2.902585271094899610e+00	1.197810857450470889e+00	1.859424422137566646e+00	1.019769886922635260e+00	2.879194309060201906e+00	1.188158101140299294e+00	5.549487162743264174e-02	2.419965007392666789e-01	8.124134575110596168e-03
4.529588985071927709e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.719916236942524268e+00	1.111055619770827674e+00	2.346778259530539201e-01	2.485529124859398586e-01	2.782657589172281121e+00	1.676869228262013012e+00	1.013480649235874331e+00	6.459940291894323838e-01	2.830971856713351720e+00	1.197729503870464507e+00	1.702624476618995297e+00	1.099885245847653348e+00	2.802509722466648423e+00	1.185687724702099377e+00	3.649918363521387210e-02	2.333588292333149405e-01	1.015594487274508982e-02
4.177306535101784846e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.664990441107072616e+00	1.144789792516635485e+00	3.413618801036938932e-01	5.633981256850699726e-01	2.688586879373099592e+00	1.470686085119369046e+00	1.556756428828969030e+00	6.875653843126274811e-01	2.809780233623707879e+00	1.197699932698632175e+00	1.649531620759996597e+00	1.134160842763678234e+00	2.783692463523674387e+00	1.186579731866138188e+00	2.343924962513029356e-02	3.673739784934805797e-01	9.371642321081176744e-03
4.069382705013541113e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.546475741653374092e+00	1.226993672487396880e+00	1.209278911661755967e-01	1.562250100709735301e-01	2.623777033419837146e+00	1.392106911219274767e+00	1.616547063369264015e+00	7.934128156291599954e-01	2.773469414140770972e+00	1.197585653901510172e+00	1.532482365294595361e+00	1.215891148350419781e+00	2.748373513645014921e+00	1.186749229943769190e+00	8.823878361207510360e-03	1.198119895806090129e-01	9.131182632622790799e-03
3.448503019453616503e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.668426499959657638e+00	1.142488181853640095e+00	2.064427333048799995e-01	4.321649051122694596e-01	2.409214665370920549e+00	1.479820736946861004e+00	1.512270390102590456e+00	6.847698606329168936e-01	2.810914681813297733e+00	1.197638488690495162e+00	1.655601971668529515e+00	1.133706331403041334e+00	2.789308303071570627e+00	1.188432719853134589e+00	2.140663434050214808e-02	2.800448103898775520e-01	7.746142195157894317e-03
4.123357856310954617e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.530311447369991917e+00	1.239372143010781802e+00	1.812118327061431472e-02	1.908308286296195658e-02	2.566474571490980239e+00	1.022275163682747401e+00	1.257300809903000527e+00	8.098822923534805263e-01	2.769683590380773719e+00	1.197575500588941910e+00	1.516283621035192430e+00	1.228011254862017898e+00	2.744294875897210328e+00	1.186597747547922799e+00	7.854085719740904262e-03	1.546274332465888759e-02	9.251452789038494551e-03
4.106666628278475173e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.455922596763094434e+00	1.300689063569756332e+00	1.970428824753361896e-02	4.670590643738988662e-02	2.618127850228868958e+00	6.865207459917467281e-01	1.842254026603576289e+00	8.933778941693303333e-01	2.756611660332850988e+00	1.197600441282368866e+00	1.442629824485485601e+00	1.288813594664713680e+00	2.731443419150199503e+00	1.186666185587097910e+00	2.140169338131329285e-03	3.955645726027445797e-02	9.214264152863823817e-03
4.439646550991915319e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.449184415559538364e+00	1.306659297535599951e+00	4.313464604781009903e-01	1.492919097887219215e-01	2.763828486862075273e+00	1.465657534231094017e+00	1.881233228926647350e+00	9.016514968739098856e-01	2.755843713095138092e+00	1.197624560781357594e+00	1.434898866040406729e+00	1.293778710428008516e+00	2.728677576468415023e+00	1.185818799703141302e+00	2.181268986421299339e-03	4.289645682195026843e-01	9.955788423300040990e-03
3.797291608176533373e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.432910158827365388e+00	1.320884571565740462e+00	3.826193634800512111e-01	5.360328821705285796e-01	2.554578166205148992e+00	1.711412134463127011e+00	1.489638214173477637e+00	9.218195316911549364e-01	2.753794730393106072e+00	1.197468187560921882e+00	1.420798468585297902e+00	1.309719778938809309e+00	2.730518247524107434e+00	1.187346573394729488e+00	-7.059409690891408316e-03	4.868079249256946905e-01	8.524565946447806852e-03
4.480065899360786830e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.747357718149275208e+00	1.095069883200126215e+00	2.039842779583311838e-01	1.848145396806072094e-01	2.780592595304694381e+00	1.379378075434522621e+00	1.389429833025290106e+00	6.267004585414692741e-01	2.842427601349401201e+00	1.197722787213933104e+00	1.729978790753400553e+00	1.084178501432172537e+00	2.814157292185572867e+00	1.185810436844472404e+00	3.669993606591084867e-02	2.002585863485171480e-01	1.004574592981348664e-02
3.961793856363661348e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.999086288076697748e+00	9.716521450518297298e-01	3.102861924734974797e-01	4.340831015125099501e-01	2.648911823802934329e+00	1.026856029254136660e+00	1.811388971808891801e+00	4.860481265101603832e-01	2.970738433128527589e+00	1.197933001916096973e+00	1.981468294200166680e+00	9.630889521352743454e-01	2.944557246335441025e+00	1.187375590553650273e+00	7.422606740026248262e-02	2.655045037156350540e-01	8.891383186952565507e-03
2.985618144872329438e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.671014228235465193e+00	1.140912629479296614e+00	6.830930148982859718e-02	3.768835004533262201e-02	2.206404679093238119e+00	3.125695742187298842e-01	2.528297226377218543e+00	6.827665559042318533e-01	2.811926857714762029e+00	1.197674263709278542e+00	1.659873703682151147e+00	1.133306251899063755e+00	2.793179955581214902e+00	1.189689460638023277e+00	2.612169105870901925e-02	2.100543252097045177e-02	6.711670007543827851e-03
3.988667514775827527e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.420988441737880414e+00	1.331786929880234727e+00	8.977627535067919662e-02	5.684324498226538402e-01	2.552139669334704930e+00	2.420238655769054503e+00	1.481912528941116802e+00	9.372257301765583026e-01	2.752775371618115141e+00	1.197460017475968419e+00	1.408381610460556876e+00	1.319971483231132448e+00	2.728353093691689324e+00	1.186836302350462002e+00	-1.038785962142212312e-02	5.257561841349499554e-01	8.951289326477932656e-03
2.553998408223291250e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.549747507884887465e+00	1.224760338899742118e+00	8.164676520932352688e-02	7.148608510631147828e-02	2.041778849177863009e+00	4.206681626819538389e-01	2.526252470893336710e+00	7.902966984417407748e-01	2.774507846784629805e+00	1.197705503247361802e+00	1.540894128757114290e+00	1.217763542605009963e+00	2.758657671362124475e+00	1.190863265495909484e+00	1.586094356549177034e-02	3.334212657198518809e-02	5.745611565743559065e-03
4.647318298067084896e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.466087111011511901e+00	1.291837131886289569e+00	9.971491138384894204e-02	3.609190768173910491e-01	3.009763510864628788e+00	1.575728622772895493e+00	1.546872478199766254e+00	8.811462307959311291e-01	2.757924242897801470e+00	1.197578683333235139e+00	1.450971117851156622e+00	1.278517731488305387e+00	2.729488849339461787e+00	1.185231128368535281e+00	3.782680172214721720e-03	3.122435573170754264e-01	1.041784565825242675e-02
4.664349706813749918e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.468786642456286984e+00	1.289462927853421093e+00	7.042164539369962784e-01	6.104597548975628646e-03	3.102178847070267143e+00	1.579032813231975751e+00	1.810498805240611908e+00	8.779103040432213456e-01	2.758249570309708076e+00	1.197550490928420031e+00	1.453588324416820621e+00	1.276120167842447639e+00	2.729708492259268038e+00	1.185158797878290038e+00	-3.766192617965753459e-03	7.041925671524426056e-01	1.045572380031590740e-02
4.010198438343482508e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.799716873517945404e+00	1.065990106376791813e+00	6.510300513539560296e-02	1.065075887417764322e-01	2.530779914896818639e+00	9.900936983314474471e-01	1.104774207291097099e+00	5.923098916626134969e-01	2.865706979894737216e+00	1.197644877140942254e+00	1.783665169870989997e+00	1.056482523528663231e+00	2.840147693399653228e+00	1.186963063281752939e+00	4.023265492714750424e-02	5.443115037094545944e-02	8.999280760814876504e-03
4.490434407592163524e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.641266365455742005e+00	1.159864203464318733e+00	2.135952126234781923e-01	1.170181316253798010e-01	2.787698672497410435e+00	1.493742449992681465e+00	1.535381369603594726e+00	7.066885838132990205e-01	2.801130568920060959e+00	1.197526294708389116e+00	1.624905487879072741e+00	1.148302158059719691e+00	2.773207645938792432e+00	1.185588816724962635e+00	1.134952150746380665e-02	2.129614368724778439e-01	1.006881797046822041e-02
4.383178374701823543e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.548083211504561740e+00	1.226058325719002307e+00	4.508993817467226162e-01	6.072085607950414854e-01	2.655236792778076449e+00	2.207327520404834598e+00	7.527923585055148470e-01	7.919847696865159881e-01	2.774141537223564047e+00	1.197726162046892417e+00	1.533013542108876637e+00	1.214123377073408783e+00	2.747136919182285197e+00	1.186067010165083868e+00	4.628026380710192900e-02	3.625963666079248249e-01	9.830095417783856621e-03
1.963775210044528308e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.417035843373979365e+00	1.335616118912698935e+00	3.144588873957321340e-02	3.360005873479043198e-02	1.998694813139084037e+00	1.515730609051334943e+00	1.578224375914260902e+00	9.425422265484696416e-01	2.752651962286678078e+00	1.197532287800050721e+00	1.410796913354396498e+00	1.329735663920761368e+00	2.740532577275157422e+00	1.192259788748801563e+00	7.698546788913617931e-04	3.140209392399929966e-02	4.422273652944622852e-03
3.967794532803236507e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.746409996340315907e+00	1.095514055216704863e+00	3.698818072995357364e-01	3.139167583331974321e-01	2.620365906967836445e+00	1.499660848183184125e+00	1.440241201180244346e+00	6.272948835109773968e-01	2.841924051557020547e+00	1.197666781009581571e+00	1.730995893766879679e+00	1.085844867538474867e+00	2.816840761305354324e+00	1.187095976530699426e+00	3.190894768445137059e-02	3.689463534930070288e-01	8.904759756473633672e-03
4.472984826518983681e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.473553734114642522e+00	1.285084449880866453e+00	1.033774371475647130e-01	1.337440055225165292e-01	2.860807277830196504e+00	1.684887577097933242e+00	1.551563406304066195e+00	8.720988044952331375e-01	2.758638183995508975e+00	1.197401061490530605e+00	1.458920777902949162e+00	1.272323066262417646e+00	2.731243844165366585e+00	1.185510407695571811e+00	-5.088267311577496926e-03	1.143620758968908468e-01	1.002998684597991227e-02
4.505805127540884314e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.596931834404203610e+00	1.190242458056520292e+00	1.293718684947823272e-01	2.358682459103342011e-01	2.864915293945127672e+00	2.263029365409233495e+00	7.957543884313438287e-01	7.453307852057352578e-01	2.787174292460723901e+00	1.197623376772971149e+00	1.580959368780206153e+00	1.178337687711314752e+00	2.759297056491520905e+00	1.185644782694070587e+00	2.317191262556701423e-02	1.204610437554840818e-01	1.010302095007103822e-02
1.635270904544228188e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.691763418864921986e+00	1.127802512753873554e+00	1.444835061641134843e-01	2.086851817122235830e-01	1.935320036685346690e+00	1.523932816812596069e+00	1.330870216033962050e+00	6.666431607266727344e-01	2.819565931618795318e+00	1.197587244806731288e+00	1.685552860854226731e+00	1.123662286731747173e+00	2.809215147585973682e+00	1.193190835135140571e+00	2.389676850500061303e-02	1.443248786863817190e-01	3.684582165846645493e-03
4.381735267493765207e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.608035334430356622e+00	1.182443311966645982e+00	2.314608934495212267e-01	3.219689667436349545e-01	2.777077038838997147e+00	9.401057426237514614e-01	2.073366145826079698e+00	7.353341600453849880e-01	2.790478646397002827e+00	1.197594545588911430e+00	1.592387132377216519e+00	1.170936654453679671e+00	2.763323786830896633e+00	1.185940447556449673e+00	1.293886172694668976e-02	1.986311637172197275e-01	9.826883007889919419e-03
3.988268487068577883e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.734505692521705944e+00	1.102528390329255314e+00	4.043158925297495876e-01	2.754795773339479559e-01	2.537593660579710697e+00	1.264511091187988212e+00	1.999348011741383546e+00	6.356441463886738363e-01	2.837034082850961259e+00	1.197750596801945511e+00	1.719118891102863644e+00	1.092747860075723221e+00	2.811866751178586643e+00	1.187125350276811542e+00	3.004472138422420793e-02	3.854991187880820180e-01	8.950399823116001949e-03
4.564385027539883311e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.712875499361586895e+00	1.115041278257923762e+00	8.534670775833046452e-01	8.448551731944268228e-01	2.921038739503065251e+00	1.570059535650916605e+00	1.533771128416854479e+00	6.509762552348465903e-01	2.827916777619510658e+00	1.197613603733973520e+00	1.695524584543674385e+00	1.103746244704860269e+00	2.799270829248534653e+00	1.185482137301704375e+00	1.271206510889040520e-02	8.534668459262384488e-01	1.023336079941433198e-02
4.123610756872597705e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.924025577623873495e+00	1.004697486522009742e+00	2.572784073577030206e-01	3.116566064843154793e-01	2.725490108315761884e+00	8.516232126022681426e-01	2.010144605456560818e+00	5.221850988918700365e-01	2.928723064145883015e+00	1.197876466091142511e+00	1.906387648105207999e+00	9.954872225520575713e-01	2.901874870657265237e+00	1.186895291554431520e+00	6.586780434327232925e-02	1.935635918992865689e-01	9.252016260279617363e-03
3.775551061296305022e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.696211092140463617e+00	1.125180775687540047e+00	2.058171617335169123e-01	7.010596979381557015e-01	2.523475414660261151e+00	7.258166395123299974e-01	1.827503468759816840e+00	6.633494975366919233e-01	2.821391867828003441e+00	1.197646471561113257e+00	1.681954725009286999e+00	1.115723821714375452e+00	2.797678546723662230e+00	1.187580455679571267e+00	2.156392042504533951e-02	4.245286015778486077e-01	8.476070680854935410e-03
4.560171614987455513e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.517230429910771727e+00	1.249816286196565596e+00	1.453822385020018815e-01	6.601375605895044851e-02	3.017859727265741476e+00	1.781410127740320481e+00	2.917035209152963882e-01	8.237484969702770776e-01	2.767046716107337545e+00	1.197664939367671710e+00	1.501875276775445300e+00	1.237167501880591880e+00	2.739042778656037402e+00	1.185543953533052308e+00	1.189192802276702217e-02	1.421696948464450383e-01	1.022398688677686983e-02
4.450805037617175941e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.857141904180122705e+00	1.036514647117424248e+00	4.341451269667757629e-01	9.257279784199493045e-02	2.812562701946753396e+00	1.398206419103546594e+00	1.658216581014714253e+00	5.581235579168178917e-01	2.893656551297547175e+00	1.197741019117904981e+00	1.838789638018673456e+00	1.026271815031559731e+00	2.865061453050233631e+00	1.185904948903851341e+00	4.495576442683853896e-02	4.276951610051160091e-01	9.980623004393370315e-03
4.493466151279551468e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.592514058812284805e+00	1.193042623506851863e+00	8.820929065509890421e-01	1.408045579102938094e-01	2.836983405231278788e+00	1.474015145987249253e+00	2.836290745889399556e+00	7.491567292012710766e-01	2.785556682319136890e+00	1.197460346709406043e+00	1.576628635746322615e+00	1.181141951920777089e+00	2.757770587667099704e+00	1.185515608069936944e+00	-8.787028589391131933e-03	8.779650257090441112e-01	1.007556421708820024e-02
4.357161916555788395e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.578992067237369179e+00	1.202955621867605407e+00	7.440569695228667346e-02	3.089183931857664156e-01	2.761196379470591822e+00	1.053484975650705424e+00	1.660387845559920805e+00	7.618503264378754247e-01	2.781947689104974586e+00	1.197589392595582058e+00	1.563711203137979622e+00	1.191313890565232736e+00	2.755025093703212580e+00	1.185999593549192932e+00	8.933699567576424902e-03	2.255244134508966325e-01	9.772177924366532917e-03
4.072383540938699298e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.601036433699710493e+00	1.187351324941311237e+00	1.299978885579632371e-01	8.299944032286056539e-02	2.646495904212027739e+00	1.669180465109248779e+00	8.223632509809307711e-01	7.416141818818909881e-01	2.788387758641021730e+00	1.197616139868530771e+00	1.586538848341255470e+00	1.176599710036437818e+00	2.763138558377693066e+00	1.186771575779326682e+00	1.671872219026684231e-02	1.293692425869289175e-01	9.137869755671310101e-03
4.249605887663003045e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.880604660974869224e+00	1.025101045220017548e+00	1.890845525887363821e-01	3.686502796566805684e-01	2.700103667380145733e+00	1.323764617655509568e+00	1.333835089302790822e+00	5.450911967263895042e-01	2.905705706194886773e+00	1.197810692104847918e+00	1.862846735891211525e+00	1.015421356584788937e+00	2.878268092476000461e+00	1.186500163647593142e+00	6.045518461086178685e-02	1.833444218995125274e-01	9.532681750741097207e-03
4.140420713477221426e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.599089982591220815e+00	1.188689911330497839e+00	4.892626828306529951e-01	8.369664290506042548e-01	2.696787196284452293e+00	1.690862414967921890e+00	1.438652448060482758e+00	7.433539852487247579e-01	2.787779893921718433e+00	1.197603871705879230e+00	1.584372007267385696e+00	1.177749245718732629e+00	2.762121252986117881e+00	1.186581162275272661e+00	1.340695125685447894e-02	5.913317399009421216e-01	9.289469427839543159e-03
3.046169230469401512e+01	3.446159999999999890e+00	-4.080840000000000023e-01	2.256509734304045445e+00	8.765802630600443290e-01	3.141640037188057621e-01	3.663223858011443457e-01	2.142599004532619311e+00	8.931648314523970011e-01	1.730742403634501381e+00	3.884673084871047011e-01	3.133089997364089996e+00	1.198237109367479514e+00	2.241164296344537288e+00	8.706190620783583745e-01	3.111783358422895773e+00	1.190088474800099716e+00	1.255347551490445801e-01	2.447525570717108967e-01	6.847083002588153985e-03
4.547023809579723519e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.594085471381230246e+00	1.192317808071935215e+00	1.680575361512553489e-01	4.299370992407456349e-01	2.983941672506388976e+00	1.760945372924660246e+00	1.364166677710518139e+00	7.479635373872552950e-01	2.786403279453165460e+00	1.197659561261952721e+00	1.577998196481623649e+00	1.180285113031104283e+00	2.758283309512727932e+00	1.185572958037679703e+00	1.957238321144996393e-02	3.020322259975845580e-01	1.019473592268710718e-02
4.740250967055286679e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.982203572609930298e+00	9.786267896950948675e-01	2.511506461021237313e-01	4.411012458254154334e-01	3.024845911539029597e+00	1.182203828660867817e+00	1.538560236064416609e+00	4.937065007942424977e-01	2.960830362305025165e+00	1.197778484842669133e+00	1.961365032844772260e+00	9.683386671459770501e-01	2.929703699990749310e+00	1.185186461030816041e+00	6.840467339558789495e-02	2.324256725376094290e-01	1.062450865402340440e-02
3.617185326320804251e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.511590072354363601e+00	1.253972097470373415e+00	1.244617838940710736e-01	1.699134701622944110e-01	2.388308134455859211e+00	2.167019622292690961e+00	9.650908458174016769e-01	8.295715355666899438e-01	2.765562169824737015e+00	1.197502578388856875e+00	1.499410777861543309e+00	1.243868501435845486e+00	2.743279279297388573e+00	1.187853972708751149e+00	5.664653400835350551e-03	1.128358893898779580e-01	8.122720386331072975e-03
4.673511470089708553e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.700687806900937904e+00	1.122703981822158248e+00	4.338855050331000829e-01	1.042701545114424061e-01	2.936517153260695512e+00	1.546147044904612633e+00	8.712059515403824950e-01	6.601470165579623739e-01	2.823391788723096152e+00	1.197787253453330258e+00	1.683055946544160797e+00	1.111064361811265222e+00	2.794120308355426019e+00	1.185369208528023854e+00	3.313932816932473741e-02	4.337537000895147488e-01	1.047609878505875031e-02
4.192802736013427278e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.524362784758572120e+00	1.243702710431339176e+00	1.045069236782681238e-01	4.052707039728578042e-01	2.639056186891813649e+00	1.468893877010250204e+00	1.623461939516462671e+00	8.158836747174434967e-01	2.768065495189911296e+00	1.197423228460115396e+00	1.510157993495009787e+00	1.232113253136629671e+00	2.742271246631639681e+00	1.186265027023762020e+00	-3.730934592680013127e-03	3.207663819328783195e-01	9.406162351720204207e-03
4.846218941022616633e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.780562329341962569e+00	1.076340938926219293e+00	1.627878229107702912e-01	5.344043644578582164e-01	3.070930696213582056e+00	6.324558480748515565e-01	1.830605968499041447e+00	6.044949515044495403e-01	2.856903268268181861e+00	1.197636757709410027e+00	1.761433016732834922e+00	1.064777366028251127e+00	2.826210382761086048e+00	1.184770053998525530e+00	3.011042302148396813e-02	2.909630982900026086e-01	1.086008518485100972e-02
