luminosity_distance	ra	dec	mass_1	mass_2	a_1	a_2	theta_jn	tilt_1	tilt_2	mass_ratio	total_mass	chirp_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	chi_eff	chi_p	redshift
3.685844020993829417e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.410239831427441803e+00	1.342127167435546831e+00	1.839186561463910033e-02	1.942964520834347675e-02	2.406760978776429472e+00	1.520668303324630211e+00	1.376789529384869315e+00	9.517013613755672674e-01	2.752366998862988634e+00	1.197597051887636654e+00	1.398664572277086515e+00	1.331110977543878526e+00	2.729775549820964820e+00	1.187767166272174046e+00	2.298774934938414838e-03	1.836876274076209431e-02	8.275936475255273733e-03
4.638982698649498815e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.636956404743488136e+00	1.162866802672401834e+00	4.637967936352296872e-02	3.518431306476648562e-02	2.846402097393239572e+00	8.560247559100458981e-01	1.636508338925391159e+00	7.103834893236656844e-01	2.799823207415889748e+00	1.197606459539753310e+00	1.620108403699098254e+00	1.150898260902359471e+00	2.771006664601457281e+00	1.185280367761972764e+00	1.681381839016520691e-02	3.502792742167410572e-02	1.039930476622551343e-02
2.342658575861809211e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.442998624474470581e+00	1.312045267685286509e+00	2.102252283887618214e-02	2.605929107316880960e-02	2.067604870501883685e+00	1.645489172383108434e+00	1.210056992846755497e+00	9.092491464869716378e-01	2.755043892159757313e+00	1.197576147146704129e+00	1.435430929015440116e+00	1.305164347048289653e+00	2.740595276063729990e+00	1.191295551020768118e+00	3.558751279787019696e-03	2.187028248614854287e-02	5.272072174326990386e-03
3.436049024013324527e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.481239370633382402e+00	1.278956922048590794e+00	6.422371878081923648e-03	2.052759597082213366e-02	2.331307124431986733e+00	2.342048047148444834e+00	8.505010584820191788e-01	8.634370294260440559e-01	2.760196292681973418e+00	1.197569438749842785e+00	1.469894239846037065e+00	1.269161116023115321e+00	2.739055355869152386e+00	1.188396996956228246e+00	3.871582217673678276e-03	1.304571795909662685e-02	7.718331346433354376e-03
4.242182520711232030e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.401240959558300414e+00	1.351014768304123814e+00	7.186401182526275591e-03	2.894966082503283578e-02	2.626463464843273865e+00	1.133344889336997507e+00	7.627181900459595321e-01	9.641559212842244486e-01	2.752255727862424450e+00	1.197749491661862287e+00	1.388032236337345626e+00	1.338279499598035827e+00	2.726311735935381453e+00	1.186458969917202566e+00	1.182373619853257715e-02	1.918380227410518626e-02	9.516150183809170271e-03
3.204701528411032285e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.404145515703189684e+00	1.347571467424046432e+00	2.641740579662850419e-02	3.115631148731188085e-02	2.246412588983707881e+00	2.292698655637959160e+00	1.438512338407318403e+00	9.597092696971573078e-01	2.751716983127236116e+00	1.197450588374984193e+00	1.394105881299179561e+00	1.337936337222147332e+00	2.732042218521326671e+00	1.188888821813253394e+00	-6.895453877436255770e-03	2.946616391517398181e-02	7.201486299343372137e-03
4.143596344742050519e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.630502923432858520e+00	1.167134352172362499e+00	4.438967772629887759e-02	2.871405010233478439e-02	2.655655986468046237e+00	7.768678063030562964e-01	1.840937171673188377e+00	7.158124866866718561e-01	2.797637275605221241e+00	1.197587292232158207e+00	1.615484498961662352e+00	1.156383976405519709e+00	2.771868475367182505e+00	1.186556417011042086e+00	1.525207168837301730e-02	3.111935046116597742e-02	9.296545080345311809e-03
3.704650304703520902e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.463733291538875214e+00	1.293836098099885312e+00	4.845102203772533311e-02	4.533175547536124478e-02	2.431656611974004623e+00	5.253693160517411975e-01	2.670226998119621165e+00	8.839288588835941818e-01	2.757569389638760526e+00	1.197565948381668743e+00	1.451658543268035784e+00	1.283162879639535570e+00	2.734821422907571353e+00	1.187686889506649912e+00	3.299748227808439564e-03	2.429976456034052545e-02	8.317898397550274603e-03
3.039089566671365006e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.457068260027377660e+00	1.299574708071150386e+00	3.482258662170879121e-02	1.793770758832118409e-02	2.175414272830395124e+00	1.175495729590964045e+00	2.225151117999704109e+00	8.919106562974146168e-01	2.756642968098527824e+00	1.197547048871438591e+00	1.447182193657492677e+00	1.290757220126986571e+00	2.737939413784479026e+00	1.189421808667537217e+00	1.940910374744233375e-03	3.213709835453121277e-02	6.831252079532492034e-03
3.295432678510932334e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.418443996513801597e+00	1.334252687087750910e+00	4.206597026164632380e-02	2.921827364386195627e-02	2.378955163585632082e+00	1.302355391854427946e+00	2.257389125102555294e+00	9.406453059599301225e-01	2.752696683601552508e+00	1.197508199712979060e+00	1.408018697259980856e+00	1.324446178281416753e+00	2.732464875541397831e+00	1.188706737426420190e+00	-3.228405015743894199e-03	4.055940178984796668e-02	7.404233533339124249e-03
4.040766752392704575e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.576390277074672719e+00	1.204773780041117792e+00	3.923431655612331925e-02	3.404879530253348413e-02	2.657034282444001416e+00	9.434396808460906447e-01	1.961692412057927770e+00	7.642611081545311880e-01	2.781164057115790733e+00	1.197557103700925163e+00	1.562224940374585147e+00	1.193947764117326837e+00	2.756172704491912206e+00	1.186795936343952196e+00	7.434228308749133221e-03	3.176339653319947692e-02	9.067411698529873748e-03
1.841917033900175582e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.472533745946223771e+00	1.286156364075203173e+00	7.562189515480923982e-03	3.134727766719994264e-03	1.951738942361043172e+00	1.847336730953787365e+00	1.691657265020763301e+00	8.734308246693132105e-01	2.758690110021427166e+00	1.197498099365018609e+00	1.466449849002731787e+00	1.280842500950645890e+00	2.747292349953378121e+00	1.192550535313179116e+00	-1.278299885273076735e-03	7.274869901747815955e-03	4.148724859312044599e-03
2.737808987471638034e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.527288021213911717e+00	1.241515303589818098e+00	3.447043050828197015e-03	3.519213616758746360e-02	2.119624359319043361e+00	5.450555757736574858e-01	1.656736075972110589e+00	8.128887847906008934e-01	2.768803324803729815e+00	1.197472068503998122e+00	1.517941761750720486e+00	1.233917834092446819e+00	2.751859595843167305e+00	1.190144122172521524e+00	2.714357634423892143e-04	2.767344053607933424e-02	6.157192389523311743e-03
4.342035300912542795e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.484644236301366771e+00	1.275789710672408761e+00	7.616476428719797138e-03	1.251933454061317924e-02	2.655852531675154893e+00	1.313107447387543925e+00	2.331084809477348863e+00	8.593235197212844012e-01	2.760433946973775754e+00	1.197417009765878504e+00	1.470325470459577621e+00	1.263485258411177758e+00	2.733810728870755824e+00	1.185868429063119178e+00	-2.943405813823179486e-03	7.629042181068546383e-03	9.738500848600107479e-03
3.775784211041780480e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.605959396575113329e+00	1.183789525651877783e+00	4.237956311387652830e-02	1.139623010421090925e-02	2.467845117160881951e+00	9.526781416984398954e-01	1.985327933169215964e+00	7.371229485480395027e-01	2.789748922226991112e+00	1.197546562781176549e+00	1.592460757947830929e+00	1.173839369345550887e+00	2.766300127293381816e+00	1.187480773867209294e+00	1.219009899700205027e-02	3.453809016292552075e-02	8.476591061922188197e-03
3.976244682808925290e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.428786637628344014e+00	1.324695974563942391e+00	2.378659445864054686e-02	4.453222166663231563e-02	2.517856762492197031e+00	1.035105347793875419e+00	2.016959850859552539e+00	9.271475108157627432e-01	2.753482612192286183e+00	1.197494949012212428e+00	1.416149489465564626e+00	1.312979474101011457e+00	2.729128963566575639e+00	1.186903499808875440e+00	-2.944532695820565368e-03	3.684609617485522237e-02	8.923597584001158323e-03
2.850349822664371402e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.519573401486962183e+00	1.247817838837824489e+00	4.721021312050480839e-02	3.245135998869100313e-02	2.201203931705376871e+00	1.121043069651285640e+00	1.852086919715748348e+00	8.211632538558425454e-01	2.767391240324786672e+00	1.197593999935235187e+00	1.509896381722549696e+00	1.239871425800452176e+00	2.749767807523002094e+00	1.189967424742635282e+00	7.208025926608214486e-03	4.251536513075070134e-02	6.409062159201034392e-03
4.525169996000176553e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.513140536044411899e+00	1.252724198907179787e+00	4.327382252353830644e-02	4.436331613951858405e-02	2.820380368181703901e+00	1.241644530960607451e+00	1.867078008443936454e+00	8.278967941616305337e-01	2.765864734951591686e+00	1.197497601406851242e+00	1.497942246605621808e+00	1.240141583804064807e+00	2.738083830409686392e+00	1.185469693413575332e+00	1.785907288735473454e-03	4.095074775662838062e-02	1.014611175646447719e-02
4.157654254545952455e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.618347187839804802e+00	1.175426299753578929e+00	4.086065051624391403e-02	1.873152918522577592e-02	2.545199250387248036e+00	1.075167940560053825e+00	9.111909472881409844e-01	7.263128138298657888e-01	2.793773487593383731e+00	1.197628224213172388e+00	1.603390977012686180e+00	1.164563412183501567e+00	2.767954389196187748e+00	1.186560154055897209e+00	1.608623564892862345e-02	3.594388977857815304e-02	9.327862662033916535e-03
4.674103944990216064e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.378017048025038438e+00	1.373337186184041325e+00	1.434392701856627116e-02	4.900537238394312572e-02	2.947726644109104122e+00	1.950500414667924787e+00	1.464268310613731972e+00	9.966039158603268167e-01	2.751354234209079763e+00	1.197594410301943579e+00	1.363728693543176940e+00	1.359097356156217629e+00	2.722826049699394790e+00	1.185176818310310187e+00	-6.192154544984343305e-05	4.853849599799537479e-02	1.047741720879851596e-02
4.020470569727542909e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.539243940864144955e+00	1.232439805492209439e+00	3.170372237330490450e-02	3.138405388572500232e-02	2.598510985567364262e+00	1.330156219124089434e+00	1.517344491564940556e+00	8.006786791704419981e-01	2.771683746356354394e+00	1.197554168120602336e+00	1.525480785133075834e+00	1.221419940140239913e+00	2.746900725273315746e+00	1.186846232831942682e+00	4.941634504780676763e-03	3.079019928816044763e-02	9.022175739741358780e-03
4.932759992018046091e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.393809855760569594e+00	1.357516674936210643e+00	3.460611679399853285e-02	4.200870074308155760e-02	3.104538257879038810e+00	2.326333117888633950e+00	1.306675931999413232e+00	9.739611678921910043e-01	2.751326530696780459e+00	1.197459393625531776e+00	1.378573293740271710e+00	1.342676855196259567e+00	2.721250148936531499e+00	1.184369254936701976e+00	-6.609788063036485008e-03	3.934744229342351796e-02	1.105241345489793060e-02
4.293638678990340196e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.427054717910555937e+00	1.326409181070114407e+00	9.163763889244370964e-03	4.577795404947182512e-03	2.671581556999699902e+00	1.990547498105936119e+00	9.528279329081087434e-01	9.294732461360674103e-01	2.753463898980670344e+00	1.197553735125875818e+00	1.413442221097544582e+00	1.313756729469307771e+00	2.727198950566852353e+00	1.186130419538734770e+00	-6.578531909078613694e-04	8.368260978242027942e-03	9.630741610676637685e-03
3.084542763668775578e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.510390544253294998e+00	1.254896539185685667e+00	2.187364785952800733e-02	2.769922704431452415e-02	2.145654987969643379e+00	2.465758682262046086e+00	5.508985698156156907e-01	8.308424228159345670e-01	2.765287083438980886e+00	1.197485498366716250e+00	1.499991276504323956e+00	1.246256386373619129e+00	2.746247662877943085e+00	1.189240629269510796e+00	1.389205926738242263e-03	1.368302075185423052e-02	6.932885485311747129e-03
3.749732767494591457e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.388911225978436859e+00	1.362489157817796004e+00	1.213010056396939679e-02	3.487970802378193014e-02	2.532805326963586623e+00	2.080343236771895032e+00	1.512749206002454549e+00	9.809764168750040314e-01	2.751400383796232862e+00	1.197550309101587107e+00	1.377316318963228925e+00	1.351114827480018432e+00	2.728431146443247357e+00	1.187552921060976541e+00	-1.984782255932952388e-03	3.406494783901138634e-02	8.418477916486193091e-03
3.744760719158098539e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.570688004452575726e+00	1.209232047890694606e+00	4.783532613967904357e-02	2.397833858063203039e-02	2.422159990830443199e+00	8.936437792556694015e-01	1.735412405737414288e+00	7.698741216987535774e-01	2.779920052343270331e+00	1.197714436005608007e+00	1.557592720083976312e+00	1.199150327339023603e+00	2.756743047422999915e+00	1.187728741146152789e+00	1.522556240873188665e-02	3.728094084708889061e-02	8.407386731939355679e-03
3.689414058742824665e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.459539693098625746e+00	1.297572564940005613e+00	3.162387789809662647e-02	5.859154611827551394e-03	2.610596343819185705e+00	1.223659214040129450e+00	1.642109464872996583e+00	8.890286239391260725e-01	2.757112258038631580e+00	1.197616164434931019e+00	1.447548343517329306e+00	1.286911911922572482e+00	2.734460255439902010e+00	1.187776737552704853e+00	5.498865943440584686e-03	2.973753064765102816e-02	8.283902665495229342e-03
3.493664610322931452e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.546425231388273369e+00	1.227193921055168335e+00	2.020230225710101246e-02	4.680369601885082248e-02	2.358748575989650931e+00	1.389046417412937773e+00	9.382057831259295044e-01	7.935682218231001617e-01	2.773619152443441926e+00	1.197666516085166943e+00	1.534384936628844676e+00	1.217639125752702611e+00	2.752024062381547509e+00	1.188341617871874201e+00	1.427948417440160975e-02	2.898579453789109847e-02	7.846984463939093296e-03
4.089684202273363667e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.582094257221907663e+00	1.200732378851045778e+00	4.896001158691090302e-03	4.374249252859700038e-02	2.766269849688729465e+00	1.688345811317728096e+00	8.738042090801430017e-01	7.589512276970667992e-01	2.782826636072953441e+00	1.197594837769133891e+00	1.567708301528875747e+00	1.189814140116223662e+00	2.757522441645099409e+00	1.186705128641055040e+00	1.178903579561722294e-02	2.447819285375950338e-02	9.176423751154589442e-03
3.520229571285841530e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.377333297863659212e+00	1.373800506577580682e+00	3.267218891119259144e-02	3.058651436851721889e-02	2.330165032742650411e+00	1.804817519431543671e+00	1.524423577047223866e+00	9.974350498230470929e-01	2.751133804441240116e+00	1.197499356794394121e+00	1.366529113783591542e+00	1.363024034691380892e+00	2.729553148474972435e+00	1.188105839984311185e+00	-3.085031412235946999e-03	3.178160332407112265e-02	7.906296302867363290e-03
4.030120232027757510e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.424333027805461338e+00	1.329001885363410018e+00	2.304906285668637325e-02	2.457659758458183470e-03	2.644844147875600182e+00	1.373278592258593056e+00	1.850507958388727836e+00	9.330696258662676268e-01	2.753334913168871356e+00	1.197596386195264984e+00	1.411567259805879937e+00	1.317090534992145123e+00	2.728657794798024838e+00	1.186862774515375030e+00	2.012322825010959704e-03	2.260091319597605161e-02	9.043683827957978497e-03
4.621080006170621601e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.546556809127710208e+00	1.226891432343322652e+00	3.169144028239643390e-02	3.126693240577867183e-02	2.792410298536121882e+00	1.278845430589930832e+00	1.345771846203632993e+00	7.933051182486562380e-01	2.773448241471032638e+00	1.197565272283484417e+00	1.530699551415003246e+00	1.214311788638444245e+00	2.745011340053447046e+00	1.185286317486409668e+00	8.172639529594235425e-03	3.035039129206746483e-02	1.035948413132308649e-02
2.480885193153651613e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.453907946266780771e+00	1.302601696837336620e+00	2.055282307712376702e-02	6.199666135742527839e-03	2.079665381748451392e+00	1.074712628587248142e+00	4.956019305308787537e-01	8.959313415832445004e-01	2.756509643104117391e+00	1.197670152827934986e+00	1.445837527785711396e+00	1.295371155980453937e+00	2.741208683766165333e+00	1.191022070767150831e+00	7.737100117383151170e-03	1.807525018142035894e-02	5.581829442087517593e-03
4.846132025021069722e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.407467269629244067e+00	1.344617236451600473e+00	1.244601529288470732e-02	1.460834610924492336e-02	2.890172451013572452e+00	1.769404115239045172e+00	1.440509424962193252e+00	9.553452968080745622e-01	2.752084506080844761e+00	1.197539463353719080e+00	1.392346537234969261e+00	1.330171715874436611e+00	2.722518253109405872e+00	1.184674031845869502e+00	-3.285920381431693964e-04	1.374773619351222186e-02	1.085989154991734429e-02
2.832940747399192816e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.383269313210850671e+00	1.368335085502010884e+00	2.512472394423423058e-02	3.564526526440148224e-02	2.071385851398563904e+00	8.696068781539616488e-01	1.698565860508606473e+00	9.892036730908355668e-01	2.751604398712861332e+00	1.197684210779327962e+00	1.374513516635066823e+00	1.359673819368409475e+00	2.734187336003476076e+00	1.190103127897303992e+00	5.889631532272275941e-03	3.491881373885786372e-02	6.370105837313876258e-03
4.439901695611639809e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.451993970142974044e+00	1.303791905041434163e+00	3.451545368197465186e-02	1.008072812484658810e-03	2.708559512906252298e+00	1.838722061994684021e+00	1.541116970607896874e+00	8.979320381840519838e-01	2.755785875184407985e+00	1.197442758340533375e+00	1.437679916751938514e+00	1.290938857905346238e+00	2.728618774657284529e+00	1.185638122833742925e+00	-4.800211477687271223e-03	3.328401457866302787e-02	9.956356226617200239e-03
4.627295673441322066e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.431088934942662538e+00	1.322531801822188102e+00	1.150349195334291787e-02	1.519062036043139323e-02	2.786396855120746974e+00	2.751742630154348390e+00	1.290474257176390083e+00	9.241436849451820645e-01	2.753620736764850641e+00	1.197464987343059173e+00	1.416396216587604284e+00	1.308953618939682872e+00	2.725349835527286935e+00	1.185170841696702171e+00	-3.511394112918972930e-03	1.333924757780765788e-02	1.037331093022564321e-02
4.450732886674813926e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.469538292618131292e+00	1.288861796857231345e+00	5.556364948195432812e-04	3.400700897724735772e-02	2.778247820853910088e+00	2.961278684729280464e+00	1.316888924392996874e+00	8.770522029480385395e-01	2.758400089475362638e+00	1.197569986720718793e+00	1.455016552474312830e+00	1.276125472673456329e+00	2.731142025147768937e+00	1.185735793465222843e+00	3.700102357169999991e-03	2.833438283437266295e-02	9.980463877970129072e-03
4.252888634286394876e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.442549714304115493e+00	1.312517693658819207e+00	3.398878149824649531e-02	4.817942344347989764e-02	2.706320812020879707e+00	2.295101855208528274e+00	8.852852888949064303e-01	9.098595914193338130e-01	2.755067407962934922e+00	1.197609211205918678e+00	1.428917848886052999e+00	1.300114610159257555e+00	2.729032459045310777e+00	1.186291994593757337e+00	2.738436736785831473e-03	3.347912140098795869e-02	9.539992399625760178e-03
3.442737605783204913e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.499762227613651522e+00	1.263577766154442283e+00	8.334279804920817492e-03	3.684365742123228010e-02	2.387735887210560293e+00	2.288651609198773418e+00	1.233171202507399755e+00	8.425187292288228713e-01	2.763339993768093805e+00	1.197533765675007356e+00	1.488253167896768758e+00	1.253881167787155526e+00	2.742134335683924284e+00	1.188343983876017029e+00	2.605322739033405412e-03	2.858237918530082480e-02	7.733267407149332744e-03
3.276642855475500937e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.600157141171216990e+00	1.187808782528652740e+00	1.630970379337254306e-02	2.779204506416939682e-02	2.295160285382542131e+00	4.413140354222407913e-01	1.291112534366032571e+00	7.423075846533732092e-01	2.787965923699869730e+00	1.197534426864396151e+00	1.588462481920561276e+00	1.179127748266954212e+00	2.767590230187515488e+00	1.188782313273316182e+00	1.173277660088268073e-02	1.900803263020760595e-02	7.362250845557353172e-03
3.681526462309611958e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.411818504195456736e+00	1.340369319142503457e+00	2.121412612056297262e-02	1.165926128467652256e-02	2.279024645673358496e+00	2.043815466700010575e+00	1.742068225534445736e+00	9.493920891101582660e-01	2.752187823337960193e+00	1.197474833835372010e+00	1.400243666800855324e+00	1.329380260087332566e+00	2.729623926888188112e+00	1.187657299609419681e+00	-5.925558008614593454e-03	1.888474930459300635e-02	8.266302265123929432e-03
3.692495171182741132e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.387256715884666036e+00	1.364102552116637002e+00	1.225514643164345337e-02	3.221766053187940376e-02	2.409054323645090534e+00	1.379637281803494986e+00	1.650702845358781090e+00	9.833093878711097746e-01	2.751359268001302816e+00	1.197547790311359828e+00	1.375849850397086183e+00	1.352886074196516741e+00	2.728735924593602480e+00	1.187700826586034486e+00	-1.009924259492593553e-04	3.150300464491670449e-02	8.290777866703949103e-03
3.811401535087297532e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.467916957224309371e+00	1.290302741109552676e+00	4.059610892122808741e-03	5.556964870877281054e-03	2.441343369174867384e+00	9.732627183652149405e-01	7.236172530964890548e-01	8.790025449051230844e-01	2.758219698333862269e+00	1.197595328425214989e+00	1.455463955714636048e+00	1.279356521090842636e+00	2.734820476805478684e+00	1.187435587194990871e+00	3.163669710070627326e-03	3.356184789028956658e-03	8.556035661878494750e-03
3.618870197058670612e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.410221928425963833e+00	1.341770746852526397e+00	1.928802809716873056e-03	1.343332703165631484e-02	2.409952120089394079e+00	2.338892058014229391e+00	2.912973141565985635e+00	9.514607026073973461e-01	2.751992675278490452e+00	1.197429669928602447e+00	1.398854168366561179e+00	1.330954769879334698e+00	2.729808938245895877e+00	1.187777222394368337e+00	-7.065878646262753644e-03	2.876149944847273057e-03	8.126479740684391245e-03
4.161235219644593286e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.427585966124608419e+00	1.326079684120414326e+00	2.449031150954895236e-02	2.522452782405281563e-02	2.650433569651418075e+00	9.310836495042456029e-01	1.913802975281970298e+00	9.288965537537835493e-01	2.753665650245022967e+00	1.197625111262511366e+00	1.414381526248151166e+00	1.313814125424924040e+00	2.728195651673075428e+00	1.186547691652447112e+00	3.493991900251058706e-03	2.183488537957871747e-02	9.335840175658994058e-03
3.056379852293674659e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.418806664678707641e+00	1.333846173738709062e+00	4.374243498968417160e-02	1.188607567006931542e-02	2.189157428207276102e+00	1.663016953892527683e+00	1.905983320437697692e+00	9.401183451874761676e-01	2.752652838417416703e+00	1.197476755225861611e+00	1.409126088022658152e+00	1.324745286032363190e+00	2.733871374055021342e+00	1.189306321711985692e+00	-3.970883443079193699e-03	4.355655985920345308e-02	6.869915146935977150e-03
2.164819046679296832e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.452750182000806856e+00	1.302964716015483804e+00	3.679870245639939308e-02	2.088172034328129173e-02	2.019415030752241602e+00	2.094519398050973980e+00	1.584421985976006031e+00	8.968952350919479066e-01	2.755714898016290881e+00	1.197367040911536229e+00	1.445704782038459202e+00	1.296645730359937243e+00	2.742350512398396667e+00	1.191560172112293703e+00	-9.836334167813510013e-03	3.186632394791335393e-02	4.873332404983408105e-03
4.466846250911554961e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.377984622811422311e+00	1.373174031770493908e+00	9.749285672528692354e-03	1.469743773163162317e-03	2.793158786788813686e+00	2.179867306356932488e+00	2.206333944148854531e+00	9.965089660934578486e-01	2.751158654581915997e+00	1.197509161400075905e+00	1.364319158406386290e+00	1.359556273965044637e+00	2.723875432371430705e+00	1.185633470954104540e+00	-3.229152301664653651e-03	7.996167851949837271e-03	1.001632522774066093e-02
3.655370328695810400e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.480441038311494539e+00	1.279756308584990343e+00	1.099405229326832871e-02	4.427763749404366872e-02	2.413004216075311792e+00	1.763712407389089465e-01	1.521536335142637641e+00	8.644426055931321295e-01	2.760197346896484660e+00	1.197630947366741472e+00	1.468388596617028474e+00	1.269337664482866890e+00	2.737726261099895364e+00	1.187880895327459552e+00	6.816078594583070867e-03	3.744306615464546711e-02	8.207937409915357085e-03
4.318485535045215329e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.419165136281100192e+00	1.333469529071906745e+00	1.463755051219833153e-02	3.952692282320525302e-03	2.686918172220680745e+00	2.064711186130872012e+00	2.342058430732026242e+00	9.396154788344381892e-01	2.752634665353006937e+00	1.197456933164265269e+00	1.405550878318064356e+00	1.320677361556993334e+00	2.726228239875057469e+00	1.185969554302602758e+00	-4.912383670118273572e-03	1.288812416261290658e-02	9.686065565500577568e-03
2.840920699171507735e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.649011304102277586e+00	1.154999235557883308e+00	3.212028149050499826e-02	2.273389635815948467e-02	2.169449947995688799e+00	6.070804631771072879e-01	9.825830421097160317e-01	7.004192346556807891e-01	2.804010539660160894e+00	1.197642693720593732e+00	1.638544343186880914e+00	1.147667974804350122e+00	2.786212317991231036e+00	1.190040757193779886e+00	2.071039840098384821e-02	1.832372216865059064e-02	6.387963169210967261e-03
4.160632148434299893e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.395336969754991552e+00	1.356289021306289477e+00	3.981440395615378630e-02	3.501108275936129499e-02	2.601022719886878942e+00	8.696313655745135929e-01	2.444419740301841948e+00	9.720153989358151225e-01	2.751625991061280807e+00	1.197570054505675108e+00	1.382432656709735141e+00	1.343745830313612055e+00	2.726178487023346975e+00	1.186494723448060062e+00	-2.058085403802909755e-04	3.042183489325567605e-02	9.334496680633356386e-03
3.585514056748372269e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.501655189447201222e+00	1.261920781042263462e+00	1.584178764930305183e-02	3.639467311385553849e-02	2.490672510590286048e+00	2.714210672540615210e+00	1.010054310973531821e+00	8.403532248350632505e-01	2.763575970489464684e+00	1.197476795744601308e+00	1.489660398702544075e+00	1.251840919958769005e+00	2.741501318661312858e+00	1.187911694723090106e+00	1.004340820680939923e-03	2.526661709812995718e-02	8.052030352088478116e-03
3.501666309394367005e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.428971084720113582e+00	1.324548426587363048e+00	3.688440620338494236e-02	2.520993942155856302e-02	2.423205414783157874e+00	2.149644633922483283e+00	8.272085765865986318e-01	9.269245828349260696e-01	2.753519511307476630e+00	1.197504454425561748e+00	1.417820141691520375e+00	1.314212343372368252e+00	2.732032485063888849e+00	1.188159755928460015e+00	-2.262473409361984503e-03	3.087568747406936598e-02	7.864850202572026480e-03
4.510238850617179196e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.564070681581801514e+00	1.213538071281117459e+00	4.327895500308275717e-02	1.917384031723864957e-02	2.861323701326973001e+00	1.413152622787575030e+00	1.980154728515406637e+00	7.758844185058326737e-01	2.777608752862918973e+00	1.197434189603139743e+00	1.548411765438103771e+00	1.201388562234533053e+00	2.749800327672636602e+00	1.185445906859019072e+00	4.916992126630313461e-04	4.274229350599456634e-02	1.011288889248861469e-02
4.532780513024744806e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.478429891412680774e+00	1.281288347241994030e+00	1.105731524743039026e-02	2.943891435859549710e-02	3.003084594639104932e+00	7.859016631241858564e-01	1.680991749780531563e+00	8.666547901149965760e-01	2.759718238654675027e+00	1.197555412438914946e+00	1.463555709420976569e+00	1.268397566169841451e+00	2.731953275590818464e+00	1.185507051368004605e+00	2.683406765978175144e-03	2.484628405788016567e-02	1.016304462888456203e-02
