dec	chirp_mass	theta_jn	ra	a_1	mass_1_source	geocent_time	mass_2	chi_eff	mass_2_source	phi_12	phase	a_2	chirp_mass_source	mass_ratio	total_mass	mass_1	total_mass_source	chi_p	tilt_1	phi_1	tilt_2	iota	luminosity_distance	phi_2	phi_jl	psi	redshift
-1.249320430901539325e+00	2.885627296621273530e+01	2.481572833920762111e+00	1.299050052063819294e+00	1.497648156507604689e-01	3.265893247123731413e+01	1.126259462412389278e+09	3.147493705667714892e+01	-1.992479534557689835e-01	2.943094228728531547e+01	7.381549250283662156e-01	1.297559704599114960e+00	6.574352935864660186e-01	2.698233527093244533e+01	9.011605726306306519e-01	6.640204995154871881e+01	3.492711289487156989e+01	6.208987475852263316e+01	4.647106605543978031e-01	1.706659913727331057e+00	2.893576412798125830e+00	2.220736408693479547e+00	2.319590403617701746e+00	3.226304226851564181e+02	3.631731337826492378e+00	1.609413846327518716e+00	2.154803307146818891e+00	6.945053778569883207e-02
-1.203195268550327768e+00	3.005980668718592952e+01	2.827302423674349807e+00	2.363067252557073061e+00	5.085144111986599214e-01	3.747057571179480107e+01	1.126259462407238960e+09	2.874139826517410157e+01	-5.908342480165450217e-02	2.578121641973756084e+01	2.882402546227476048e+00	1.789999666553042657e+00	1.857443007708084737e-01	2.696383713094622436e+01	6.880389727137893319e-01	7.051432015622802396e+01	4.177292189105391884e+01	6.325179213153236901e+01	4.739749921095749441e-01	1.941485808057270557e+00	1.132067249229800510e+00	8.486141418209043330e-01	2.893226241412960142e+00	5.499379744207055865e+02	4.014469795457277002e+00	5.611160841021525236e+00	1.377875473656525074e+00	1.148193241638625212e-01
-1.043679422722076033e+00	3.133108933810746777e+01	2.199192770940690433e+00	2.579546208419252196e+00	3.246095238247393988e-01	3.526285472481011141e+01	1.126259462406154871e+09	3.352864421857697153e+01	3.038166380703677047e-02	3.057346563525845440e+01	5.491921320747883417e-01	1.456629335882894116e+00	2.728108272903564391e-01	2.856960087467851039e+01	8.670161810168955929e-01	7.219994580749576585e+01	3.867130158891878722e+01	6.583632036006856936e+01	3.147901798772053672e-01	1.817386917710354322e+00	1.382482612831685387e+00	9.584278078780112953e-01	2.220677614882666351e+00	4.574346704996181643e+02	1.931674744906473506e+00	6.072219231569989439e+00	7.016573348130570320e-01	9.665827939082234643e-02
-1.196201531277063523e+00	3.150921494351507590e+01	2.529873566051950018e+00	1.167696523781330598e+00	3.966927658357680686e-01	3.631067773497593976e+01	1.126259462413041830e+09	3.331869561146090319e+01	-5.669591546639254562e-03	3.072687980317615697e+01	1.487608696334983049e+00	1.477641545235107712e+00	1.676642683413162027e-01	2.905815616409656243e+01	8.462215998127394778e-01	7.269218314573561202e+01	3.937348753427471593e+01	6.703755753815208607e+01	3.932252772593872181e-01	1.438480366757236339e+00	5.243433844436982127e+00	2.029343453188154900e+00	2.615628400282587585e+00	3.958843173575504011e+02	4.478572335923791670e-01	3.978935810974995935e+00	1.545064594392688395e+00	8.435011380546476867e-02
-1.030658320791396410e+00	3.133607060121495991e+01	2.696273713548543061e+00	9.024526069799208017e-01	1.290853635117796827e-01	4.017050411890764394e+01	1.126259462416671515e+09	3.014330467286747606e+01	2.210308081784552025e-03	2.798772453373727842e+01	5.806860446920440566e+00	4.664289152485550538e+00	7.794212215388794940e-01	2.909519448761613347e+01	6.967232587097128560e-01	7.340769163863485858e+01	4.326438696576737897e+01	6.815822865264492236e+01	5.052180805198468461e-01	4.853999930421743492e-01	4.015146116255137620e+00	1.775568621263245106e+00	2.838081479578605570e+00	3.596665653712910853e+02	3.538821255995990622e+00	4.995377733758870065e+00	2.027228033439721688e+00	7.701877073042484589e-02
-1.277197561434385342e+00	2.953003317082044532e+01	2.741701444304040614e+00	1.502035794498794985e+00	6.038459269082169234e-01	3.367974288124392501e+01	1.126259462410995483e+09	3.130098904252522374e+01	-1.435813384479024957e-01	2.864014077549392923e+01	1.065475992034322861e+00	1.456082051769545860e+00	9.121812563583400202e-01	2.701973110077393514e+01	8.503669661754893472e-01	6.810979075703781405e+01	3.680880171451259031e+01	6.231988365673785069e+01	7.080547373489471941e-01	2.686994238280660863e+00	1.240238351513227144e+00	1.205854222751041815e+00	2.734821175430670159e+00	4.385731242898921778e+02	2.305714343547549561e+00	6.018838349112649588e+00	2.020746039084865497e+00	9.290625656798648380e-02
-1.235148123800521081e+00	3.048108816459546944e+01	2.785740855617278910e+00	2.302033400267816887e+00	8.912348301783808990e-01	3.630831431580867275e+01	1.126259462409479618e+09	3.049787883666250110e+01	-1.049228041147508110e-02	2.743940671036201451e+01	9.659918968163633268e-01	1.174923935471640979e+00	9.534226925569440070e-01	2.742429988662994234e+01	7.557334243527487061e-01	7.085321823796336105e+01	4.035533940130085995e+01	6.374772102617068725e+01	8.633182662228521265e-01	1.821748005336553788e+00	2.425184906884474856e+00	1.285345449869789158e+00	2.610001703760709280e+00	5.326916909071569535e+02	3.391176803700837628e+00	2.030337816247807306e-02	9.771056889545963742e-01	1.114627644316197180e-01
-1.052691425625489341e+00	3.152695888424790382e+01	2.312764772135717628e+00	2.607892789723756266e+00	4.731086838808933881e-01	3.999198081799401194e+01	1.126259462405954361e+09	2.993195291730205199e+01	5.751708093457790633e-02	2.711491413776231241e+01	4.610361777063430644e+00	4.549559178754438271e+00	4.153804389045517298e-01	2.855980648950578171e+01	6.780087803393377577e-01	7.407880438185293315e+01	4.414685146455088471e+01	6.710689495575631724e+01	4.725853632263560811e-01	1.617835374002976057e+00	5.251638867630640917e+00	1.135490657965867900e+00	2.324602961776062848e+00	4.940439190324620995e+02	3.578815337514484884e+00	6.134549447457564142e+00	4.841215801283148545e-01	1.038925945045319904e-01
-1.273645556507483789e+00	3.066951844466779420e+01	2.424611368928507815e+00	1.927206713854673126e+00	1.461475234539025003e-01	3.522524420723406280e+01	1.126259462409634590e+09	3.250043656384190882e+01	-7.683000001840418168e-03	2.993869961858736417e+01	4.800156396431749961e+00	9.761380408737786452e-01	3.928834459575027971e-01	2.825209742515199807e+01	8.499217050832816867e-01	7.073976657443067495e+01	3.823933001058876613e+01	6.516394382582141986e+01	3.251720876575687202e-01	1.480738883631695035e+00	3.570215268611022008e+00	1.652814531192724257e+00	2.393511586424691640e+00	4.019235405115150570e+02	2.087186357863185293e+00	2.758128856097989412e-01	1.002670133112682382e+00	8.556607260470658338e-02
-1.052957933083504827e+00	2.899428501383000523e+01	2.999556187618935166e+00	9.929904600023178318e-01	6.960539879366092197e-01	4.079919738382081107e+01	1.126259462417309046e+09	2.571128518408427155e+01	-1.491876306313806300e-01	2.397715447002277855e+01	1.391486756982214024e+00	1.276574551382563927e+00	7.816491379770706960e-01	2.703872815174597477e+01	5.876869156139595818e-01	6.946125562067899750e+01	4.374997043659472951e+01	6.477635185384357897e+01	6.611251024972975010e-01	1.888936829619121571e+00	2.853479360720948321e+00	1.612467904321312817e+00	2.687693010326077658e+00	3.366512243898885686e+02	4.244966117703161679e+00	8.109507726086145896e-01	2.048603439963025075e+00	7.232429170148496622e-02
-1.272956558589784848e+00	3.038941108973932259e+01	2.792079318836896196e+00	2.001616533339245052e+00	3.638635764751856350e-01	3.964263026090142716e+01	1.126259462409146786e+09	2.802233224238906217e+01	6.737425157001995617e-03	2.529089442575399360e+01	6.002519575198062896e+00	4.604254425390772454e+00	7.723009616743014005e-01	2.742724555841285650e+01	6.379721592464008273e-01	7.194639983099700942e+01	4.392406758860794724e+01	6.493352468665541721e+01	4.597107168395034305e-01	1.690421426530128279e+00	7.049038632135395943e-02	1.460039328127054281e+00	2.540743728627506304e+00	5.149748008272709967e+02	6.073009961519415967e+00	1.291564625193650340e+00	1.665272974612741486e+00	1.080008389839156591e-01
-1.110243612111520228e+00	2.948805164875540541e+01	3.016437138472576773e+00	1.037716115136561257e+00	7.333910735001211711e-02	3.777906593063931950e+01	1.126259462414968491e+09	2.831921478406627202e+01	-1.644162693543680109e-01	2.623228637946433395e+01	5.724161226976652195e+00	6.147537027090467454e+00	9.682422840828929234e-01	2.731498812805419973e+01	6.943603748071919268e-01	6.910382146893056188e+01	4.078460668486428631e+01	6.401135231010366056e+01	5.767576220026355838e-01	1.435335712628617477e+00	5.808124283852841963e+00	2.014287193186206082e+00	2.885890110010810083e+00	3.721615992040188985e+02	5.249100203649907037e+00	2.784162068103353427e+00	5.666951762522066671e-01	7.955571902553128238e-02
-1.265835179377721609e+00	2.870890722789696881e+01	2.320461579073846980e+00	2.152544227875466731e+00	4.521854128394868777e-01	3.051082133218940839e+01	1.126259462408356667e+09	3.291903385700869222e+01	-1.810873594643949980e-01	3.040202142769989635e+01	3.483082210479933494e+00	4.264199934851505169e+00	3.379618147093906289e-01	2.651380403506420080e+01	9.964340552060221290e-01	6.595587526665157441e+01	3.303684140964288218e+01	6.091284275988930119e+01	3.714798529132156690e-01	2.177518995118800316e+00	5.395753845588351361e+00	1.883829286437348483e+00	2.344374274790727686e+00	3.881539460082483970e+02	2.595650748888699511e+00	5.507779859546975132e+00	1.517913482666456870e+00	8.279095636106274803e-02
-1.091763537029383890e+00	2.924082021852535718e+01	3.075036336442728668e+00	2.486165777313054548e+00	4.106368450857628138e-01	3.537670133112640514e+01	1.126259462406402588e+09	2.871668527536500548e+01	-1.704704494250686153e-01	2.572773364825635056e+01	4.303760403648309918e+00	5.788342744817636110e+00	2.979864402235792298e-01	2.619731445412121218e+01	7.272507803213310584e-01	6.820331911943833347e+01	3.948663384407332444e+01	6.110443497938275925e+01	3.079249264759345017e-01	2.293724607954183092e+00	5.434087471642657263e+00	1.676083399894708670e+00	2.981066249006686153e+00	5.569290831894743405e+02	3.454662568111379617e+00	7.716979042689825485e-01	1.960090910937842157e+00	1.161762504219343711e-01
-1.167024392707264990e+00	3.206663272646516560e+01	2.415410135174562267e+00	2.424092657008429796e+00	6.086101022596022148e-01	3.399366186592852301e+01	1.126259462406647921e+09	3.599057781294803249e+01	1.990723741395981211e-02	3.244964556763476082e+01	1.712409030117808317e+00	1.935257005211054926e+00	3.100475651256988097e-01	2.891175773640849300e+01	9.545792887985005137e-01	7.369365626361110344e+01	3.770307845066307806e+01	6.644330743356327673e+01	5.938036750176300949e-01	1.349764414716495331e+00	7.174367016654539242e-01	1.895850106821855618e+00	2.437088324567533881e+00	5.206986318054289313e+02	2.429845731783263574e+00	6.056466822587306176e+00	7.137749010547231876e-01	1.091208296230202768e-01
-1.261608990606792879e+00	3.089460915199140700e+01	2.476140327659470675e+00	2.144548294763069407e+00	5.293151633295667402e-01	3.900969444987700285e+01	1.126259462408384800e+09	2.939166060990563878e+01	-1.169769818217237210e-02	2.656166403893561778e+01	1.146107887802906955e+00	1.346556714398412291e+00	4.066723184757649601e-01	2.791990013088464195e+01	6.808990537740386984e-01	7.255761956813246627e+01	4.316595895822683104e+01	6.557135848881262064e+01	4.749725324359335699e-01	1.113691563233422555e+00	2.300650589166364668e+00	2.725507229667426756e+00	2.379924547140040314e+00	5.075428151614639205e+02	3.446758476969271179e+00	4.616973646783679164e-01	9.792799832844463204e-01	1.065444004871699824e-01
-1.072213589302602355e+00	3.011028177874593581e+01	2.298013867557908263e+00	1.004108505260944639e+00	2.526122942502250224e-01	3.802941206085897363e+01	1.126259462416124582e+09	2.970176433687679207e+01	-3.795270576542607993e-02	2.791082826071094303e+01	6.218076467587278167e+00	3.849067497843540853e+00	4.562425255199680230e-01	2.829471320546347357e+01	7.339274195468726836e-01	7.017138510021423770e+01	4.046962076333744562e+01	6.594024032156991666e+01	3.145043279610101883e-01	2.112213534680780658e+00	4.926388372781665304e+00	1.377335633175932550e+00	2.405331160773669819e+00	2.969851437477722129e+02	4.861279533189357238e+00	5.483486200035494029e+00	1.857738855943273482e+00	6.416635362580348778e-02
-1.008386138239686591e+00	3.104677336004388266e+01	2.976099763462625614e+00	9.141107745992371747e-01	1.046281374923540008e-01	3.626547568080638229e+01	1.126259462417223215e+09	3.248058816124466830e+01	-7.995941175283703684e-03	3.002781957716823413e+01	5.404763009392347328e+00	2.256535434485730462e+00	1.667946477218873458e-01	2.870227916688396874e+01	8.280001575454463136e-01	7.170834417705425778e+01	3.922775601580958948e+01	6.629329525797461997e+01	1.179803036303008340e-01	1.055031612613881009e+00	2.340532233930469275e+00	2.070859549128586607e+00	2.934633894879079996e+00	3.826708269400057247e+02	1.462109936143230371e+00	8.218102462901137883e-01	2.945297757153673590e+00	8.168320639376039360e-02
-1.258790776025525027e+00	2.978528578065717269e+01	3.094053889575380634e+00	1.470160293002834351e+00	2.562417252548904179e-01	3.235729877819283473e+01	1.126259462411350965e+09	3.297180229239889115e+01	-1.564882415012142092e-01	3.004155293887182054e+01	5.098677169668108355e+00	3.679674249362459904e+00	6.101810546493784404e-01	2.713822652592209295e+01	9.284320407832773459e-01	6.848522798652081178e+01	3.551342569412192063e+01	6.239885171706465172e+01	5.226441483093399176e-01	1.959124883553677421e+00	2.091119170855620268e+00	1.940595112947508305e+00	2.945614525076285517e+00	4.618789618105173531e+02	9.066110333441423919e-01	2.852552850007550322e+00	7.690703212513997356e-01	9.753987616717103848e-02
-1.207333304672311147e+00	2.999601314827478404e+01	2.581359524696728691e+00	2.287495389372622867e+00	8.815302336443471276e-01	3.785359552796722937e+01	1.126259462407498121e+09	2.858870747914236787e+01	-9.451827979495519561e-02	2.587206022659578153e+01	3.366476606562500251e+00	4.764729413023067295e+00	5.993479865514516058e-01	2.714563641242325787e+01	6.834769555108926031e-01	7.041704894498239753e+01	4.182834146584002610e+01	6.372565575456301445e+01	8.325924426529621725e-01	1.905567828108980066e+00	5.868493083384805686e+00	1.246546996824140496e+00	2.389087132490196552e+00	4.996918719512080429e+02	2.951784382767719705e+00	9.558775844496061325e-01	1.164315790580960908e+00	1.050031280367051678e-01
-1.259098195462051262e+00	3.030601222895888469e+01	2.301938349771603498e+00	1.504849057480157626e+00	4.803984686063231258e-01	3.960826077359783426e+01	1.126259462411535025e+09	2.883888506905286420e+01	2.066624527014524620e-02	2.698320599082407156e+01	4.425464775371765747e+00	4.184257867800257991e+00	4.358733095886155318e-01	2.835592876688446395e+01	6.812519778402034154e-01	7.117107052630727537e+01	4.233218545725441118e+01	6.659146676442190937e+01	4.286638114554799373e-01	2.039158451369286862e+00	7.233043222729103050e-01	5.598371567419679895e-01	2.149859266253092205e+00	3.193256792343218535e+02	5.148769097644676052e+00	1.505590066509223890e+00	1.757302311046663013e+00	6.877163072689869427e-02
-1.251869893291499114e+00	3.046675284534474315e+01	2.676672132821902306e+00	1.377316832225176313e+00	1.978928073177262451e-02	3.243599868847327627e+01	1.126259462412116766e+09	3.445037118019930489e+01	-1.518198532802405958e-02	3.142889747117906651e+01	5.658399298532518884e+00	1.437799359642251584e+00	4.606647810777765306e-01	2.779466283389267645e+01	9.689511265872597923e-01	7.000466306851865284e+01	3.555429188831934795e+01	6.386489615965234634e+01	4.437841316563892469e-01	1.947090290273241653e+00	2.043038407612842278e+00	1.621495550796264951e+00	2.719137264658183284e+00	4.548080402731591221e+02	1.418252398965774930e+00	5.795425780667988747e+00	2.229543813576714939e+00	9.613680250129642835e-02
-1.037107529368689995e+00	3.023803376153807321e+01	2.740580290557745435e+00	9.565280459966629678e-01	1.500195452821563580e-01	4.041232142473884181e+01	1.126259462416495562e+09	2.796773501756585034e+01	-1.248085728588366541e-02	2.594659767245026316e+01	2.402240616574029985e+00	4.721464643116143334e-01	1.758770416040235651e-01	2.805282930218784188e+01	6.420467015430292301e-01	7.152801645869942604e+01	4.356028144113358280e+01	6.635891909718910142e+01	1.493411746182718158e-01	1.665930904113835487e+00	1.469041966247186970e+00	1.626116361965258994e+00	2.769903073596549969e+00	3.639828000483352639e+02	3.871282582821216955e+00	5.478758427465269421e+00	1.492739819683686742e+00	7.789604520139470356e-02
-1.172585485692956730e+00	3.074558070222929373e+01	2.813186092475977951e+00	1.162360285346210276e+00	2.941052310053944296e-01	3.317478165847973059e+01	1.126259462413520098e+09	3.450421777810627333e+01	-3.931017290545894133e-02	3.166122394383748428e+01	4.170907924080740514e+00	6.207412832784989121e+00	2.924092052363648220e-01	2.821228181889930653e+01	9.543762569344487190e-01	7.065790195392310125e+01	3.615368417581682792e+01	6.483600560231721488e+01	1.939804523531619418e-01	2.790751075352500887e+00	1.408470347975297798e+00	7.750499099791674507e-01	2.806992806719920797e+00	4.229940655033036023e+02	5.579378272056038313e+00	3.057836469028219373e+00	3.754879570372027797e-01	8.979418607795636165e-02
