a_1	a_2	chi_eff	chi_p	chirp_mass	dec	geocent_time	luminosity_distance	mass_1	mass_2	mass_ratio	phase	phi_1	phi_12	phi_2	phi_jl	psi	ra	theta_jn	tilt_1	tilt_2	total_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
6.964526260891799048e-01	5.196775246883432731e-01	4.723325633320164529e-01	4.511138316868895104e-01	1.856530897111241174e+01	4.883878486518666850e-01	1.268903511319920540e+09	3.846925906371535802e+03	3.130686762511582799e+01	1.492231064103430782e+01	4.766465562675115675e-01	5.431930506129483582e+00	6.065551666200597936e+00	7.079479657054104091e-01	4.903143247264223348e-01	2.391059481283063892e+00	1.300640663075931965e-02	3.685342641621581095e+00	2.680005592962881433e+00	7.046022162543397194e-01	8.316728765659681111e-01	4.622917826615013581e+01	1.921341605448178314e+01	9.158008596503661281e+00	2.837142465098544619e+01	1.139376221579645154e+01	2.537959738233961371e+00	6.294274550835579074e-01
9.271415226469685855e-01	9.770081044621562461e-01	7.288246021974288391e-01	4.151919146222899926e-01	3.505111952965174282e+01	2.493526310008482572e-01	1.268903511286813259e+09	2.777956080214775284e+03	1.313391454442796089e+02	1.506467524034218464e+01	1.147005730042102711e-01	4.250939173910931679e+00	5.928396044354279582e+00	5.740442457817633404e+00	5.385653194992326753e+00	8.394953643356123374e-01	1.360287412498984105e+00	2.536820416216549745e+00	1.296716548814767833e+00	4.643249785943871499e-01	1.719098013431423988e+00	1.464038206846217918e+02	8.871816036508329262e+01	1.017602382975447206e+01	9.889418419483776290e+01	2.367664897535532376e+01	1.055049226746963775e+00	4.804088013525876777e-01
1.036254150301408605e-01	4.268162109206771193e-01	-9.687086983473520985e-02	8.623899468919055122e-02	6.817550680345009084e+01	7.430092035678195206e-01	1.268903511233762026e+09	3.593368358524037831e+03	2.283242475782589906e+02	3.180980388911838119e+01	1.393185534454261243e-01	9.665624824175556018e-01	3.637683710729113784e+00	4.052956443372052853e+00	1.407454846921579517e+00	1.412231930430556837e+00	1.380800217274047670e+00	3.089890413657165880e+00	2.081292633248942092e+00	2.158495498417968506e+00	2.667753085843371341e+00	2.601340514673773896e+02	1.431485680470612465e+02	1.994325142810072293e+01	1.630918194751619978e+02	4.274283733904149329e+01	1.847910989581494468e+00	5.950159382886422987e-01
5.524764304213793803e-02	1.423235963826550432e-01	-4.962826199741616345e-02	2.267839047804432601e-02	6.080050047032099059e+01	-8.565643594957559337e-01	1.268903511287608385e+09	2.325007286470888357e+04	3.204590606596311773e+02	2.049452171248135812e+01	6.395363473354613582e-02	3.339055088362286927e+00	3.789305609594321833e+00	4.963375445024435173e+00	2.469495747439172106e+00	4.072064212398781358e+00	9.599833765090554083e-02	5.790857356424496061e+00	2.279723001460416398e+00	2.718605554226497301e+00	1.840324012368913298e+00	3.409535823721125212e+02	8.590904315730374208e+01	5.494195566390654761e+00	9.140323872369438618e+01	1.629946991712087367e+01	2.413135165360333900e+00	2.730213361506712122e+00
5.625663778148587424e-01	5.842824879785495362e-01	1.930343052828584205e-01	5.078236056633892437e-01	5.102371884998908769e+01	7.721269111007597052e-01	1.268903511280480385e+09	1.057096222228608212e+03	9.823075769198214857e+01	3.664524066962398763e+01	3.730526113270026256e-01	4.280332665995078223e+00	4.156880182409322444e+00	1.090818249561289033e+00	5.247698431970611033e+00	5.342318837909433071e+00	4.164703832093755165e-01	1.958142452321816052e+00	1.803331060301311961e+00	1.125982987224792620e+00	1.465172170264953611e+00	1.348759983616061504e+02	8.128770722562332196e+01	3.032459144930363948e+01	1.116122986749269757e+02	4.222303906527811534e+01	2.075526293488223040e+00	2.084331203896728213e-01
5.675716662466202544e-01	4.780211132686870146e-01	5.141827663486995270e-01	2.063209504580978959e-01	4.929255524712382197e+01	3.088633914574128170e-01	1.268903511243717432e+09	1.323621171755290334e+03	4.471117853326968543e+02	1.142910242455243619e+01	2.556206926204823010e-02	4.152976581692363389e+00	5.602754957350060572e+00	4.023480608316155060e-01	6.005103018181676688e+00	2.961025892996932418e-01	2.648100031570187252e+00	2.613353941823923776e+00	1.733071366794288970e+00	3.720385122096034891e-01	1.687002538147808428e+00	4.585408877572492656e+02	3.564330864095576885e+02	9.111167242086734674e+00	3.655442536516444534e+02	3.929553677649646914e+01	1.629462418971193483e+00	2.544059527036869883e-01
5.124687075534797298e-01	4.828366754791749149e-01	1.608442899641586987e-01	5.036424070522568242e-01	6.680194053237158869e+01	1.086863403606537215e-01	1.268903511253579617e+09	4.914935074499327129e+03	7.769145138717469479e+01	7.579319373438974594e+01	9.755667114091485237e-01	2.942264045978283615e+00	6.096952335255610755e+00	1.305350000363629581e+00	1.119117028439653438e+00	1.953303466822144951e-01	7.614941152454499616e-03	2.713363232629930621e-01	1.533122165831968031e+00	1.384932027328668935e+00	1.077489567645286916e+00	1.534846451215644265e+02	4.390929749936923088e+01	4.283644896174558880e+01	8.674574646111480547e+01	3.775481379223265321e+01	1.495059822580026454e+00	7.693622037175784634e-01
5.451261722280250632e-01	1.498577030510699591e-02	2.656791981935847091e-01	3.872870652901339583e-01	5.461981687094714744e+01	2.055020690201936340e-01	1.268903511255970478e+09	5.598265264722397660e+03	9.619959826284967619e+01	4.228767006875947487e+01	4.395826056696757744e-01	4.695512888342738833e+00	6.242825326998574731e+00	4.503221095451810818e+00	4.462861115270799317e+00	1.491097418053017654e+00	1.261422321663306256e+00	1.094638510048433488e+00	2.476263885042508939e+00	7.901431095928825865e-01	1.748108428570930073e+00	1.384872683316091582e+02	5.184802626221172517e+01	2.279149048317281157e+01	7.463951674538454029e+01	2.943806160005240002e+01	2.273435388592466744e+00	8.554148575750627481e-01
1.673827481743931089e-01	4.168769638004375944e-01	9.061514134144547927e-02	1.393173715913140764e-01	5.125118876324065553e+01	-1.512052666031285852e+00	1.268903511371238470e+09	3.011010139412055196e+03	4.288387798470993175e+02	1.255513249196906322e+01	2.927704555181680213e-02	4.989305955798140069e+00	4.552274819742136103e+00	5.890580719698239598e+00	4.159670232260789469e+00	6.140899300823896567e+00	3.049765366013876822e+00	3.623478091985496974e+00	1.914506108429594233e+00	9.832948064288563605e-01	1.530585358030260190e+00	4.413939123390683790e+02	2.832777926028203410e+02	8.293536837850883359e+00	2.915713294406712066e+02	3.385496905456574979e+01	1.923960111089442204e+00	5.138453879735216390e-01
7.247602614013988198e-01	4.067098659926919324e-01	-4.803252458321851520e-02	7.238425510949985098e-01	9.606491064332554686e+01	-6.230491315238917416e-01	1.268903511341484308e+09	1.678699052832190137e+04	4.130813868887712488e+02	3.739347848711663858e+01	9.052327137941325319e-02	5.126609674005635497e+00	4.735901796342226078e+00	2.056873676964015851e-01	4.941589164038626691e+00	5.712169903731119547e+00	2.768425442994392416e+00	5.267876110252153410e+00	2.084986461809359870e+00	1.621125112569384186e+00	2.017953157532113462e+00	4.504748653758878731e+02	1.337909329196793351e+02	1.211119292879300602e+01	1.459021258484723376e+02	3.111399938065214599e+01	2.198908753198201005e+00	2.087514062980354801e+00
1.694867051393698087e-01	3.017595445880463800e-01	4.847258484555597158e-02	1.651860855380380411e-01	1.159094274027556182e+01	-2.497263189568244002e-01	1.268903511278455973e+09	1.100340046075774580e+03	6.216818325519223976e+01	3.859567060978816411e+00	6.208267410896985139e-02	5.147615403135188394e+00	5.113073819950662013e+00	5.051473665780733313e+00	3.881362178551807762e+00	2.949914192665692991e-01	1.909267448628191088e+00	3.136114386457528269e+00	2.586567028333091045e+00	1.345042393441255424e+00	7.627332043097236891e-01	6.602775031617105128e+01	5.112416667380358604e+01	3.173924978702405308e+00	5.429809165250598824e+01	9.531841812521840041e+00	2.296256724058404863e+00	2.160234053662862808e-01
8.468678880091826677e-01	6.837098024909750160e-01	-6.643527111876808000e-01	4.034832599624428862e-01	4.085587025957127594e+01	1.625950184350737349e-01	1.268903511261302471e+09	3.383208883491429788e+03	7.418811562683274019e+01	3.081984975881684363e+01	4.154283944053939748e-01	3.795163900422386494e+00	6.710126831823268745e-01	2.048913433875485524e+00	2.719926117057811510e+00	1.488193402198690896e+00	2.783915054540708756e+00	6.075586594529269746e+00	2.746348578852515487e+00	2.644989461738282976e+00	2.331264165827852342e+00	1.050079653856495838e+02	4.737167399765295528e+01	1.967953846914072003e+01	6.705121246679367175e+01	2.608788416411544375e+01	2.246193134322207019e+00	5.660860038534508698e-01
3.019540776135521409e-01	2.673094602511345008e-01	-1.190618930806121439e-01	2.595054516129582378e-01	1.666819063225436182e+01	5.998706280021129933e-01	1.268903511308769703e+09	4.173238225578780657e+03	1.996746482978160842e+01	1.836613160428807845e+01	9.198028773735396069e-01	5.682559465229343985e-04	6.011379520348818062e+00	5.229442973608718681e+00	4.957637186777950511e+00	3.872201513993710709e+00	1.075411645046393527e+00	3.795733028500443140e+00	3.068395325917422145e+00	2.107457987720564141e+00	1.877338863662321389e+00	3.833359643406969042e+01	1.193520757156135836e+01	1.097803826637259306e+01	2.291324583793395320e+01	9.963123347616594572e+00	3.067469544837618578e+00	6.729884847046253560e-01
1.437091512383223968e-01	7.632531542486160614e-01	3.022349788527260439e-01	3.995188779797119172e-01	5.938037069359744180e+01	-7.314083726944864416e-01	1.268903511250833035e+09	1.129457208938511940e+04	6.864487323891968629e+01	6.777869477374987639e+01	9.873817457254956409e-01	2.347788662700234674e+00	4.683981492502794275e+00	1.330955209153519836e-01	4.817077013418145981e+00	4.013356110215658745e+00	2.217679093004006230e+00	5.145682102171562633e-01	1.794233983529430088e+00	1.837662665099834003e+00	5.598912447426102057e-01	1.364235680126695627e+02	2.733663500243496003e+01	2.699169439096491629e+01	5.432832939339987632e+01	2.364720689788989105e+01	1.895679015566879455e+00	1.511094479360948428e+00
7.848200526334093707e-01	9.752972866198490465e-01	1.126469616314787481e-01	8.856053596519625204e-01	5.393992740914093531e+01	-1.756478237660299424e-01	1.268903511254852772e+09	1.200253859658112924e+04	6.303637232614987340e+01	6.090699075862518441e+01	9.662197951920951100e-01	5.774170594040310966e+00	4.347366599965098999e+00	3.419824236906324977e+00	1.484005529691837744e+00	4.589710115534442636e+00	2.002523216018285090e+00	1.846613972826602890e-01	9.566777455913868522e-01	8.271327666461710804e-01	1.905807078174331481e+00	1.239433630847750578e+02	2.436094128491558664e+01	2.353802369899779023e+01	4.789896498391337332e+01	2.084554291493679301e+01	1.051109142733149593e+00	1.587600026981810908e+00
3.606974586097082547e-01	6.187082591143505672e-01	8.237863252328728181e-02	2.848639575749961073e-01	1.735812958616143575e+01	1.089260889547405409e-01	1.268903511275048494e+09	1.018053053367568850e+03	3.619490506180542866e+01	1.167367554839299260e+01	3.225226182651769191e-01	8.237598760132862630e-01	5.255506336192810934e+00	5.236200725451184645e+00	4.208521754464409348e+00	2.867490089760155403e+00	2.574498744034468878e+00	6.153591276994959003e+00	1.996385647056402757e+00	9.104155349867021352e-01	2.168597732717141291e+00	4.786858061019842125e+01	3.012392908839040118e+01	9.715648482022197996e+00	3.983957757041260095e+01	1.444664832986126690e+01	1.937155794200324133e+00	2.015333376865086346e-01
9.395787060620341968e-01	5.691875601356808367e-01	5.023460735114150255e-01	7.296381018862563295e-01	3.346142824212768119e+01	1.373172180004324838e+00	1.268903511294445992e+09	5.585032269782057483e+03	9.337531790487372518e+01	1.789805250184886631e+01	1.916786245384732301e-01	2.050667549625558639e+00	4.059846767920509691e+00	5.419976536264893952e+00	3.196637997005816079e+00	3.859447935600764712e+00	1.790722561799662715e+00	1.982220628846015131e+00	2.529522632254863623e+00	8.891854285612628139e-01	1.509728723446853937e+00	1.112733704067225915e+02	5.037049035287636656e+01	9.654946308167776436e+00	6.002543666104413944e+01	1.805047186217487720e+01	2.684829087973239936e+00	8.537702780084529541e-01
6.936752647240720382e-01	8.232589869882264155e-01	-3.823679265982697917e-01	5.709475042239707809e-01	4.246800889027898762e+01	2.006960144149325664e-01	1.268903511261723518e+09	6.633511382862287974e+03	6.994650617109377322e+01	3.484247636880787269e+01	4.981303323940279859e-01	1.860241941827335266e+00	3.814124226263812201e+00	1.799356082544048205e-03	3.815923582346355758e+00	4.622349995289741109e+00	1.561680708909330750e+00	6.244242421428609191e+00	2.651044566449908935e+00	2.174786444970676413e+00	2.022156392861732321e+00	1.047889825399016388e+02	3.529530698347871720e+01	1.758166299962951129e+01	5.287696998310821783e+01	2.142953941249101391e+01	3.089946201003246795e+00	9.817508940731085598e-01
6.374275478039066467e-01	6.805047281433654338e-02	5.344792504096282926e-01	2.093377447768796917e-01	1.162885355455777017e+02	-6.214955426014685536e-01	1.268903511303919315e+09	1.118740258580514455e+04	4.299417430198861894e+02	5.046877039148252209e+01	1.173851369652845755e-01	6.062989172556530804e+00	4.130238185680435770e+00	1.818839810370793897e+00	5.949077996051229889e+00	7.204713421222815883e-01	1.949698907008908577e+00	1.848459439179030994e+00	1.948690721182908980e+00	3.346199859684551581e-01	2.223830723277882004e+00	4.804105134113686972e+02	1.720150209510559023e+02	2.019200679442599267e+01	1.922070277454818950e+02	4.652577983644388127e+01	1.796119132016663400e+00	1.499443017492171126e+00
2.266118734195828599e-01	5.535675511581770181e-01	1.116025763204223226e-01	1.858342157749349466e-01	4.619123043917915084e+01	1.522175312328375441e-01	1.268903511231308937e+09	1.228402015592116550e+04	2.437120229103191491e+02	1.555870426377104287e+01	6.384052816916757633e-02	7.624513116677283930e-01	2.031233849601155939e+00	1.160720243671400399e-02	2.042841052037870142e+00	5.388422463362346759e-02	2.155569643352655440e+00	5.529538998832912000e+00	8.938933227664609404e-01	9.615072408972133999e-01	1.886100415903227523e+00	2.592707271740902115e+02	9.309788404904968218e+01	5.943418089123253090e+00	9.904130213817293793e+01	1.764502942512629247e+01	9.754452830487156945e-01	1.617804103709990837e+00
8.295635186567194008e-01	8.011068767572597782e-01	-1.894541621870599601e-01	8.233290848194793066e-01	5.059504568068324915e+01	-3.324898524585795379e-02	1.268903511257901907e+09	8.027821463330402366e+03	5.863289401582043325e+01	5.760940452528195976e+01	9.825441075744562047e-01	4.722573936780514181e+00	1.101100431550765535e-01	7.981475060755399697e-01	9.082575492306164122e-01	3.485978491132118773e+00	1.460555123574111214e+00	6.167182274800254049e+00	2.966328653968567153e+00	1.448119919294815094e+00	2.222006548099115353e+00	1.162422985411024001e+02	2.732399851962662041e+01	2.684703374083229832e+01	5.417103226045892228e+01	2.357821452419545594e+01	2.761612927606120760e+00	1.145838720262881028e+00
9.333490317407365788e-01	3.662387960549735588e-01	2.868180049078827842e-01	8.352409372893810913e-01	3.902232129335319399e+01	9.702642946315922501e-01	1.268903511298227787e+09	6.764184034093845185e+03	8.121586094841053693e+01	2.628348322789826241e+01	3.236250028131069656e-01	3.530055816796326518e+00	1.875883498459913312e+00	6.269330320596293582e-01	2.502816530519542226e+00	2.051364398834844227e+00	1.576867383080237550e+00	4.460835204555813505e+00	1.096452737776578257e+00	1.108175594361864968e+00	1.887471497079993732e+00	1.074993441763087958e+02	4.066079069400537804e+01	1.315884850273064366e+01	5.381963919673601993e+01	1.953655874572510243e+01	6.750147886442772194e-01	9.973999413735991082e-01
3.269177036017241189e-01	2.470379885020819177e-01	1.379312140073209458e-01	2.987508274518749785e-01	1.061366650251926558e+02	-1.226554428966653454e+00	1.268903511339929104e+09	1.263175045900185069e+04	4.828704939829482328e+02	3.968776405903728488e+01	8.219132159365030721e-02	2.823099119654137290e+00	1.987733504383433214e+00	4.576404655206722794e+00	2.809528524105688874e-01	1.634841310238499767e+00	3.040733919785567174e+00	1.946005555322379621e+00	1.430129145030273996e+00	1.152644716668811409e+00	6.208017237970726576e-01	5.225582580419854821e+02	1.818749984906484656e+02	1.494854649078955333e+01	1.968235449814380047e+02	3.997677644793316176e+01	7.294880569224445610e-01	1.654958064551000474e+00
7.985557754571426248e-01	5.073571198940179938e-01	5.203517467946520147e-01	4.136894812896452223e-01	2.121983534759113965e+01	6.779882078720775862e-01	1.268903511311513662e+09	2.743671083883613846e+03	3.555722147494707741e+01	1.715006418841479885e+01	4.823229565476143677e-01	1.945059601352862044e+00	3.287895084001791091e+00	1.717519677223617203e+00	5.005414761225408071e+00	2.421236402335999127e+00	1.298588349971909084e+00	3.775724772103465909e+00	2.151793234010044742e+00	5.445661818354040618e-01	1.201707561152072667e+00	5.270728566336187271e+01	2.409942552656918835e+01	1.162370617107389847e+01	3.572313169764308327e+01	1.438205293981267729e+01	2.052375578238285314e+00	4.754385508378976555e-01
