luminosity_distance	geocent_time	chirp_mass	mass_ratio	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	phase	ra	dec	total_mass	mass_1	mass_2	phi_1	phi_2	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
4.522974635535321795e+03	1.267724187626360655e+09	1.569322883780845359e+02	1.689376501559101684e-01	2.046840438480001523e-01	7.713564911316140860e-01	1.267604035810690366e+00	2.260165220852722090e+00	6.096265892044760548e+00	3.755252618858839320e+00	6.060850971256968034e-01	2.429268020831877095e+00	5.649998535479351602e+00	5.958956432302763062e+00	-4.691434388805815203e-03	5.500802528166815364e+02	4.705813460138897426e+02	7.949890680279182220e+01	1.578871183264131339e+00	1.391951768129304767e+00	-1.862568222079894267e-02	1.953480436388783936e-01	2.737756104077262762e+02	4.625100829228122024e+01	3.200266187000074751e+02	9.130033182854485574e+01	8.944165652844234815e-01	7.188578095509174926e-01
5.333871823823605155e+03	1.267724187711745739e+09	3.021553520638619972e+01	2.084999353160855717e-01	8.107942174558283588e-01	8.750646183765127262e-01	3.053843776789859077e-01	2.089116850636251854e+00	2.006450165582486456e+00	4.704749649031208847e+00	3.360094206098519498e-01	1.737050381321932679e+00	2.507136209000515148e+00	6.191452263846692006e+00	8.482006417980592072e-01	9.715444928552784631e+01	8.039259783668660475e+01	1.676185144884123801e+01	5.211844476932546932e+00	9.351093353354471560e-01	5.650722352544421678e-01	2.437732195543254321e-01	4.411361976835461007e+01	9.197686868260330328e+00	5.331130663661494395e+01	1.658009153901959820e+01	4.869567487793647342e-01	8.223985757422953569e-01
2.483843777988461625e+03	1.267724187785925865e+09	9.590173731872576468e+01	8.829255886661312169e-02	8.365482970683604802e-02	4.660296307760172785e-01	1.168036596957470197e+00	4.766913867077575140e-01	3.697084513632859615e+00	4.702828788120223535e+00	1.449423338799473493e+00	2.426283042440755544e+00	6.245953187523769934e+00	5.404158074219118646e+00	-4.308004499289244116e-01	4.553725044994134237e+02	4.184283911429612886e+02	3.694411335645212802e+01	1.610071891347263140e+00	5.307156404980123199e+00	6.372279370611254323e-02	7.696100434176939009e-02	2.911189692692241806e+02	2.570363873139071487e+01	3.168226080006149346e+02	6.672304152950397338e+01	1.717362264238870839e+00	4.373106369307129815e-01
3.538970332346032137e+03	1.267724187714524031e+09	3.362103399187955688e+01	4.011834385259772651e-01	7.082675424149481591e-01	9.711079559977545683e-01	8.902027601984105476e-02	1.023301693297825166e+00	1.754542493397876823e+00	1.934239845050182982e+00	8.087853808732173855e-01	2.258931737986242805e+00	1.206886368150653643e+00	5.634529621376238140e+00	3.313277648814587639e-01	8.717646661801427399e+01	6.221631245493632889e+01	2.496015416307794155e+01	2.605975330361214759e+00	4.360517823759090916e+00	6.482129477811120477e-01	2.943658197214366057e-01	3.918978681658047236e+01	1.572229343017576575e+01	5.491208024675623989e+01	2.117774427163474726e+01	7.537174150229475345e-01	5.875644525990062483e-01
5.349474427181033207e+03	1.267724187796049118e+09	9.238650421943960112e+01	9.728158900685134336e-01	2.120701305542726789e-01	4.885839812169753826e-01	1.619404117965174361e+00	1.318993902918145444e+00	2.822604766843459650e-02	6.042227323433045250e+00	1.588212559828395376e+00	1.154966184274437424e+00	2.703637685738122354e+00	1.775642253858201514e+00	-1.791405829602357169e-01	2.122726343259428177e+02	1.075988060490382878e+02	1.046738282769045298e+02	1.863573426328652971e-01	2.145833903012999144e-01	5.480355864689046702e-02	4.585048926232307420e-01	5.897905029879177619e+01	5.737575731181474481e+01	1.163548076106065139e+02	5.064060168850329546e+01	1.637217374132210468e+00	8.243563689807755779e-01
5.167898911092526760e+03	1.267724187632322550e+09	6.677899559562106901e+01	1.992443458258823519e-01	8.384782544087907574e-01	6.761332145025585882e-01	2.067479517653896259e+00	7.133426682529333540e-01	7.655968607576462137e-01	6.708450889002933737e-01	7.730715901820049696e-02	3.067933071682361068e-01	2.542738090985505739e+00	2.515704711229297175e+00	-1.157316496054008326e-01	2.186238281563571206e+02	1.823013207586129454e+02	3.632250739774418236e+01	5.359435717439188451e+00	6.125032578196834443e+00	-2.482195507260525347e-01	7.371631617200260500e-01	1.011943702811340415e+02	2.016240610792666033e+01	1.213567763890606983e+02	3.706862012400547712e+01	1.221651546878323336e+00	8.014966667824594548e-01
7.709366631604167196e+03	1.267724187711080074e+09	3.593272714995157457e+01	3.733166466516706916e-01	8.773629027128528879e-01	1.851413169179063900e-01	1.109306209822914641e-01	9.165756421726124481e-01	4.730335567119081652e+00	2.914047564094484066e+00	4.767614189556214077e-01	2.615251745995358146e+00	2.539263846311746065e+00	5.054935619064337970e-02	9.353065926221429960e-01	9.496609654609750351e+01	6.915091051844272840e+01	2.581518602765478221e+01	3.807525781970884093e+00	2.254676041910379070e+00	6.655641467531825395e-01	9.712692437971789938e-02	3.279020435253348609e+01	1.224112913191081731e+01	4.503133348444429629e+01	1.703869778947451508e+01	4.686801322449174467e-01	1.108889282146236166e+00
2.174633384909800589e+04	1.267724187644836903e+09	1.923471646271314626e+02	3.592352543315682767e-01	6.643699216474953095e-01	2.228309562062081028e-01	1.398636870178008529e+00	1.289660876563280878e+00	2.409214537709980952e+00	7.319653656675241260e-01	1.191662187725929911e+00	1.592380108412363215e+00	7.230386480921384695e-01	5.430402809578914969e+00	1.038460295803163902e+00	5.138211476095073067e+02	3.780222341732810492e+02	1.357989134362262860e+02	2.856788409976102727e+00	5.266002947686083679e+00	1.000729304839463318e-01	6.545486256273826964e-01	1.054982894288935427e+02	3.789870483453397298e+01	1.433969942634275014e+02	5.368016748813349892e+01	8.852074688336564190e-01	2.583207237005205048e+00
4.540066248644951884e+03	1.267724187709175587e+09	3.420994300148409906e+01	2.527649138036407450e-01	8.419689729201685902e-01	3.471617989919080216e-01	1.271546447751407682e-01	1.702810969139113340e+00	2.977998786506066420e-01	1.780286629474199245e+00	5.297196946338745827e-01	4.050147491215035367e-01	2.842277831767807683e+00	5.525505311102712369e+00	1.602014329763459255e-01	1.023212353325304207e+02	8.167632586537168038e+01	2.064490946715874742e+01	2.059281114712980809e+00	2.357080993363586785e+00	6.574424430778507134e-01	1.067720016510417952e-01	4.745645836000186080e+01	1.199532760679193721e+01	5.945178596679379268e+01	1.987702946168242590e+01	4.586890565244232665e-01	7.210792521805978739e-01
5.831010673032545128e+03	1.267724187784624577e+09	2.168288286890056327e+02	1.304268562351689476e-01	5.467983526828961161e-01	2.839763678294561222e-01	1.770483806502096469e+00	9.962196404801011429e-01	8.504425361775899139e-01	8.095633650973866891e-01	2.623739140376164514e+00	7.848521663000098680e-01	2.511307534419007670e+00	3.900853448255908518e+00	8.023005189298153539e-01	8.526833211368708589e+02	7.543020730918325398e+02	9.838124804503834753e+01	1.846941185308544675e+00	2.697383721486133368e+00	-7.814314149127750408e-02	5.359327138363463305e-01	4.003280893103655558e+02	5.221353415138292320e+01	4.525416234617484292e+02	1.150768025078812258e+02	1.574150017826384973e+00	8.842097100686799882e-01
1.388828455061669592e+04	1.267724187632235765e+09	1.839233583275396882e+02	8.336783857879881410e-01	8.694167879080734185e-01	1.863067564100251983e-01	8.236202953442391950e-01	2.256184348717863664e+00	3.368733185899796645e+00	2.860473580209635380e-01	2.375444227146045417e+00	2.019079416837774588e+00	5.636731175484335665e+00	3.634182908731851569e+00	1.106140491212893373e+00	4.246445573210963857e+02	2.315807180868380613e+02	1.930638392342582961e+02	4.288663120748690716e+00	1.374210999468900241e+00	2.685945331867015118e-01	6.378136106925513804e-01	8.306768862482638838e+01	6.925173656388447796e+01	1.523194251887108805e+02	6.597305849382271958e+01	2.305642095567250305e+00	1.787855565992306994e+00
2.327487464178328082e+04	1.267724187773647070e+09	2.304747879162846971e+02	9.246946672360573105e-02	4.983212958847518248e-01	9.004641520232417595e-02	1.551371089434298689e+00	8.381708665037818085e-01	2.084288820036436451e+00	1.727786135143634105e+00	3.457017119184418452e-01	8.553037446304225799e-01	7.745513094348315253e-01	4.823674060258305474e+00	1.195236596378942640e+00	1.069339431376652328e+03	9.788277512081670011e+02	9.051168016848542663e+01	7.198611561555914307e-01	2.804149976192029214e+00	1.395772753222644831e-02	4.982272806004647281e-01	2.622356195060966115e+02	2.424878789166313453e+01	2.864844073977596963e+02	6.174600047369280986e+01	7.802617786041419201e-01	2.732626990382634347e+00
3.040911964400212582e+03	1.267724187658584118e+09	3.374494008675976886e+01	2.701440123547204641e-01	1.214972775018784146e-01	6.114424981389816605e-01	1.839580256390130897e+00	2.673766796591843686e+00	1.063257422757843518e+00	5.688769320955583630e+00	1.334748117868634010e+00	2.778476899048060389e+00	3.287421664839911273e+00	3.150727814746893785e+00	-6.916842421011462072e-01	9.859956798346355811e+01	7.762865236097896116e+01	2.097091562248460050e+01	5.382587050592736233e+00	1.626591661709930747e-01	-1.414753452323620209e-01	1.171348628202312642e-01	5.113563158430959277e+01	1.381398469047816491e+01	6.494961627478775767e+01	2.222850418795273697e+01	1.413511184027586243e+00	5.180931564908735076e-01
1.437545806469601848e+04	1.267724187749403954e+09	1.465056256822418845e+02	2.427660332141861610e-01	8.239160677785483111e-01	1.664957792150266458e-01	2.650055923387051759e+00	2.459159635890991957e+00	5.923091571004762024e+00	1.776085079834746283e+00	4.223660215107130078e-01	2.754013304212180380e+00	4.208822013532764750e+00	3.913219638124679989e+00	-4.937230006347350653e-01	4.446402750095078318e+02	3.577827709528939977e+02	8.685750405661381990e+01	3.564715513644415079e+00	3.204621777469590871e+00	-6.097194892904772567e-01	3.888729269053765036e-01	1.260307865427452754e+02	3.059599411184610673e+01	1.566267806545913857e+02	5.160734595602141184e+01	1.338748222759380990e+00	1.838852162773311649e+00
5.570919243210143577e+03	1.267724187649701118e+09	5.975339580452571653e+01	3.028166614449359639e-01	5.654968712491612592e-01	5.531206400105441734e-01	7.645130062899937462e-01	2.515382249399564341e+00	4.797197455927199705e+00	5.158837404369424284e+00	1.221040792466680625e+00	1.322215620920543788e+00	1.358913138054264502e+00	2.760833223706391948e+00	-8.586519584423055740e-01	1.680794800894384480e+02	1.290123814528314483e+02	3.906709863660699966e+01	7.064426798844429811e-01	5.503640135811641798e+00	2.090987094684514103e-01	3.914287955259331264e-01	6.966053266571640279e+01	2.109436993630815138e+01	9.075490260202455772e+01	3.226398376229099085e+01	1.479575663876734115e+00	8.520154313480462482e-01
8.621208686987656620e+03	1.267724187647552013e+09	6.021945256966435522e+01	1.149295250658123463e-01	9.517390090288688209e-02	8.826022514036185873e-01	2.263644630829211302e+00	1.330520808694760859e+00	1.138922636304233293e+00	3.724846543467259519e+00	2.457494782250200682e+00	3.508662410689439848e-01	5.954088116141408094e+00	2.076241396900542213e-01	-5.589481299310166129e-01	2.512897276647923945e+02	2.253861988720400973e+02	2.590352879275229725e+01	4.392423889432368611e-01	1.578165025247470155e+00	-3.287342533342838685e-02	7.845304012699338969e-02	1.018025492918959856e+02	1.170011864060655604e+01	1.135026679325025469e+02	2.719995199011609088e+01	2.567314538398808743e+00	1.213954369902817465e+00
8.776884504979801932e+03	1.267724187771225929e+09	1.111083005690451984e+02	4.050045881575707885e-01	1.865204376957176335e-01	5.702654618066371750e-01	1.577099906144002972e+00	2.786433676807919646e+00	3.128777124488027805e+00	6.042129635593086467e-01	2.753081914048181478e+00	2.944709061479814594e+00	4.048630494154711101e+00	1.940021203917673631e+00	-3.655990852692541093e-01	2.873980585458135124e+02	2.045531103373037070e+02	8.284494820850981966e+01	6.204952803279362605e+00	3.050544620587803735e+00	-1.549617194543106424e-01	1.865167320026901165e-01	9.165895101394104927e+01	3.712229570635614806e+01	1.287812467202971902e+02	4.978692459042562746e+01	2.660564868616266399e+00	1.231676318292054484e+00
3.457073870727822396e+03	1.267724187640095711e+09	6.219957483044682789e+01	1.716350341189418205e-01	6.670799496218148272e-01	8.808357968008404537e-01	1.319215933217138481e+00	8.764176464526439725e-01	3.771799542972658514e+00	3.990627678232591791e+00	1.311076603259184292e+00	2.874191336906462002e+00	1.909205376668332343e+00	2.269470026366867899e+00	-4.086885470519163732e-01	2.165582189356968286e+02	1.848341954869474364e+02	3.172402344874938507e+01	5.233283010097569132e+00	2.721897245890641415e+00	2.243038570414956634e-01	6.460804170612638453e-01	1.172583961179161207e+02	2.012564881843092834e+01	1.373840449363470668e+02	3.945926977754256626e+01	1.863809680445332129e+00	5.762981722952823516e-01
5.511332531916158587e+03	1.267724187711209297e+09	3.665839755274086542e+01	3.652586692830772086e-01	8.800991888121804108e-01	4.237056104475327989e-01	5.944572828082985705e-01	5.928108164416940884e-01	3.903365396510933394e+00	2.527356719384161288e+00	3.005177713222312863e-01	1.389691057386162720e+00	1.201743421772620168e+00	5.561665748849442537e+00	2.308936261917509114e-01	9.747002753512093420e+01	7.139308449607155183e+01	2.607694303904938593e+01	5.291957483494468484e+00	2.912137572825816534e+00	6.280685798830104583e-01	4.929076665698884363e-01	3.870391432856949621e+01	1.413694024369952018e+01	5.284085457226901639e+01	1.987340214137961425e+01	2.477307416466213719e-01	8.445959726448746263e-01
2.543602233456095928e+04	1.267724187645168543e+09	4.837932828493288184e+01	9.576878684312416234e-02	9.348581000690805443e-01	2.026988426772335095e-01	2.231234210447005317e+00	1.081359653719569325e+00	4.686027464444077473e-01	7.012575765084474444e-01	8.568967682463944913e-01	2.061772316161569751e+00	3.119857078211849544e+00	2.796284412891942850e+00	3.542878293997961947e-01	2.205911846270147976e+02	2.013117979592493612e+02	1.927938666776542931e+01	5.367505534288567581e+00	5.836108280732974940e+00	-5.150487524906752768e-01	7.382795808613958899e-01	5.107266618433168759e+01	4.891167281317296833e+00	5.596383346564898176e+01	1.227380267210537923e+01	1.343721533429758530e+00	2.941673952025021688e+00
8.328155148743700920e+03	1.267724187656491041e+09	5.666449000776245981e+01	2.755345880432640837e-01	7.010942987473910426e-01	7.220374708699971444e-01	1.078461430914251062e+00	2.416648024784690652e+00	1.106077464405669453e+00	5.020402003345496134e+00	2.674934382125436105e+00	1.388010447505552580e+00	1.565049922581479125e+00	2.590011103638495626e+00	-5.025486193634987053e-01	1.644508026908424654e+02	1.289269646094963946e+02	3.552383808134607790e+01	1.825325530427429399e+00	2.931402994833099740e+00	1.430600926311163534e-01	6.178264450538735186e-01	5.912916607409818681e+01	1.629213041556839059e+01	7.542129648966657385e+01	2.598776796088685614e+01	2.998331655474521185e+00	1.180429273227539655e+00
5.006059830290347236e+03	1.267724187713279724e+09	3.823998832034661888e+01	5.175698562613920695e-01	9.684888654002085095e-01	9.693688782011981031e-01	3.949693176593871979e-01	8.046550700779276921e-01	6.282326158882743705e+00	5.057666157284619324e+00	2.441953382901163927e+00	2.306157171672145179e+00	1.753082519675353446e+00	3.213874228642481512e-01	9.454552539558043200e-01	9.365151254157787264e+01	6.171150023518059413e+01	3.194001230639728206e+01	2.642865705456376446e-01	2.634274222487951178e-01	8.182774070891108975e-01	3.726550186909358686e-01	3.465035001012706317e+01	1.793397667414838992e+01	5.258432668427545309e+01	2.147134609648991344e+01	2.612264691132780481e+00	7.809776875888561065e-01
6.571779350129849263e+03	1.267724187686680079e+09	5.610481212840563359e+01	3.224376675376615098e-01	6.218482049364958825e-02	9.551703697855287167e-01	9.808656038166072566e-01	1.622504931363001113e+00	3.777238911527265319e+00	3.580970230106746310e+00	4.886625318619141067e-01	1.539389855841245769e+00	1.204113011119115617e+00	5.545314621048852644e+00	3.261591951453148841e-01	1.547329847515846950e+02	1.170058812977497666e+02	3.772710345383492836e+01	1.347353253486763158e+00	5.124592165014028033e+00	1.412192090745460586e-02	2.656172486310213188e-01	5.926339367401936897e+01	1.910875042661701073e+01	7.837214410063639036e+01	2.841704648770116748e+01	5.165238759648932421e-01	9.743365008987711073e-01
2.724631333007515877e+03	1.267724187646362782e+09	1.177323268834740162e+02	1.346088433178600774e-01	6.811505860100569576e-01	9.479378343184936551e-01	1.805494265588422520e+00	5.252904250251662077e-01	2.852707316831592177e+00	3.280261587862970618e+00	1.880794770885729328e+00	2.494680288520426448e+00	5.920986579908500413e-01	5.456086582496460835e+00	4.296634364775140380e-01	4.563173367971981520e+02	4.021803104079641571e+02	5.413702638923398069e+01	5.431421880221344090e+00	2.000943889873349590e+00	-4.230847781452493767e-02	6.624765905313633185e-01	2.730955595971428806e+02	3.676107739261512819e+01	3.098566369897579875e+02	7.994467869474146937e+01	1.795122905558303117e+00	4.726724630793733284e-01
