iota	chirp_mass	phi_1	chi_p	tilt_1	dec	mass_1	mass_2	chi_eff	total_mass	mass_ratio	psi	phi_jl	phi_2	phi_12	total_mass_source	theta_jn	a_1	phase	ra	mass_2_source	luminosity_distance	a_2	chirp_mass_source	tilt_2	mass_1_source	redshift
2.581478273096174725e+00	3.522316698083702846e+01	3.635646282747979630e+00	2.055655509985405138e-01	2.161368136453431510e-01	-4.409545799999999849e-01	7.446826899999999227e+01	2.342387199999999936e+01	7.035909019905152162e-01	9.789214099999999519e+01	3.145483615310031844e-01	7.073852621593027523e-01	5.667220849728601628e+00	3.711392434400705653e+00	7.574615165272602368e-02	5.075405148520822252e+01	2.528111882617103401e+00	9.585355538612885251e-01	5.300903844929929498e+00	2.271011000000000113e+00	1.214455413199030431e+01	6.194873000000000502e+03	8.789004517481990852e-02	1.826212413126697243e+01	1.993033564084857545e+00	3.860949735321791820e+01	9.287552054544789826e-01
2.492696685735264595e+00	9.050715731517536256e+01	1.338986588966753821e+00	1.705358931433671177e-01	2.734121148554757408e+00	-5.892735799999999635e-01	2.038893999999999949e+02	5.719203600000000165e+01	-3.824532810218757989e-02	2.610814359999999965e+02	2.805051954638151934e-01	2.387094003552019394e+00	3.437626870905233112e+00	7.247384474671214605e-03	4.951446102687503625e+00	1.023895556172914922e+02	2.471158590165834390e+00	7.704156523557532943e-02	6.020669346944935718e+00	2.680346699999999860e+00	2.242927433143173488e+01	1.165260300000000279e+04	7.182801483495144801e-01	3.549462481769518973e+01	1.462582652289251550e+00	7.996028128585976447e+01	1.549883476161006746e+00
1.157683476992925620e+00	1.819053398776340487e+02	8.609738442112018220e-01	1.989153462287920060e-01	1.044083296417853690e-01	3.595543500000000225e-01	2.169116500000000087e+02	2.013447999999999922e+02	2.601995203317511995e-01	4.182564499999999725e+02	9.282341451000899468e-01	4.585176547412673775e-01	1.659753691621906668e+00	4.442935579340377750e+00	3.581961735129176372e+00	1.169421345430695425e+02	1.213365959868089927e+00	1.783148842849245075e-01	3.138297911182970079e-01	4.317217799999999883e+00	5.629486572447939352e+01	2.167917799999999988e+04	4.111353500956709262e-01	5.085970277343738388e+01	5.548291527867159623e-01	6.064726881859015606e+01	2.576610360622047846e+00
1.918557845681618357e+00	5.254218254890753315e+01	5.622024115604266292e+00	1.015376987442262735e-01	1.734704188673924286e+00	4.560800300000000251e-01	1.764305999999999983e+02	2.446800599999999903e+01	-7.121226369500327502e-02	2.008986060000000009e+02	1.386834596719616619e-01	2.920681523582668304e-01	1.123614082978485307e+00	3.548531657235829861e+00	4.209692848811149801e+00	1.307393742167992912e+02	2.128687950002554619e+00	1.029170806024797824e-01	5.100746344863313020e+00	5.191780099999999898e+00	1.592311592631404515e+01	3.172190799999999399e+03	8.601339114563177901e-01	3.419303002246319068e+01	2.140039783066865819e+00	1.148162582904852513e+02	5.366342940181032528e-01
1.092688696186052910e+00	9.472130619300754972e+01	2.803364995967552176e+00	3.435784429701838616e-01	6.011112681266057578e-01	-2.783614500000000103e-01	1.677715499999999906e+02	7.298255199999999832e+01	4.049475551525659744e-01	2.407541019999999889e+02	4.350114903271741218e-01	1.985470821946242470e+00	5.068731276303937605e+00	2.276514275311686930e+00	5.756334586523720986e+00	8.548808696496473658e+01	8.965302295823609491e-01	6.075020723412464241e-01	5.430075599749480730e+00	2.306321200000000182e+00	2.591498421198680546e+01	1.415901599999999780e+04	3.319433358208281337e-01	3.363408221913860530e+01	9.828390731401881464e-01	5.957310275297792401e+01	1.816229846138297299e+00
2.894890559196292124e+00	1.018863817244147043e+02	6.427789680908198022e-01	5.722795981198677273e-01	7.931426936765417768e-01	3.645557300000000223e-01	2.051007199999999955e+02	7.052320100000000025e+01	4.322577839575683090e-01	2.756239209999999957e+02	3.438466768912366578e-01	2.292771401951231525e+00	4.903059156409024233e+00	3.481512757294319638e+00	2.838733789203499391e+00	9.661176418384555120e+01	3.050582557434532216e+00	8.031298526838467344e-01	3.987362031109673577e+00	1.436253000000000002e+00	2.471980965869047608e+01	1.451014499999999862e+04	1.893032157060104415e-01	3.571323943506494203e+01	1.300113613220698294e+00	7.189195452515507156e+01	1.852902266389697683e+00
9.671738586704171636e-01	3.736895059066100799e+01	2.726392504938637273e-01	3.778835545900187110e-01	4.080798684715926661e-01	8.188079099999997501e-01	7.458834799999998211e+01	2.604741500000000087e+01	6.476571754262502312e-01	1.006357629999999972e+02	3.492156040243712400e-01	1.398389787216608671e+00	5.052290899138483837e+00	3.415523578598867349e+00	3.142884328105003622e+00	4.345723461357312090e+01	8.037562425360633700e-01	9.522132753892640356e-01	1.594024193178076310e+00	7.154366300000000213e-03	1.124797577906875645e+01	9.522241700000000492e+03	3.371512713426556146e-02	1.613691996434087983e+01	1.587159793259399709e+00	3.220925883450436089e+01	1.315742451052514639e+00
2.556270559009802490e+00	1.146253520564585671e+02	4.750707162742919820e-01	6.606930756956508333e-01	9.845389010230347626e-01	-3.633219500000000046e-01	1.906722399999999880e+02	9.323343699999999501e+01	2.014491643421966738e-01	2.839056770000000256e+02	4.889722646568793185e-01	1.838529885726567503e+00	5.976874552863242762e+00	6.030602448231663359e+00	5.555531731957371377e+00	9.339949799740485048e+01	2.559153385452867191e+00	7.931326904937281430e-01	3.103197566204144220e+00	2.583362499999999784e+00	3.067200453470562138e+01	1.631880999999999767e+04	6.295899336056588469e-01	3.770953245098028361e+01	2.038700050081168502e+00	6.272749346269921489e+01	2.039691680226038084e+00
2.374923168001178198e+00	5.389449713643688966e+01	4.190907041440480540e+00	7.723884376879117108e-02	1.819095618177616780e+00	7.801448500000000008e-01	1.102215900000000062e+02	3.682342100000000329e+01	2.372424946987556835e-02	1.470450110000000166e+02	3.340853729292056484e-01	6.323719587458854763e-01	1.989471096962134311e+00	2.427460862434305255e+00	4.519739128173410059e+00	8.202359774261039149e+01	2.437397042245136092e+00	7.968256605071499798e-02	1.048921717660860731e+00	5.790968599999998467e+00	2.054057768482054769e+01	5.098508700000000317e+03	1.806750100689082372e-01	3.006304344225161174e+01	5.571377711021142654e-01	6.148302005778983670e+01	7.927159384233118944e-01
8.129191779297806342e-01	1.276888355265656259e+02	3.330263886759814440e-01	1.353561460271880124e-01	1.811089601433640839e+00	-8.821395499999999945e-01	1.547185399999999902e+02	1.391298400000000015e+02	3.624992185856666660e-02	2.938483800000000201e+02	8.992447834629258008e-01	1.335453573134223415e+00	5.844889004610087646e+00	5.193421389428085178e+00	4.860395000752104622e+00	1.038999455816073265e+02	7.852916842992130331e-01	9.591338654761620564e-02	3.148499727973252060e+00	4.308373500000000078e+00	4.919401905424060573e+01	1.427334399999999914e+04	1.837037190535181219e-01	4.514866837989365678e+01	9.825013892227529855e-01	5.470592652736671369e+01	1.828186081860835310e+00
5.459570977320399310e-01	1.176183458986598680e+02	3.661593579110929753e+00	5.846741755008763031e-01	2.098664135638052208e+00	8.521013200000000509e-01	1.569812900000000013e+02	1.167902700000000067e+02	-1.569067651290274867e-02	2.737715600000000222e+02	7.439757311205685841e-01	3.683920971690473473e-02	2.261913321170597069e+00	3.716889668618015730e+00	5.529608950708642112e-02	6.914684732675971190e+01	7.874236312507080227e-01	6.767978696681670181e-01	2.090463936732577022e+00	6.086132199999999770e+00	2.949787395352915453e+01	2.561914700000000084e+04	5.785377474092576744e-01	2.970702218550621865e+01	7.547536459193538994e-01	3.964897337323054671e+01	2.959277546035723905e+00
2.148046377944396124e+00	1.148129799622838050e+02	2.315123124367767460e+00	8.477087090909094513e-01	1.377705154167598423e+00	-4.181667099999999970e-01	1.337792200000000378e+02	1.300238200000000006e+02	8.700171259838612725e-02	2.638030400000000100e+02	9.719283757223280418e-01	1.623994414845030043e+00	3.429056182081117732e-01	2.378377508317853994e+00	6.325438395008697867e-02	6.700383755615553127e+01	2.265370882569590183e+00	8.637610615421401628e-01	1.353806029889401463e+00	2.492197600000000346e+00	3.302499817178303232e+01	2.538881499999999869e+04	1.926588350863388949e-02	2.916156788311083758e+01	1.255254096756126758e+00	3.397883938437250606e+01	2.937133298953335192e+00
1.124330251395201152e+00	1.174497721875419671e+02	2.664516731460714993e+00	7.030412949982317583e-01	1.883812998258646454e+00	-4.951377400000000345e-02	1.447458300000000122e+02	1.258733399999999705e+02	-3.537933518536208743e-01	2.706191699999999969e+02	8.696163474968501284e-01	3.649510056468582841e-01	1.128341332125536445e+00	1.191190181119432090e+00	4.809858756838303329e+00	1.836190726335288730e+02	1.454413086649286369e+00	7.389475109899774630e-01	1.862792633511568763e+00	5.055141199999999557e+00	8.540690580081547978e+01	2.732440700000000106e+03	5.844845288703398589e-01	7.969139159689126473e+01	2.593835527946232844e+00	9.821216683271337899e+01	4.738075196584176085e-01
1.151851590287110705e+00	1.135664860420779689e+02	9.495438752930098758e-01	7.056171682921089650e-01	1.906090760320243938e+00	-8.231209099999999834e-01	1.414190700000000049e+02	1.204926799999999929e+02	-1.618880114745627208e-01	2.619117499999999836e+02	8.520256850791055880e-01	1.833007507854384821e+00	1.074487860484184099e+00	3.345366037010445659e+00	2.395822161717435783e+00	1.074619499479876907e+02	1.390861326066743509e+00	7.472276867578674375e-01	3.111169632877981428e+00	2.847354700000000349e+00	4.943794368621833968e+01	1.061839399999999841e+04	1.582048133486242125e-01	4.659613796945966158e+01	1.982553876593183606e+00	5.802400626176935106e+01	1.437251046782298536e+00
2.749131105879503156e+00	8.143532027629696302e+01	4.922281095022364994e+00	9.445200999164180544e-01	1.537208988644968910e+00	6.764504599999999757e-01	1.267216200000000015e+02	7.024856599999999673e+01	-2.019673001079331717e-02	1.969701860000000124e+02	5.543534402416887552e-01	8.470002875218365368e-01	3.937845769527804851e+00	2.387004246702199239e+00	3.747908458859420922e+00	6.110343249985021430e+01	2.565747682717390177e+00	9.450531114000787491e-01	1.312334394844532071e+00	5.965631400000000362e+00	2.179227525729336534e+01	1.812938499999999840e+04	2.480271780572129159e-01	2.526259276419830613e+01	2.047818151705506295e+00	3.931115724255683830e+01	2.223553537691730586e+00
1.844795594656439608e+00	9.801512069735240118e+01	2.706365868393669771e-01	4.561044339416049920e-01	1.530113054400469963e+00	8.210971299999998418e-01	1.791018699999999910e+02	7.354621899999999357e+01	-1.650851856413389912e-02	2.526480889999999988e+02	4.106390346454785734e-01	3.136906213963670531e+00	7.802585392340309900e-01	2.467606448237280148e+00	2.196969861397913615e+00	9.403317390770270379e+01	2.087624847238854109e+00	4.564821501829902095e-01	3.610520216186127840e+00	6.060120700000001470e+00	2.737319102176541108e+01	1.293100799999999981e+04	4.234110091744563986e-01	3.648027945352323087e+01	1.813903087134168812e+00	6.665998288593729626e+01	1.686797419472239934e+00
1.107496974960511915e+00	3.824005563455252599e+01	3.468981771863607566e+00	4.147037129624638330e-01	4.364628278605519052e-01	5.692641699999999583e-01	6.562964599999999393e+01	3.027187299999999937e+01	7.716906645094906425e-01	9.590151899999999330e+01	4.612530288522355137e-01	2.946163170907521334e+00	5.139501081928543158e+00	1.979911384401740193e+00	4.794114919717718415e+00	4.367630709628671326e+01	9.678027208495264544e-01	9.809980189472282675e-01	4.794465208045644466e+00	5.777346600000000443e+00	1.378668070448175342e+01	8.461695100000000821e+03	5.185156051508627018e-01	1.741562000987497782e+01	6.866490082507888115e-02	2.988962639180495984e+01	1.195733233319842270e+00
1.665029999260124294e+00	6.932159470516852195e+01	1.016718676954808664e+00	3.192816322942784724e-01	2.632600533298920187e+00	-5.017073599999998662e-02	1.088003599999999977e+02	5.934418500000000307e+01	-3.089604718884453663e-02	1.681445449999999937e+02	5.454410720699821580e-01	2.884891838641240991e+00	5.057093236848574369e-01	4.113795394541165606e+00	3.097076717586357386e+00	1.148283886901243420e+02	1.707995799560047434e+00	7.813832259897839083e-02	5.836810355922990468e+00	1.965641100000000030e+00	4.052701883179526732e+01	2.667259900000000016e+03	6.378206105582535645e-01	4.734073901371202453e+01	1.511878767501450671e+00	7.430136985832906760e+01	4.643116298858336877e-01
2.441385399303543480e+00	7.004112593304252243e+01	5.487012983766383023e+00	8.668338069230046017e-01	1.841052587285384012e+00	-1.103745299999999929e+00	8.714024399999998138e+01	7.437782299999999225e+01	-2.253800081432399960e-01	1.615180670000000021e+02	8.535415966932571319e-01	2.096501283141597671e+00	4.554340707579921932e-01	1.303400327527489466e+00	2.099572650940692675e+00	6.576842644585359210e+01	2.628274915667361711e+00	8.994827720544253946e-01	4.442408477269811584e+00	3.244347700000000057e+00	3.028585267292864103e+01	1.078811100000000079e+04	4.283206044915368049e-01	2.851999608880953119e+01	2.078091384346623549e+00	3.548257377292494397e+01	1.455860292369561382e+00
2.411705672135155076e+00	1.139211182904852677e+02	5.427311373163831831e+00	5.399934758325122264e-01	1.012876608855857619e+00	-9.509455699999999623e-02	2.185161999999999978e+02	8.206903100000000961e+01	3.195374931124220219e-01	3.005852310000000216e+02	3.755741267695483776e-01	6.691891291770637462e-01	3.058285889734909446e+00	2.212730693441175234e+00	3.068604627456930523e+00	1.416017591731661582e+02	2.488690815796213762e+00	6.365158207514314270e-01	4.078757537962521273e-01	2.434183400000000219e+00	3.866164390238158433e+01	7.828542300000000068e+03	7.246344948543681497e-01	5.366674438141995296e+01	1.184401227456902239e+00	1.029401152707845739e+02	1.122750683008191919e+00
1.435999494982136138e-01	2.977727612713140459e+01	5.682778849200550653e+00	6.530278324457833294e-01	8.463564432903631918e-01	-4.282217199999999724e-01	6.702925100000000214e+01	1.882794000000000167e+01	5.691813155228325760e-01	8.585719100000000026e+01	2.808913976974022897e-01	2.518143898208995424e+00	1.889421553999355519e+00	6.248304755962283075e+00	5.655259067617327551e-01	5.119063669075732292e+01	2.972872472523050980e-01	8.720167575375260549e-01	1.431606547898427895e+00	2.329187600000000025e+00	1.122578347776807206e+01	4.205129900000000816e+03	9.004905173005424146e-01	1.775410662881278157e+01	9.302773320296827686e-01	3.996485321298925442e+01	6.772049841587898245e-01
1.857347597568385966e+00	3.110936170413849666e+01	2.887871800063054550e+00	2.329792360602582491e-01	2.532788696483093127e-01	-4.641884000000000010e-01	3.946204000000000178e+01	3.242287800000000431e+01	5.313393188734335526e-01	7.188491799999999898e+01	8.216219435183785835e-01	5.022871722131063699e-01	5.955329780469492462e+00	8.327589908505110827e-01	4.228072497967042764e+00	4.610097505188614520e+01	1.841905682792780885e+00	9.297615294980758893e-01	5.213622761682377149e-01	2.253399000000000374e+00	2.079332259638034941e+01	3.334270000000000437e+03	2.077759220584622368e-01	1.995094308659559346e+01	1.162373156565054355e+00	2.530765245550580289e+01	5.592927897749299104e-01
2.429213684738654511e+00	1.507305494449037440e+02	3.475100084519393562e-01	5.224974769028561949e-01	7.860579712991285772e-01	7.448892099999997463e-01	2.321686400000000106e+02	1.312162199999999928e+02	3.877115782609507066e-01	3.633848600000000033e+02	5.651763304466959070e-01	2.987007059650341301e+00	4.349006319569464374e+00	5.175604486513192271e+00	4.828094478061252914e+00	1.087562739507090868e+02	2.196599913138986615e+00	7.384359530381304770e-01	1.031209124101472474e+00	1.773525099999999910e-01	3.927127610406364511e+01	1.930294700000000012e+04	4.841785377435705584e-01	4.511165635291149556e+01	1.254841328569323622e+00	6.948499784664544165e+01	2.341277213714535677e+00
1.673074809869095070e+00	1.018549484749264451e+02	3.163645412903706600e+00	1.145085232197857461e-01	3.300129153976653074e-01	-2.601482199999999856e-01	1.622902499999999861e+02	8.603714800000000196e+01	6.092957750703447556e-02	2.483273979999999881e+02	5.301436654389281022e-01	3.047568361406656212e+00	1.871575858778234069e+00	2.833027669344083677e-01	3.402842661210288000e+00	1.397121890244484348e+02	1.693613912701192437e+00	3.030654800432174834e-01	2.313085246252172045e+00	2.332867300000000199e+00	4.840560639426684020e+01	4.978120300000000498e+03	4.345150813984126614e-01	5.730490444878088141e+01	2.567935154755693006e+00	9.130658263018159460e+01	7.774211379405474576e-01
7.961132256011449471e-01	3.739962279816801072e+01	5.590002929256900011e+00	4.716660489554456159e-01	5.543071594817381431e-01	-8.903427900000000506e-01	6.562181899999998791e+01	2.904934499999999886e+01	6.778231066234856605e-01	9.467116400000000453e+01	4.426781433778907981e-01	2.588408588676348376e+00	3.804514248973495105e-01	3.001739218945589371e-01	9.933562998172448255e-01	4.661951790393289485e+01	8.544699143607695779e-01	8.960998771782587857e-01	3.921136355202381463e+00	2.536811199999999822e+00	1.430495202662791243e+01	7.044090600000000450e+03	6.043235262636449390e-01	1.841693194603089978e+01	6.313074517816480435e-01	3.231456587730497887e+01	1.030719498109897714e+00
