mass_1	mass_2	chirp_mass	ra	dec	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
2.199364899999999921e+02	5.657476400000000183e+01	9.302709561301470842e+01	3.013723699999999894e+00	-7.056663800000000375e-01	5.604583567322878324e-01	1.265495299624231018e+00	2.727749878086660473e+00	6.330702099999999518e+03	2.765112540000000081e+02	2.572322764630826097e-01	-1.783496108603660219e-03	2.531201274594233608e-01	1.901240803386627265e+00	8.054725076192590372e-01	3.682633473158415160e+00	1.320619741672015790e+00	2.927168455319970164e+00	1.130636423671205932e+02	2.908361811130226471e+01	1.421472604784228793e+02	4.782281589035920888e+01	2.675976357310961284e-01	4.746464344740314867e-01	5.650712930301269310e+00	3.050161096280099571e+00	9.452450442544604314e-01
2.193246000000000038e+02	1.033164600000000064e+02	1.292439405213645784e+02	5.796200200000000358e+00	8.922024499999999803e-01	2.950347125435964224e-01	2.121722136282672810e+00	9.809507679385564005e-01	1.036197100000000137e+04	3.226410600000000386e+02	4.710664467186990723e-01	2.633828731718794725e-01	7.674638183961116633e-01	1.017838144944635648e+00	2.357168078172055203e+00	3.224132410035845275e+00	1.924981406404505213e+00	3.749956359114697602e+00	9.104250810034392316e+01	4.288707079118739784e+01	1.339295788915313494e+02	5.364967040558470757e+01	9.018645528934928768e-01	2.585692296419627167e-01	1.529512825180425750e-01	3.377083692553887850e+00	1.409035126298014085e+00
2.189302800000000104e+02	5.225992200000000310e+01	8.880347382581437898e+01	2.280638499999999791e+00	-5.404375200000000046e-01	1.722260664654990725e+00	2.310565223445015803e+00	2.327105397885787852e+00	1.005696199999999953e+04	2.711902019999999993e+02	2.387057742766327539e-01	-1.666711414519036760e-01	7.448712790182898669e-01	1.855266859714945094e+00	5.268425112575488845e-01	1.228368959537258220e+00	2.980754192131191527e+00	4.869040240940510245e+00	9.216908283003935765e+01	2.200129228131163828e+01	1.141703751113509924e+02	3.738603328258985670e+01	7.760608690842842883e-01	5.498012882622367592e-02	2.954305515555105899e+00	4.182674475092364119e+00	1.375311474062397732e+00
2.188418399999999906e+02	1.552971300000000099e+02	1.600183113886384660e+02	4.709299500000000194e+00	-6.640726500000000421e-01	2.407603451187028121e+00	1.886100385266557655e+00	2.822063253252612203e+00	1.568424700000000121e+04	3.741389699999999721e+02	7.096318053257093528e-01	3.491114080504976180e-01	5.086446792967530550e-01	5.423553961457796557e-01	2.712962068468236954e+00	1.432426829201183693e+00	2.066902407127771291e+00	1.165465220982538019e+00	7.357166084501739078e+01	5.220879050626049178e+01	1.257804513512778755e+02	5.379598770727432111e+01	9.854498535719879992e-01	3.829681003637082637e-01	1.779815932698999958e+00	3.212242761900183652e+00	1.974539890583711488e+00
2.185672099999999887e+02	4.574781399999999820e+01	8.232824227178693377e+01	2.110210200000000480e+00	-1.294887999999999942e-02	4.759682292675277537e+00	2.409213154029179904e+00	2.609807361248730473e-01	7.265936999999999898e+03	2.643150239999999940e+02	2.093077639596534478e-01	3.084014159229030438e-01	3.434111321436066344e-01	7.201238123837832017e-01	1.911598661271799227e+00	3.012544582940152704e+00	2.415193651951726750e+00	3.304008512125431452e+00	1.062583708884441336e+02	2.224070201265577396e+01	1.284990729010999075e+02	4.002459884952194358e+01	5.207319462406361232e-01	2.643594620530451134e-01	1.320248358900896868e+00	4.332792941841050904e+00	1.056941097181546274e+00
2.184601399999999956e+02	6.641431400000000451e+01	1.014027278324155645e+02	4.932697100000000390e+00	-4.808554400000000228e-01	3.172913545903579990e+00	2.779487860085272821e+00	6.708812100864347538e-01	2.215373300000000017e+04	2.848744540000000143e+02	3.040111299022330571e-01	3.995581631008854329e-01	2.459630896786803023e-01	3.720192913624219000e-01	2.147316541936840295e+00	1.154962171185377917e+00	2.958907811754892148e+00	1.687224495859467099e+00	6.029534637464662694e+01	1.833045637920282900e+01	7.862580275384945594e+01	2.798731428987236214e+01	6.766572039960508933e-01	6.598037649639678648e-01	1.425439822782362143e+00	2.580401993967740282e+00	2.623167510185487661e+00
2.177930800000000033e+02	4.792818499999999915e+01	8.439093011938192035e+01	2.450823499999999822e+00	6.526308999999999583e-02	5.065911642862231723e+00	2.243832680295400728e+00	1.965069076777799628e+00	5.623220499999999447e+03	2.657212650000000167e+02	2.200629377205189363e-01	2.859333181772132360e-01	7.951070805917964668e-01	1.214030642841382734e+00	1.071681199544707308e+00	1.440257390540392812e+00	1.570521374120829261e+00	4.489703491059007234e+00	1.171866735912688284e+02	2.578844365219017121e+01	1.429751172434590103e+02	4.540774381795595360e+01	8.485384497965878792e-01	4.985005124328578674e-01	2.475398576207512136e+00	3.915655966747904504e+00	8.585140556138032286e-01
2.174386399999999924e+02	1.334226100000000201e+02	1.474051346366865971e+02	5.583400599999999159e+00	6.495447100000000251e-01	1.686414046222771690e+00	2.284930953609481730e+00	8.349939162995581032e-01	1.260394099999999708e+04	3.508612499999999841e+02	6.136103960179294381e-01	1.022104636943511613e-01	4.627365308665185029e-01	1.308874087726617397e+00	1.348318060535396601e+00	2.287418600092547827e+00	2.221244587708588014e+00	3.531125020245269752e+00	8.199065348196121761e+01	5.031031735283505668e+01	1.323009708347962601e+02	5.558277643503661380e+01	4.790758819980595606e-01	3.019172441997194922e-01	4.613016174018889970e+00	6.172494669318515648e-01	1.651993010981900545e+00
2.172711299999999994e+02	1.722613199999999836e+02	1.681919275670818763e+02	5.115076300000000131e+00	7.461728399999998373e-01	3.722861527824187888e+00	7.382450909147240115e-01	2.163106627227347811e+00	1.680382800000000134e+04	3.895324499999999261e+02	7.928403557343306485e-01	-3.197132241411064224e-01	3.432288296778299164e-01	1.712804685517665959e+00	2.843021327798965103e+00	3.764320102976228100e+00	8.592955288446451068e-01	1.047061685490925154e+00	7.033180373489035730e+01	5.576189229260759816e+01	1.260936960274979413e+02	5.444460862996799477e+01	3.467189908463627623e-01	6.916712726133241729e-01	6.938419111114653148e-01	4.458162014087692526e+00	2.089230169881390875e+00
2.148745299999999929e+02	8.380528999999999940e+01	1.143490728367950169e+02	2.166694999999999816e+00	-2.846159500000000064e-01	2.321613307972595130e+00	1.662957872893449984e+00	2.257704601524860522e+00	1.156530300000000170e+04	2.986798200000000065e+02	3.900196547259464075e-01	3.609833794299460163e-01	8.041233079436655995e-01	1.013188086998297432e+00	1.558989858124129935e+00	1.975514210082528699e+00	2.117647737324448443e+00	1.624947356569434787e+00	8.458147290515975669e+01	3.298843685868239817e+01	1.175699097638421620e+02	4.501144461316805234e+01	9.476739695756585258e-01	6.612745212893718361e-02	2.425666482858384043e+00	4.401180692940912742e+00	1.540444409627819811e+00
2.146675299999999993e+02	9.957503500000002816e+01	1.254576343023663583e+02	5.353886900000000892e+00	3.238246000000000180e-01	2.185202855720246973e+00	1.322702340355923933e+00	3.024696274783872596e+00	9.131671099999999569e+03	3.142425650000000132e+02	4.638569931838317784e-01	2.139868932787717115e-01	2.079324594534759929e-01	7.160587621011508253e-01	1.166905049196073962e+00	4.202651485759892225e+00	1.307658053643342866e+00	3.275977684242363797e+00	9.449023942637022344e+01	4.382995834553645409e+01	1.383201977719066633e+02	5.522270602869746625e+01	2.844192988582580628e-01	5.413223844158923104e-01	4.866428846275219655e+00	2.785895024855525648e+00	1.271848725362535903e+00
2.138331100000000049e+02	6.789334900000000061e+01	1.016660108625469690e+02	5.193948400000000243e-01	9.807426399999999989e-01	2.105464157950338588e+00	2.301706100762490159e+00	1.433800166165986045e+00	9.322615299999999479e+03	2.817264589999999771e+02	3.175062505521245027e-01	-4.082455516453381561e-02	7.374977313015830260e-01	1.625985620078898686e+00	1.633334934831283558e+00	1.191268749557698348e+00	2.567672954369554894e+00	6.194108247939680290e+00	9.324051538558560992e+01	2.960444643962496514e+01	1.228449618252105751e+02	4.433079259811740513e+01	7.386223151927976405e-01	6.573074788122588163e-01	1.713568928325468477e+00	2.904837677883167046e+00	1.293349721585271617e+00
2.130019200000000126e+02	9.824386599999999703e+01	1.241059722866047252e+02	2.154415200000000308e+00	2.754463799999999907e-01	3.910889383918158213e+00	2.824565559410628701e+00	2.736432062739720728e+00	1.902840399999999863e+04	3.112457860000000096e+02	4.612346499036252268e-01	1.530150507812217953e-01	2.820348621094326269e-01	1.477202930420229876e+00	9.545255261247703737e-01	1.894285634418848785e+00	2.793821384481379067e+00	3.594234208213132220e+00	6.427662474896753508e+01	2.964660651307673334e+01	9.392323126204426842e+01	3.745089720210904716e+01	1.726163874999336878e-02	8.326500891670222115e-01	7.786006863500247732e-01	2.672886320768874668e+00	2.313831751929715796e+00
2.126576699999999960e+02	5.996651800000001487e+01	9.467625111006593386e+01	2.813795100000000105e+00	-2.207124799999999887e-01	1.021100068783875825e+00	1.155006303473338658e+00	2.013656275717291777e+00	4.144387299999999414e+03	2.726241880000000037e+02	2.819861517339111168e-01	-3.741510309691134517e-01	3.408981950785240911e-01	2.556432033948416116e+00	1.444941884821429712e+00	2.127469411770722019e+00	1.634620181534928607e+00	7.204478807497592951e-01	1.274033998103243874e+02	3.592599443033028450e+01	1.633293942406546648e+02	5.672062650135496398e+01	6.171965439671308618e-01	9.846713439449876759e-01	2.513679248429076196e+00	4.641148660199798215e+00	6.691679367787707333e-01
2.121482200000000091e+02	9.091768600000000333e+01	1.188133505214202899e+02	2.164041099999999940e+00	-3.931829099999999966e-01	4.500774666228504195e-01	1.876353121158522042e+00	1.860947969781812095e+00	9.113532600000000457e+03	3.030659060000000409e+02	4.285573831352438301e-01	-8.563317149051638544e-02	6.631579286052078359e-01	1.766605296709416351e+00	1.503694661887181150e+00	5.841898268468673550e+00	2.084419405041180173e+00	2.900568961175624683e+00	9.346551802903066175e+01	4.005533781990133235e+01	1.335208558489320012e+02	5.234524878525658664e+01	6.760773632259967636e-01	3.203646433695821472e-01	5.387839701798106340e+00	4.946552663087194546e+00	1.269802002639156990e+00
2.120106399999999951e+02	7.853529399999999328e+01	1.097009928360254776e+02	2.698702100000000215e+00	-9.238759600000000516e-01	4.289126007556559039e-01	1.759615703028085898e+00	2.830686129071996682e+00	1.107304899999999907e+04	2.905459339999999884e+02	3.704309085619476027e-01	2.516606595651189049e-01	6.829376252455469087e-01	1.069468175115787512e+00	1.659375312135878078e+00	4.017762129708176033e+00	1.472341417066878044e+00	3.940961560976687039e+00	8.524791161685318741e+01	3.157846135323953263e+01	1.168263729700927200e+02	4.410995854531897464e+01	7.787690168480472241e-01	8.967357425621217404e-01	5.121126467386538650e-01	4.529874776446829898e+00	1.486989252626879532e+00
2.108553899999999999e+02	6.613844300000000942e+01	9.957932643567096420e+01	3.008528500000000161e+00	-9.307554700000000292e-01	1.650125246348043140e+00	7.524157894174298145e-01	2.010887768800717623e+00	8.585349500000000262e+03	2.769938329999999951e+02	3.136673100934246894e-01	-3.301703700378403328e-01	5.750674009085705585e-01	2.054192655503764176e+00	2.943029237377925433e+00	4.776343330593645575e+00	1.289469818281453906e+00	9.067098757767988459e-01	9.541556071229013014e+01	2.992874226967990126e+01	1.253443029819700172e+02	4.506129659389650755e+01	6.494843748199994327e-01	4.288099834073315075e-01	2.028718465167212770e+00	5.218764885812712251e-01	1.209863762534495013e+00
2.108553899999999999e+02	6.613844300000000942e+01	9.957932643567096420e+01	1.951152800000000020e+00	-8.364403200000000704e-02	4.789400460527863501e+00	1.342197517126165307e+00	1.813247180622192811e-01	4.550870200000000295e+03	2.769938329999999951e+02	3.136673100934246894e-01	-3.301703700378403328e-01	5.750674009085705585e-01	2.054192655503764176e+00	2.943029237377925433e+00	4.776343330593645575e+00	1.044778841480670906e+00	3.356074118602172085e+00	1.224136591022085554e+02	3.839716316928323181e+01	1.608108222714917872e+02	5.781151584469227345e+01	6.494843748199994327e-01	4.288099834073315075e-01	2.028718465167212770e+00	5.218764885812712251e-01	7.224825362335386414e-01
2.090236099999999908e+02	1.545549199999999814e+02	1.561159446747371931e+02	2.150357500000000144e+00	5.125446500000000460e-01	3.183528039068892923e+00	2.284827821403021098e+00	1.446110181399551387e+00	2.309788799999999901e+04	3.635785300000000007e+02	7.394136958977981511e-01	2.025234849277449903e-03	8.177747103971162446e-01	1.329693397547129896e+00	1.878984694352678453e+00	1.529390282463809259e+00	2.078847571074398104e+00	5.650394015151679383e+00	5.625877632742925982e+01	4.159850973095203130e+01	9.785728605838130534e+01	4.201866005759522693e+01	8.421332331643200941e-01	8.808149163141855142e-01	5.369794655681608297e+00	6.159996309658311020e-01	2.715395599496703394e+00
2.063839299999999923e+02	6.597711899999998764e+01	9.849462605418048611e+01	6.129256200000000376e+00	8.793395800000000095e-01	3.145157997316901266e+00	2.150859062514862696e+00	2.493961395558300431e+00	5.501532099999999446e+03	2.723610490000000368e+02	3.196814742310605251e-01	8.609769291957575232e-02	2.439565335904869126e-01	2.808592780845248882e+00	1.173545736854835209e+00	4.828184101917516458e+00	2.061663023752336787e+00	4.450756232760481268e+00	1.119598752366594425e+02	3.579149797038088820e+01	1.477513732070403591e+02	5.343170877939708419e+01	5.297138450506852156e-03	9.591515265285761593e-01	5.868614157897718009e+00	4.413612952635651787e+00	8.433740620356008355e-01
2.059629500000000064e+02	9.671054800000000284e+01	1.211610112586758419e+02	4.193723399999999657e+00	-9.655002299999999593e-01	1.795451082734867532e+00	5.902237322984245083e-01	7.038576510489854554e-01	8.319268000000000029e+03	3.026734979999999950e+02	4.695531307936695042e-01	-5.364434533952371770e-02	3.611433952942768033e-01	2.812981811246573649e+00	1.225826485814584865e+00	5.844583342733210785e+00	7.630281434441673616e-01	2.113281656776589745e+00	9.450403108719756062e+01	4.437466366961588449e+01	1.388786947568134451e+02	5.559351317577358031e+01	2.353081245827279011e-01	9.061387442482462529e-01	3.926515760376819042e+00	3.487913795930444039e+00	1.179409149329945894e+00
2.057356399999999894e+02	9.424643700000000024e+01	1.194333521798307061e+02	3.671936399999999878e+00	-1.635643699999999867e-01	9.737310776781350485e-01	1.377405682831045475e+00	1.673016076381018014e+00	7.678952800000000025e+03	2.999820770000000039e+02	4.580948492930054239e-01	2.507094559268902012e-01	3.245424472668912985e-01	7.531381741075110492e-01	1.355760460513036447e+00	6.242037252284815096e+00	1.545610730680433198e+00	9.135193210826856314e-01	9.772062045121666074e+01	4.476531289841907579e+01	1.424859333496357578e+02	5.672863135226219100e+01	4.745247375337433571e-01	1.981644934103337086e-01	3.071465729842074666e+00	3.030317674947305306e+00	1.105345208104831389e+00
2.056560699999999997e+02	6.409432199999999114e+01	9.677969235712740215e+01	2.280161600000000011e+00	-1.269979099999999916e-01	3.205672363494552202e-01	2.277716209418633397e+00	1.389398319433524209e+00	1.256157999999999993e+04	2.697503920000000335e+02	3.116578178314893255e-01	9.014020476378133140e-02	1.909919448750663495e-01	9.109748870094878104e-01	1.852259706858270016e+00	3.319321412322574716e+00	2.279684897957538592e+00	6.232352815322091288e+00	7.768009830779797653e+01	2.420960992754387320e+01	1.018897082353418710e+02	3.655547836006056883e+01	2.417308373806462962e-01	3.458844202137039137e-01	2.933975496633685509e+00	6.253296908956260225e+00	1.647474378638306591e+00
2.049322500000000105e+02	6.730748699999999474e+01	9.926905949679654384e+01	5.590014400000000272e+00	5.404224100000000197e-01	6.529435975687405413e-01	1.105421491352419627e+00	2.966157267912082229e+00	1.015106899999999951e+04	2.722397369999999910e+02	3.284377495489362309e-01	2.861722879770199346e-01	8.813174781601430530e-01	1.144662614874100370e+00	2.003839105779632757e+00	6.269524644828311288e+00	1.653986952886972395e+00	1.897428521171876437e+00	8.589897556107727894e+01	2.821246622183929631e+01	1.141114417829165717e+02	4.160941245551372702e+01	9.678737558739745062e-01	1.444728832108323202e-01	4.425567589451850026e+00	4.411906927100575082e+00	1.385735669854243568e+00
2.038893999999999949e+02	5.719203600000000165e+01	9.050715731517536256e+01	2.345543199999999828e+00	3.096119900000000036e-01	2.477266727994828610e+00	2.033642406481612763e+00	1.433881313973657701e+00	3.783929500000000189e+03	2.610814359999999965e+02	2.805051954638151934e-01	-3.824532810218757989e-02	1.705358931433671177e-01	2.734121148554757408e+00	1.462582652289251550e+00	4.951446102687503625e+00	2.011973233216855839e+00	6.020814027538291313e+00	1.257857635952692448e+02	3.528356020385624703e+01	1.610693237991254989e+02	5.583670310338101217e+01	7.704156523557532943e-02	7.182801483495144801e-01	1.338986588966753821e+00	7.247384474671214605e-03	6.209258836002981008e-01
